ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,DEBIT_CARD_ISSUED,INTERNET_BANKING
ACCT100004933,CUST0004526, SAVINGS ,ACTIVE,2012-11-01,79252.48,AED,1,1982.07,4,1,0,1
ACCT100004934,CUST0002210,SAVINGS,ACTIVE,2015-03-15,4315.83,SGD,1,10478.5,3,1,1,0
ACCT100004935,CUST0000479,NRO,ACTIVE,2021-07-31,133097.99,INR,2,15524.69,6,1,1,1
ACCT100004936,CUST0005746,CURRENT,BLOCKED,2017-06-12,20599.73,INR,1,26531.2,2,2,1,0
ACCT100004937,CUST0005229,SALARY,ACTIVE,2017-03-19,10155.02,INR,1,1004.36,3,2,1,1
ACCT100004938,CUST0005560,CURRENT,ACTIVE,2017-06-01,161341.52,INR,3,106604.45,4,1,0,1
ACCT100004939,CUST0004433,SHELL,DORMANT,2014-01-02,745911.47,INR,1,253185.84,10,3,1,1
ACCT100004940,CUST0005305,SAVINGS,ACTIVE,2018-10-30,12295.57,INR,1,10162.91,3,2,1,1
ACCT100004941,CUST0000035,SALARY,ACTIVE,2016-06-25,7196.15,INR,3,7517.17,5,1,0,1
ACCT100004942,CUST0004625,SALARY,ACTIVE,2014-09-23,40768.4,INR,1,4225.27,5,3,1,0
ACCT100004943,CUST0003489,SALARY,ACTIVE,2015-05-03,1240.34,INR,2,10133.68,1,4,1,1
ACCT100004944,CUST0002103,NRE,BLOCKED,2019-02-10,30537.64,SGD,1,57021.78,7,3,1,0
ACCT100004945,CUST0004834,SAVINGS,ACTIVE,2018-04-03,10059.4,AED,1,109745.27,3,4,1,1
ACCT100004946,CUST0003730,NRE,ACTIVE,2015-06-13,61395.56,INR,1,59384.63,4,1,0,0
ACCT100004947,CUST0004770,SAVINGS,ACTIVE,2013-09-18,1089.95,INR,1,6453.04,1,1,1,1
ACCT100004948,CUST0006882,SALARY,ACTIVE,2013-02-14,934.17,INR,2,4972.71,1,1,1,1
ACCT100004949,CUST0007001,SAVINGS,ACTIVE,2014-01-12,24192.78,GBP,3,2519.27,3,5,1,1
ACCT100004950,CUST0002438,SALARY,ACTIVE,2016-06-03,1372.72,AED,1,20276.34,5,2,0,1
ACCT100004951,CUST0005110,SAVINGS,ACTIVE,2018-07-14,573.86,AED,3,30299.86,2,2,1,1
ACCT100004952,CUST0000490,SALARY,ACTIVE,2016-05-30,35727.55,AED,1,2901.14,4,3,1,1
ACCT100004953,CUST0003442,CURRENT,ACTIVE,2013-05-02,8440.82,INR,2,33193.5,2,3,1,1
ACCT100004954,CUST0001214,SALARY,ACTIVE,2018-02-18,49115.91,INR,1,426.41,4,2,0,1
ACCT100004955,CUST0004036,CURRENT,ACTIVE,2016-06-05,58462.52,USD,1,17396.25,5,1,0,1
ACCT100004956,CUST0001534,SAVINGS,ACTIVE,2017-12-15,23313.89,USD,1,39316.75,3,1,1,0
ACCT100004957,CUST0006246,CURRENT,ACTIVE,2015-05-08,223952.16,INR,1,914056.07,5,1,1,1
ACCT100004958,CUST0006589,SAVINGS,ACTIVE,2016-11-26,12784.63,INR,1,4650.2,3,1,0,1
ACCT100004959,CUST0005750,SHELL,BLOCKED,2018-06-29,1264617.27,INR,1,262943.46,7,4,0,1
ACCT100004960,CUST0001471,SALARY,ACTIVE,2012-01-18,2812.47,USD,2,5048.18,1,1,1,1
ACCT100004961,CUST0002966,CURRENT,ACTIVE,2020-03-06,88547.02,INR,1,55796.73,3,3,1,1
ACCT100004962,CUST0002964,NRO,ACTIVE,2020-04-24,7294.72,INR,2,203596.45,7,2,1,1
ACCT100004963,CUST0004313,CURRENT,ACTIVE,2018-12-28,126395.0,SGD,1,14147.13,4,2,1,1
ACCT100004964,CUST0007818,SAVINGS,ACTIVE,2020-11-27,1317.21,INR,1,21685.57,3,1,0,0
ACCT100004965,CUST0003639, SALARY ,ACTIVE,2014-10-30,193407.08,INR,2,2073.42,2,3,0,0
ACCT100004966,CUST0000465,NRO,DORMANT,2019-10-01,8931.75,INR,3,63173.0,7,5,0,0
ACCT100004967,CUST0007376,SALARY,BLOCKED,2015-03-18,3933.94,INR,1,18704.54,3,1,1,1
ACCT100004968,CUST0004024,SAVINGS,ACTIVE,2017-09-06,61783.85,USD,2,9471.63,5,2,1,1
ACCT100004969,CUST0003299,NRO,ACTIVE,2018-10-08,642998.92,INR,2,98116.3,7,1,1,1
ACCT100004970,CUST0006209,SAVINGS,ACTIVE,2017-12-26,66722.05,INR,1,3221.21,2,1,1,1
ACCT100004971,CUST0004724,NRO,ACTIVE,2017-04-09,311754.48,USD,1,10913.11,6,1,1,0
ACCT100004972,CUST0002388,SHELL,ACTIVE,2014-08-25,1295504.44,AED,2,2713653.86,8,3,0,1
ACCT100004973,CUST0002909,SALARY,ACTIVE,2018-11-04,7114.02,INR,3,2435.32,3,1,1,0
ACCT100004974,CUST0007951,SAVINGS,ACTIVE,2017-03-14,28636.19,USD,1,60864.1,2,1,1,1
ACCT100004975,CUST0004562,SAVINGS,ACTIVE,2012-02-14,9817.08,INR,1,15308.24,4,4,1,1
ACCT100004976,CUST0002972,SALARY,ACTIVE,2014-09-16,12340.28,AED,2,3938.34,5,2,1,1
ACCT100004977,CUST0006544,SAVINGS,ACTIVE,2014-04-20,12724.89,INR,1,54786.33,4,1,1,1
ACCT100004978,CUST0003280,SALARY,ACTIVE,2014-04-19,3305.24,GBP,1,16895.16,5,1,1,1
ACCT100004979,CUST0000444, CURRENT ,ACTIVE,2016-05-28,41639.02,USD,1,5756.69,4,1,1,1
ACCT100004980,CUST0000441,SAVINGS,DORMANT,2016-12-01,10155.2,INR,1,20296.52,2,1,1,0
ACCT100004981,CUST0001099,SALARY,DORMANT,2018-03-13,60446.94,INR,2,16001.59,1,2,1,0
ACCT100004982,CUST0000527,SALARY,ACTIVE,2013-04-10,23811.95,INR,1,4303.14,4,1,1,1
ACCT100004983,CUST0001842,CURRENT,ACTIVE,2019-01-30,18979.03,USD,1,23522.95,2,1,1,1
ACCT100004984,CUST0006293,SAVINGS,ACTIVE,2016-07-11,253.34,INR,3,1142.11,5,2,0,1
ACCT100004985,CUST0002096,NRO,ACTIVE,2018-01-28,92664.2,INR,2,258112.42,7,2,0,1
ACCT100004986,CUST0002286,SAVINGS,ACTIVE,2019-05-26,26559.4,SGD,2,15429.45,3,1,0,1
ACCT100004987,CUST0006559,SAVINGS,ACTIVE,2019-04-28,4206.08,INR,1,6681.83,4,1,1,1
ACCT100004988,CUST0007525, CURRENT ,ACTIVE,2020-09-02,21479.93,USD,1,119385.08,1,5,0,1
ACCT100004989,CUST0007104,CURRENT,ACTIVE,2014-01-12,19038.19,USD,1,24625.54,1,1,1,1
ACCT100004990,CUST0005307,SAVINGS,ACTIVE,2013-08-24,175347.51,INR,2,1289.19,5,3,1,1
ACCT100004991,CUST0003296,SHELL,DORMANT,2019-07-23,2796757.89,INR,1,158066.27,10,2,0,1
ACCT100004992,CUST0004174,SHELL,ACTIVE,2020-08-31,47810.5,INR,1,260725.93,9,4,1,1
ACCT100004993,CUST0004646,NRE,ACTIVE,2017-11-21,397955.26,INR,2,167072.99,7,2,1,1
ACCT100004994,CUST0000723,CURRENT,ACTIVE,2018-04-05,185494.62,AED,1,111979.05,4,1,1,1
ACCT100004995,CUST0007895,CURRENT,ACTIVE,2019-12-21,59711.21,INR,1,22333.76,4,1,1,1
ACCT100004996,CUST0005616,NRO,ACTIVE,2021-07-29,753122.44,SGD,1,63638.22,6,3,1,1
ACCT100004997,CUST0002213,SAVINGS,ACTIVE,2019-01-13,11339.0,INR,1,23566.09,4,1,0,1
ACCT100004998,CUST0002446,savings,ACTIVE,2019-08-07,17165.01,INR,1,28748.63,2,1,1,1
ACCT100004999,CUST0000062,SAVINGS,DORMANT,2019-04-08,121707.12,INR,2,13006.11,2,5,0,1
ACCT100005000,CUST0002758,SHELL,ACTIVE,2019-03-21,409369.25,AED,3,61414.12,10,1,0,1
ACCT100005001,CUST0005167,SAVINGS,ACTIVE,2018-10-13,155400.25,GBP,2,1604.2,5,4,1,1
ACCT100005002,CUST0002043,SALARY,ACTIVE,2014-12-24,47191.38,SGD,1,146464.46,5,3,1,1
ACCT100005003,CUST0004044,NRE,ACTIVE,2012-11-25,308519.1,USD,1,157909.41,6,2,1,1
ACCT100005004,CUST0004736,SAVINGS,ACTIVE,2020-11-10,24278.08,INR,1,22939.16,4,2,0,1
ACCT100005005,CUST0000736,SAVINGS,ACTIVE,2012-05-23,43475.34,INR,2,10894.11,3,1,1,0
ACCT100005006,CUST0000070,SAVINGS,ACTIVE,2019-10-27,1371.86,USD,2,182210.07,5,5,1,1
ACCT100005007,CUST0002855,SALARY,ACTIVE,2021-01-15,6588.55,INR,1,31867.66,3,5,1,1
ACCT100005008,CUST0002887, SAVINGS ,ACTIVE,2012-11-13,115748.14,AED,2,9117.48,2,2,1,0
ACCT100005009,CUST0004607,CURRENT,ACTIVE,2020-05-09,10633.21,INR,2,61727.75,2,1,1,0
ACCT100005010,CUST0002929,SAVINGS,ACTIVE,2019-03-02,1247.94,INR,1,26530.79,2,1,1,1
ACCT100005011,CUST0005457,NRE,ACTIVE,2021-11-26,21081.45,INR,1,193854.89,7,1,1,1
ACCT100005012,CUST0003617,CURRENT,ACTIVE,2018-10-21,413271.07,USD,1,110974.51,4,2,1,1
ACCT100005013,CUST0007987,SAVINGS,ACTIVE,2012-06-10,17197.39,INR,1,5161.63,3,1,1,1
ACCT100005014,CUST0007213,NRE,ACTIVE,2021-03-04,16549.36,INR,1,330537.07,6,1,0,0
ACCT100005015,CUST0002082,SAVINGS,ACTIVE,2014-04-12,48742.48,INR,1,5287.55,2,4,1,1
ACCT100005016,CUST0004143,CURRENT,ACTIVE,2015-05-25,123871.88,GBP,1,6426.53,2,3,1,1
ACCT100005017,CUST0001004,SAVINGS,ACTIVE,2016-10-11,9730.13,SGD,1,10142.06,5,1,1,1
ACCT100005018,CUST0005837,CURRENT,ACTIVE,2015-04-06,82791.79,SGD,1,86689.37,4,2,1,1
ACCT100005019,CUST0004133,SAVINGS,ACTIVE,2015-12-31,36989.37,INR,1,93933.82,4,2,0,1
ACCT100005020,CUST0006885,SAVINGS,ACTIVE,2015-08-21,7604.59,USD,1,19100.32,4,3,1,1
ACCT100005021,CUST0000131,SHELL,ACTIVE,2017-09-14,4991107.91,INR,2,49367.94,8,1,0,1
ACCT100005022,CUST0003524,CURRENT,ACTIVE,2014-10-06,27264.65,AED,1,46944.87,4,4,1,1
ACCT100005023,CUST0002893,SAVINGS,ACTIVE,2015-03-18,1668.47,INR,2,24992.3,2,1,0,1
ACCT100005024,CUST0001802,SHELL,ACTIVE,2016-03-31,233811.89,INR,1,1133809.18,10,1,0,1
ACCT100005025,CUST0002709,SAVINGS,ACTIVE,2015-04-07,5193.56,INR,3,10159.86,2,5,1,1
ACCT100005026,CUST0006735, SALARY ,ACTIVE,2012-02-14,17714.87,INR,3,80291.89,5,1,0,1
ACCT100005027,CUST0000467,NRO,ACTIVE,2018-03-06,10411.91,INR,1,134346.43,4,1,1,1
ACCT100005028,CUST0006102,CURRENT,ACTIVE,2014-04-25,421.6,SGD,3,23990.65,2,2,1,1
ACCT100005029,CUST0000072,SALARY,ACTIVE,2020-08-27,3852.51,INR,2,803.62,2,1,0,1
ACCT100005030,CUST0003190,SAVINGS,ACTIVE,2020-04-02,42746.1,AED,1,7729.95,4,4,0,1
ACCT100005031,CUST0006455,CURRENT,ACTIVE,2018-02-27,247364.02,INR,1,64744.5,2,2,1,1
ACCT100005032,CUST0007406,NRO,ACTIVE,2015-06-04,214726.05,INR,3,10562.21,4,2,1,1
ACCT100005033,CUST0003907,NRE,ACTIVE,2020-09-20,362935.7,USD,1,220920.62,5,2,1,1
ACCT100005034,CUST0005696,SAVINGS,ACTIVE,2012-12-09,111015.2,INR,1,27363.82,2,3,1,1
ACCT100005035,CUST0006866,SAVINGS,ACTIVE,2015-01-23,11793.25,GBP,1,14751.8,5,1,1,1
ACCT100005036,CUST0000258,SALARY,ACTIVE,2012-11-13,6532.32,AED,1,1664.08,5,2,1,1
ACCT100005037,CUST0007457,SAVINGS,ACTIVE,2012-12-10,588.27,INR,2,38270.69,3,1,1,1
ACCT100005038,CUST0003623,NRE,ACTIVE,2014-12-16,370034.31,GBP,2,26862.92,4,2,1,1
ACCT100005039,CUST0006721,CURRENT,ACTIVE,2016-05-15,18467.73,INR,2,129760.98,5,1,1,1
ACCT100005040,CUST0007361,CURRENT,ACTIVE,2015-10-24,83277.67,GBP,1,11544.74,3,2,1,1
ACCT100005041,CUST0001340,SAVINGS,ACTIVE,2021-02-06,12678.93,USD,1,10761.53,1,1,0,1
ACCT100005042,CUST0005137,CURRENT,ACTIVE,2014-01-09,96177.83,USD,1,9719.7,1,1,1,0
ACCT100005043,CUST0001869,NRE,ACTIVE,2020-02-10,7068.37,SGD,1,42423.2,5,2,0,0
ACCT100005044,CUST0005217,CURRENT,ACTIVE,2018-06-25,67984.26,INR,2,22318.62,4,5,1,1
ACCT100005045,CUST0006235,SAVINGS,ACTIVE,2021-01-22,8211.75,USD,1,21904.59,5,1,1,1
ACCT100005046,CUST0005434,SALARY,ACTIVE,2014-12-22,20457.72,INR,1,3144.92,1,2,1,1
ACCT100005047,CUST0002975,CURRENT,ACTIVE,2018-03-23,311289.52,INR,1,93393.71,3,1,0,1
ACCT100005048,CUST0001120,CURRENT,ACTIVE,2021-01-26,4684.29,USD,1,205244.22,2,1,1,1
ACCT100005049,CUST0005126,SAVINGS,ACTIVE,2013-06-17,19520.47,INR,1,10291.91,4,1,1,1
ACCT100005050,CUST0003455,SAVINGS,ACTIVE,2020-04-23,7616.49,AED,1,167768.11,1,1,1,0
ACCT100005051,CUST0005683,SALARY,ACTIVE,2015-11-14,16340.06,INR,1,4310.79,2,2,1,1
ACCT100005052,CUST0005042,CURRENT,BLOCKED,2017-01-04,57045.47,GBP,1,16726.13,5,1,1,1
ACCT100005053,CUST0000707,CURRENT,BLOCKED,2012-05-28,19616.73,INR,3,150517.16,5,3,1,0
ACCT100005054,CUST0005213,TRUST,ACTIVE,2016-07-28,469481.02,INR,1,112801.5,9,2,1,1
ACCT100005055,CUST0004920,SAVINGS,ACTIVE,2014-04-19,4062.14,INR,1,13078.58,2,1,1,1
ACCT100005056,CUST0005259,NRO,BLOCKED,2020-07-02,613232.2,USD,1,99688.72,7,3,1,1
ACCT100005057,CUST0004314,NRE,ACTIVE,2019-08-22,22302.87,INR,1,36752.69,6,1,1,1
ACCT100005058,CUST0004964,CURRENT,ACTIVE,2013-08-08,57130.34,INR,1,35898.46,4,5,1,1
ACCT100005059,CUST0001031, CURRENT ,ACTIVE,2017-08-30,84849.88,INR,1,10877.23,4,1,0,1
ACCT100005060,CUST0006578,savings,ACTIVE,2015-12-18,900553.86,INR,1,6181.5,3,2,1,1
ACCT100005061,CUST0005119,CURRENT,ACTIVE,2017-01-28,6206.5,INR,1,222730.12,2,1,0,1
ACCT100005062,CUST0000698,CURRENT,BLOCKED,2017-05-09,126678.66,INR,1,14487.76,1,1,1,1
ACCT100005063,CUST0006178,CURRENT,ACTIVE,2014-03-23,72736.12,GBP,2,39748.48,3,4,1,1
ACCT100005064,CUST0003975,NRO,ACTIVE,2013-10-10,56654.24,INR,1,163722.65,5,1,1,1
ACCT100005065,CUST0004226,SAVINGS,BLOCKED,2018-02-21,71438.85,USD,1,18869.84,4,1,0,1
ACCT100005066,CUST0000675,CURRENT,ACTIVE,2015-10-13,30854.11,INR,2,9861.57,1,1,1,1
ACCT100005067,CUST0007889,TRUST,ACTIVE,2021-06-24,155788.02,INR,1,242293.18,8,1,1,0
ACCT100005068,CUST0003364,SAVINGS,ACTIVE,2012-07-29,3442.64,USD,3,6896.81,4,4,1,1
ACCT100005069,CUST0004073,CURRENT,ACTIVE,2017-09-18,18462.7,INR,1,54778.62,1,3,1,1
ACCT100005070,CUST0001435,SALARY,ACTIVE,2015-09-06,6397.86,SGD,1,8919.97,5,2,1,1
ACCT100005071,CUST0006764,CURRENT,DORMANT,2016-07-01,1260053.79,INR,2,19863.11,3,3,0,1
ACCT100005072,CUST0002714,NRE,ACTIVE,2019-02-08,496983.85,GBP,3,70055.67,7,3,1,1
ACCT100005073,CUST0007752,SAVINGS,DORMANT,2021-08-11,26709.61,INR,1,27150.11,5,1,0,1
ACCT100005074,CUST0001808,SHELL,ACTIVE,2014-01-26,2311730.66,INR,1,470696.95,7,3,1,1
ACCT100005075,CUST0007431,salary,CLOSED,2015-11-11,38170.66,INR,1,821.99,3,4,1,1
ACCT100005076,CUST0002696,SAVINGS,ACTIVE,2021-07-18,5431.99,INR,1,4336.31,5,1,1,0
ACCT100005077,CUST0002171, SAVINGS ,ACTIVE,2012-05-14,19722.02,USD,1,16802.83,5,2,0,1
ACCT100005078,CUST0001025,SALARY,ACTIVE,2019-01-11,5119.19,USD,1,824.64,2,1,1,1
ACCT100005079,CUST0002513,SALARY,ACTIVE,2013-06-01,18724.15,INR,2,511.17,4,3,1,1
ACCT100005080,CUST0007900,CURRENT,DORMANT,2021-09-25,2189171.45,INR,1,37041.6,2,2,0,1
ACCT100005081,CUST0003176,TRUST,DORMANT,2015-04-01,84350.7,USD,1,394706.09,7,3,0,1
ACCT100005082,CUST0002422, CURRENT ,ACTIVE,2013-03-30,2020.96,SGD,1,92622.02,1,2,1,1
ACCT100005083,CUST0005706,SALARY,ACTIVE,2017-10-19,68834.3,INR,1,3981.01,4,2,1,1
ACCT100005084,CUST0000598,SAVINGS,ACTIVE,2021-07-28,105799.8,INR,1,40134.79,3,1,1,1
ACCT100005085,CUST0001512, CURRENT ,ACTIVE,2013-09-06,121901.52,USD,1,70803.76,4,1,1,1
ACCT100005086,CUST0000032,NRE,ACTIVE,2016-07-23,484294.46,USD,1,145765.04,7,1,1,1
ACCT100005087,CUST0002332,SALARY,ACTIVE,2018-02-17,26675.07,INR,1,20038.49,5,3,1,1
ACCT100005088,CUST0004148,current,ACTIVE,2013-05-05,64239.93,INR,1,36279.4,5,2,0,1
ACCT100005089,CUST0007329,NRO,ACTIVE,2019-07-04,75606.8,INR,1,81001.19,4,1,1,1
ACCT100005090,CUST0004711,TRUST,ACTIVE,2021-01-01,268785.67,USD,1,1002165.26,7,3,1,1
ACCT100005091,CUST0006930,CURRENT,ACTIVE,2018-01-06,41640.12,INR,1,21433.83,4,2,1,1
ACCT100005092,CUST0006999,CURRENT,ACTIVE,2017-05-03,31905.49,INR,1,6616.52,1,1,1,1
ACCT100005093,CUST0007528,SALARY,ACTIVE,2017-02-07,359529.94,INR,3,10531.72,2,1,1,1
ACCT100005094,CUST0005725,SHELL,ACTIVE,2017-01-18,1047045.94,AED,2,1525840.5,9,1,0,1
ACCT100005095,CUST0005782,SAVINGS,ACTIVE,2019-10-29,4787.28,AED,1,7344.34,3,3,1,1
ACCT100005096,CUST0002414,CURRENT,ACTIVE,2021-05-17,38025.86,USD,1,12506.64,2,1,1,1
ACCT100005097,CUST0000234,CURRENT,ACTIVE,2017-05-04,2349451.82,INR,2,3723.3,2,1,1,1
ACCT100005098,CUST0003506, SHELL ,ACTIVE,2017-01-18,69354.88,INR,1,315724.58,8,2,0,1
ACCT100005099,CUST0006391,NRE,ACTIVE,2012-08-04,43136.46,SGD,1,56309.49,5,3,1,1
ACCT100005100,CUST0004494, SAVINGS ,ACTIVE,2014-09-04,7904.63,AED,1,72399.63,4,4,1,1
ACCT100005101,CUST0006265,NRE,ACTIVE,2014-12-22,11052.3,SGD,1,206954.36,4,1,1,0
ACCT100005102,CUST0006314,SAVINGS,ACTIVE,2018-01-05,20179.18,INR,1,15914.01,2,2,1,1
ACCT100005103,CUST0006353,SALARY,ACTIVE,2016-10-23,37558.0,GBP,1,17276.02,3,1,1,1
ACCT100005104,CUST0002246,SAVINGS,ACTIVE,2021-06-02,4028.02,GBP,1,23550.77,5,1,1,1
ACCT100005105,CUST0002151,CURRENT,ACTIVE,2012-04-14,549612.77,INR,1,74505.01,5,1,1,1
ACCT100005106,CUST0007028,NRE,ACTIVE,2021-02-24,293741.56,INR,1,286231.87,7,1,1,1
ACCT100005107,CUST0007799,SAVINGS,DORMANT,2018-09-17,4918.17,GBP,2,12562.94,5,2,1,0
ACCT100005108,CUST0002291,SALARY,ACTIVE,2017-10-23,9810.23,USD,2,5742.91,5,2,0,1
ACCT100005109,CUST0006954,CURRENT,ACTIVE,2021-10-12,2281677.9,INR,1,43833.04,2,2,1,1
ACCT100005110,CUST0003150,SAVINGS,ACTIVE,2018-08-10,11992.43,INR,1,44536.37,5,1,1,0
ACCT100005111,CUST0004253,NRO,ACTIVE,2013-12-08,184317.51,INR,3,60501.6,4,1,1,1
ACCT100005112,CUST0005609,CURRENT,ACTIVE,2017-07-23,409191.79,USD,1,96671.04,3,1,1,1
ACCT100005113,CUST0006193, SALARY ,ACTIVE,2014-02-17,12471.91,SGD,1,42466.11,2,2,1,1
ACCT100005114,CUST0002829, SALARY ,DORMANT,2013-10-22,99497.9,SGD,1,4768.71,5,2,1,1
ACCT100005115,CUST0005540,SALARY,ACTIVE,2013-05-23,7567.6,GBP,2,2534.98,4,1,1,0
ACCT100005116,CUST0004648,CURRENT,ACTIVE,2015-06-04,53569.3,INR,1,128978.37,1,2,1,1
ACCT100005117,CUST0002163,CURRENT,ACTIVE,2018-02-14,37899.78,AED,1,53441.11,1,3,1,1
ACCT100005118,CUST0001430,NRO,ACTIVE,2018-09-27,127704.51,INR,1,45843.82,7,4,0,0
ACCT100005119,CUST0006931,SALARY,ACTIVE,2018-02-22,6429.55,SGD,1,26684.6,1,2,1,1
ACCT100005120,CUST0000578,NRE,DORMANT,2013-07-31,1911247.44,INR,3,43002.9,5,3,1,1
ACCT100005121,CUST0000044,CURRENT,ACTIVE,2016-06-12,29955.92,AED,1,388681.78,5,1,1,1
ACCT100005122,CUST0001208,SHELL,ACTIVE,2016-02-01,1720353.46,USD,2,253084.81,9,1,0,1
ACCT100005123,CUST0000980,SAVINGS,ACTIVE,2016-06-13,39374.64,USD,1,26227.28,3,1,1,1
ACCT100005124,CUST0006393,CURRENT,ACTIVE,2017-12-02,61309.68,INR,2,39463.02,5,2,1,1
ACCT100005125,CUST0000151,SAVINGS,ACTIVE,2012-08-01,642.57,INR,1,15535.09,3,1,1,1
ACCT100005126,CUST0000279,SAVINGS,ACTIVE,2021-02-01,41690.45,INR,1,8067.42,5,1,0,1
ACCT100005127,CUST0001210,SAVINGS,ACTIVE,2014-06-01,3328.98,AED,2,20840.47,5,2,1,1
ACCT100005128,CUST0006487,CURRENT,ACTIVE,2016-10-06,162901.39,AED,1,18214.99,4,1,0,0
ACCT100005129,CUST0000496,SAVINGS,ACTIVE,2016-11-24,69473.37,USD,1,2678.36,4,2,1,1
ACCT100005130,CUST0002221,salary,DORMANT,2014-11-05,12349.14,GBP,2,28759.83,1,1,1,1
ACCT100005131,CUST0000788,TRUST,DORMANT,2019-06-06,15849.5,INR,1,44642.07,7,1,1,1
ACCT100005132,CUST0000988,SAVINGS,ACTIVE,2019-12-11,1491.41,AED,1,16844.76,4,1,1,1
ACCT100005133,CUST0006497,SALARY,ACTIVE,2016-12-14,72547.7,USD,1,13189.21,2,4,1,1
ACCT100005134,CUST0000988,SAVINGS,ACTIVE,2015-01-09,2363.58,INR,1,12298.86,5,1,1,1
ACCT100005135,CUST0001933,SAVINGS,ACTIVE,2017-10-01,54800.57,USD,1,69127.13,1,1,0,1
ACCT100005136,CUST0004719,NRE,ACTIVE,2016-06-27,64508.48,INR,1,495976.49,6,3,1,1
ACCT100005137,CUST0002307,CURRENT,ACTIVE,2012-07-19,91501.32,INR,1,84804.38,2,1,1,1
ACCT100005138,CUST0006874,SAVINGS,ACTIVE,2019-09-28,19463.84,INR,2,2522.84,4,3,1,0
ACCT100005139,CUST0007802,CURRENT,ACTIVE,2020-01-28,34593.55,USD,1,56078.84,5,1,1,1
ACCT100005140,CUST0000196,SHELL,ACTIVE,2019-08-25,1437212.05,USD,2,1746853.72,8,1,1,1
ACCT100005141,CUST0004784,NRE,ACTIVE,2014-08-15,860989.4,USD,2,277427.47,4,1,0,1
ACCT100005142,CUST0006969,salary,BLOCKED,2021-10-07,3884.83,AED,1,4249.66,3,4,1,1
ACCT100005143,CUST0004562,TRUST,ACTIVE,2016-11-16,413553.81,INR,2,253963.11,7,1,0,1
ACCT100005144,CUST0000715,NRE,ACTIVE,2013-07-21,55583.19,AED,3,4613.19,7,2,1,1
ACCT100005145,CUST0000872,CURRENT,ACTIVE,2013-01-04,162264.37,INR,1,138860.45,5,1,1,1
ACCT100005146,CUST0003400,CURRENT,ACTIVE,2016-05-12,218033.54,INR,2,283450.1,5,3,1,1
ACCT100005147,CUST0006129,TRUST,ACTIVE,2017-09-09,136120.97,USD,1,211550.74,7,2,1,1
ACCT100005148,CUST0002161,SAVINGS,DORMANT,2013-01-08,33094.05,INR,1,2250.7,1,1,1,1
ACCT100005149,CUST0000516,CURRENT,ACTIVE,2017-01-19,255425.63,USD,1,108949.52,4,1,1,1
ACCT100005150,CUST0000359,CURRENT,ACTIVE,2014-03-11,15118.44,INR,1,46700.39,5,1,1,1
ACCT100005151,CUST0002321,SAVINGS,ACTIVE,2020-03-31,4853.95,INR,1,5407.88,3,2,1,1
ACCT100005152,CUST0003982,SAVINGS,ACTIVE,2018-05-21,20946.77,INR,3,4253.26,1,1,1,1
ACCT100005153,CUST0007189,CURRENT,BLOCKED,2015-06-07,6571.72,AED,1,1323.8,4,1,1,1
ACCT100005154,CUST0000968,SALARY,ACTIVE,2019-06-18,21337.26,INR,1,5057.21,1,2,1,0
ACCT100005155,CUST0001151,CURRENT,ACTIVE,2018-03-19,79322.04,AED,1,876257.87,4,1,1,1
ACCT100005156,CUST0003013,CURRENT,ACTIVE,2012-03-18,321410.71,USD,3,43835.73,5,1,1,1
ACCT100005157,CUST0003936,SALARY,ACTIVE,2018-05-14,116582.76,INR,1,2460.83,3,1,1,1
ACCT100005158,CUST0003766,SALARY,ACTIVE,2020-09-21,4693.9,USD,3,5255.05,2,3,1,1
ACCT100005159,CUST0003921, SAVINGS ,ACTIVE,2021-11-21,19743.87,AED,1,47428.99,5,4,1,0
ACCT100005160,CUST0003508,SAVINGS,DORMANT,2020-10-09,14199.7,USD,1,32283.37,2,2,0,0
ACCT100005161,CUST0005640, SAVINGS ,ACTIVE,2016-02-18,27288.04,USD,1,37551.83,4,1,1,1
ACCT100005162,CUST0007206,SALARY,DORMANT,2018-10-21,1675.63,INR,1,18829.72,4,1,0,1
ACCT100005163,CUST0003107,SAVINGS,DORMANT,2014-01-24,46071.63,AED,1,2356.06,4,2,1,1
ACCT100005164,CUST0005437,SHELL,ACTIVE,2018-04-26,2264314.21,INR,1,45718.77,9,1,1,1
ACCT100005165,CUST0000562,SALARY,ACTIVE,2020-05-16,7434.51,INR,1,4491.73,5,2,1,1
ACCT100005166,CUST0006339,SALARY,ACTIVE,2015-09-06,537.56,INR,3,359712.13,4,1,1,1
ACCT100005167,CUST0003433,SAVINGS,ACTIVE,2019-10-06,6405.44,USD,1,369.22,3,3,0,1
ACCT100005168,CUST0001913,SAVINGS,ACTIVE,2021-04-17,8286.54,USD,2,3970.36,3,2,1,1
ACCT100005169,CUST0002605,CURRENT,ACTIVE,2018-07-29,41859.53,USD,1,36384.73,3,1,1,1
ACCT100005170,CUST0007956,current,ACTIVE,2015-06-23,37096.16,USD,1,350718.33,5,2,1,1
ACCT100005171,CUST0005263,SAVINGS,ACTIVE,2016-11-20,1821.0,GBP,3,89704.25,5,3,0,1
