ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE
ALT00005663,TXN000000354,ACCT100001285,R006_HIGH_RISK_DEST,73,2023-12-07 00:08:29.135931,3,0,0,2
ALT00005664,TXN000041571,ACCT100002598,R006_HIGH_RISK_DEST,52,2024-03-10 20:30:14.762757,1,20,1,2
ALT00005665,TXN000000240,ACCT100000166,R006_HIGH_RISK_DEST,57,2023-02-09 22:21:08.274295,3,22,0,2
ALT00005666,TXN000070980,ACCT100000530,R006_HIGH_RISK_DEST,68,2024-02-28 07:38:10.120602,1,7,0,2
ALT00005667,TXN000069409,ACCT100008800,R006_HIGH_RISK_DEST,56,2023-09-15 16:14:49.215296,1,16,0,2
ALT00005668,TXN000066133,ACCT100011222,R006_HIGH_RISK_DEST,56,2022-12-11 09:25:06.894186,1,9,1,2
ALT00005669,TXN000055145,ACCT100011444,R006_HIGH_RISK_DEST,68,2022-04-22 16:01:51.762706,2,16,0,2
ALT00005670,TXN000014715,ACCT100005678,R006_HIGH_RISK_DEST,52,2022-12-17 02:06:29.466153,1,2,1,2
ALT00005671,TXN000016679,ACCT100007233,R006_HIGH_RISK_DEST,80,2023-10-14 00:48:43.058373,4,0,1,2
ALT00005672,TXN000014230,ACCT100004342,R006_HIGH_RISK_DEST,80,2024-06-18 14:38:57.951622,3,14,0,2
ALT00005673,TXN000068599,ACCT100008438,R006_HIGH_RISK_DEST,66,2022-04-10 06:40:04.955312,2,6,1,2
ALT00005674,TXN000023390,ACCT100010114,R006_HIGH_RISK_DEST,71,2023-03-14 02:39:30.412847,1,2,0,2
ALT00005675,TXN000102027,ACCT100011223,R006_HIGH_RISK_DEST,60,2023-05-21 23:15:23.429845,3,23,1,2
ALT00005676,TXN000013225,ACCT100011085,R006_HIGH_RISK_DEST,51,2024-06-02 13:50:20.175107,1,13,1,2
ALT00005677,TXN000080313,ACCT100001252,R006_HIGH_RISK_DEST,71,2022-02-14 20:22:22.846323,2,20,0,2
ALT00005678,TXN000045310,ACCT100008539,R006_HIGH_RISK_DEST,56,2024-02-07 07:26:24.043798,1,7,0,2
ALT00005679,TXN000101532,ACCT100006520,R006_HIGH_RISK_DEST,77,2023-10-13 02:05:57.714525,1,2,0,2
ALT00005680,TXN000100949,ACCT100004475,R006_HIGH_RISK_DEST,65,2023-01-05 14:44:14.992730,2,14,0,2
ALT00005681,TXN000039303,ACCT100000789,R006_HIGH_RISK_DEST,58,2024-04-11 00:42:05.214789,2,0,0,2
ALT00005682,TXN000113686,ACCT100003379,R006_HIGH_RISK_DEST,58,2024-01-03 11:51:04.549915,1,11,0,2
ALT00005683,TXN000058148,ACCT100002912,R006_HIGH_RISK_DEST,81,2024-01-12 01:41:46.604959,2,1,0,2
ALT00005684,TXN000049826,ACCT100003607,R006_HIGH_RISK_DEST,79,2022-05-06 07:11:13.727752,1,7,0,2
ALT00005685,TXN000084858,ACCT100007966,R006_HIGH_RISK_DEST,58,2023-06-25 15:26:42.492383,4,15,1,2
ALT00005686,TXN000093891,ACCT100005604,R006_HIGH_RISK_DEST,81,2022-07-27 23:04:01.203271,3,23,0,2
ALT00005687,TXN000010772,ACCT100007116,R006_HIGH_RISK_DEST,69,2023-02-21 15:36:41.345349,3,15,0,2
ALT00005688,TXN000022589,ACCT100011237,R006_HIGH_RISK_DEST,61,2022-01-19 01:10:31.500156,1,1,0,2
ALT00005689,TXN000106929,ACCT100009871,R006_HIGH_RISK_DEST,67,2022-05-10 12:44:32.551110,1,12,0,2
ALT00005690,TXN000099174,ACCT100004726,R006_HIGH_RISK_DEST,65,2022-08-27 03:20:52.842807,1,3,1,2
ALT00005691,TXN000107261,ACCT100010167,R006_HIGH_RISK_DEST,81,2022-06-20 02:13:14.335089,1,2,0,2
ALT00005692,TXN000010907,ACCT100008022,R006_HIGH_RISK_DEST,74,2024-04-22 12:28:37.411966,3,12,0,2
ALT00005693,TXN000011295,ACCT100002439,R006_HIGH_RISK_DEST,51,2024-02-06 11:10:34.762674,5,11,0,2
ALT00005694,TXN000039893,ACCT100009584,R006_HIGH_RISK_DEST,70,2022-02-10 07:17:34.469197,1,7,0,2
ALT00005695,TXN000035722,ACCT100007794,R006_HIGH_RISK_DEST,69,2023-03-14 09:20:34.213359,3,9,0,2
ALT00005696,TXN000093138,ACCT100003122,R006_HIGH_RISK_DEST,70,2023-07-22 04:06:04.231976,1,4,1,2
ALT00005697,TXN000004885,ACCT100007445,R006_HIGH_RISK_DEST,64,2023-02-23 21:39:50.212730,3,21,0,2
ALT00005698,TXN000030201,ACCT100007541,R006_HIGH_RISK_DEST,77,2023-08-06 21:36:19.744536,1,21,1,2
ALT00005699,TXN000105725,ACCT100003658,R006_HIGH_RISK_DEST,60,2022-12-23 10:25:49.102406,3,10,0,2
ALT00005700,TXN000014574,ACCT100002468,R006_HIGH_RISK_DEST,62,2022-04-07 06:56:59.815064,3,6,0,2
ALT00005701,TXN000021362,ACCT100008016,R006_HIGH_RISK_DEST,70,2022-07-14 16:40:55.220074,3,16,0,2
ALT00005702,TXN000003428,ACCT100008901,R006_HIGH_RISK_DEST,60,2022-12-09 15:46:05.158490,4,15,0,2
ALT00005703,TXN000019334,ACCT100010806,R006_HIGH_RISK_DEST,65,2023-11-23 02:00:19.826982,1,2,0,2
ALT00005704,TXN000083500,ACCT100000252,R006_HIGH_RISK_DEST,61,2023-03-29 07:33:28.543237,1,7,0,2
ALT00005705,TXN000105448,ACCT100008572,R006_HIGH_RISK_DEST,64,2023-03-25 20:37:17.824781,1,20,1,2
ALT00005706,TXN000052235,ACCT100010597,R006_HIGH_RISK_DEST,65,2023-02-02 18:02:56.017175,1,18,0,2
ALT00005707,TXN000096173,ACCT100000513,R006_HIGH_RISK_DEST,69,2022-07-17 23:37:55.163865,2,23,1,2
ALT00005708,TXN000047105,ACCT100005040,R006_HIGH_RISK_DEST,76,2022-03-25 13:55:25.326623,3,13,0,2
ALT00005709,TXN000021186,ACCT100008691,R006_HIGH_RISK_DEST,73,2023-09-14 22:34:07.933572,1,22,0,2
ALT00005710,TXN000044669,ACCT100006643,R006_HIGH_RISK_DEST,60,2022-10-07 01:36:45.071711,2,1,0,2
ALT00005711,TXN000057312,ACCT100007118,R006_HIGH_RISK_DEST,62,2022-09-05 05:16:09.094758,2,5,0,2
ALT00005712,TXN000091543,ACCT100009150,R006_HIGH_RISK_DEST,53,2022-01-15 07:26:31.733794,1,7,1,2
ALT00005713,TXN000010752,ACCT100006246,R006_HIGH_RISK_DEST,52,2023-06-20 02:56:31.214648,1,2,0,2
ALT00005714,TXN000056439,ACCT100005289,R006_HIGH_RISK_DEST,79,2022-04-30 20:54:37.870118,2,20,1,2
ALT00005715,TXN000041522,ACCT100010742,R006_HIGH_RISK_DEST,81,2024-05-24 00:47:45.805562,2,0,0,2
ALT00005716,TXN000014590,ACCT100009517,R006_HIGH_RISK_DEST,73,2023-02-12 06:27:43.048459,2,6,1,2
ALT00005717,TXN000100669,ACCT100007050,R006_HIGH_RISK_DEST,57,2023-12-03 14:21:23.804737,1,14,1,2
ALT00005718,TXN000003945,ACCT100011026,R006_HIGH_RISK_DEST,70,2023-09-03 14:36:59.512743,3,14,1,2
ALT00005719,TXN000116716,ACCT100006186,R006_HIGH_RISK_DEST,71,2024-06-11 14:05:43.202422,5,14,0,2
ALT00005720,TXN000031493,ACCT100008088,R006_HIGH_RISK_DEST,78,2022-05-03 15:26:11.082068,3,15,0,2
ALT00005721,TXN000093448,ACCT100010288,R006_HIGH_RISK_DEST,59,2022-09-10 12:07:41.490145,2,12,1,2
ALT00005722,TXN000056018,ACCT100004978,R006_HIGH_RISK_DEST,52,2022-04-10 18:00:57.742928,2,18,1,2
ALT00005723,TXN000060797,ACCT100004043,R006_HIGH_RISK_DEST,63,2023-08-22 01:59:23.900784,3,1,0,2
ALT00005724,TXN000083731,ACCT100010911,R006_HIGH_RISK_DEST,71,2023-05-06 01:48:47.002946,2,1,1,2
ALT00005725,TXN000075485,ACCT100008421,R006_HIGH_RISK_DEST,78,2023-01-06 09:04:33.365231,2,9,0,2
ALT00005726,TXN000071804,ACCT100011435,R006_HIGH_RISK_DEST,57,2022-07-22 00:52:00.370476,2,0,0,2
ALT00005727,TXN000005721,ACCT100007522,R006_HIGH_RISK_DEST,52,2022-04-30 05:02:22.403072,3,5,1,2
ALT00005728,TXN000100823,ACCT100001855,R006_HIGH_RISK_DEST,63,2024-02-15 20:16:57.416389,2,20,0,2
ALT00005729,TXN000061838,ACCT100007862,R006_HIGH_RISK_DEST,80,2022-06-02 21:15:18.824284,3,21,0,2
ALT00005730,TXN000107172,ACCT100005860,R006_HIGH_RISK_DEST,77,2023-07-19 08:00:57.786024,2,8,0,2
ALT00005731,TXN000007748,ACCT100002179,R006_HIGH_RISK_DEST,65,2022-08-03 19:47:19.957087,2,19,0,2
ALT00005732,TXN000050979,ACCT100000400,R006_HIGH_RISK_DEST,68,2024-04-20 12:07:39.006106,1,12,1,2
ALT00005733,TXN000020155,ACCT100000889,R006_HIGH_RISK_DEST,56,2023-01-03 03:57:51.511320,3,3,0,2
ALT00005734,TXN000025152,ACCT100005702,R006_HIGH_RISK_DEST,65,2022-06-02 22:21:17.085331,4,22,0,2
ALT00005735,TXN000086521,ACCT100008018,R006_HIGH_RISK_DEST,69,2022-10-03 09:25:57.981677,2,9,0,2
ALT00005736,TXN000047059,ACCT100000898,R006_HIGH_RISK_DEST,79,2024-06-12 01:52:34.019903,2,1,0,2
ALT00005737,TXN000093396,ACCT100008203,R006_HIGH_RISK_DEST,74,2022-07-10 02:02:30.775681,4,2,1,2
ALT00005738,TXN000000990,ACCT100002656,R006_HIGH_RISK_DEST,51,2022-12-27 20:30:50.678714,1,20,0,2
ALT00005739,TXN000065665,ACCT100010193,R006_HIGH_RISK_DEST,78,2022-02-15 02:18:21.623677,3,2,0,2
ALT00005740,TXN000006332,ACCT100005439,R006_HIGH_RISK_DEST,80,2023-01-06 05:53:14.971045,1,5,0,2
ALT00005741,TXN000105842,ACCT100006118,R006_HIGH_RISK_DEST,56,2023-01-22 02:16:43.221511,1,2,1,2
ALT00005742,TXN000092075,ACCT100008959,R006_HIGH_RISK_DEST,76,2023-03-03 20:42:19.128738,2,20,0,2
ALT00005743,TXN000070508,ACCT100001182,R006_HIGH_RISK_DEST,68,2023-07-23 23:54:01.889252,2,23,1,2
ALT00005744,TXN000010690,ACCT100009485,R006_HIGH_RISK_DEST,81,2022-04-17 19:31:00.519122,2,19,1,2
ALT00005745,TXN000092457,ACCT100011917,R006_HIGH_RISK_DEST,71,2022-03-20 23:52:33.365771,1,23,1,2
ALT00005746,TXN000015590,ACCT100008660,R006_HIGH_RISK_DEST,56,2023-04-27 10:22:37.273594,1,10,0,2
ALT00005747,TXN000015025,ACCT100005832,R006_HIGH_RISK_DEST,57,2024-04-19 17:17:34.350857,1,17,0,2
ALT00005748,TXN000109072,ACCT100010553,R006_HIGH_RISK_DEST,51,2022-01-18 20:17:44.603949,1,20,0,2
ALT00005749,TXN000060488,ACCT100006777,R006_HIGH_RISK_DEST,65,2024-02-26 10:44:05.390540,1,10,0,2
ALT00005750,TXN000021079,ACCT100011942,R006_HIGH_RISK_DEST,69,2022-05-17 07:55:46.163098,3,7,0,2
ALT00005751,TXN000084755,ACCT100000299,R006_HIGH_RISK_DEST,73,2024-01-25 02:14:59.876399,1,2,0,2
ALT00005752,TXN000006520,ACCT100004541,R006_HIGH_RISK_DEST,66,2022-05-21 10:06:35.147812,3,10,1,2
ALT00005753,TXN000047690,ACCT100000300,R006_HIGH_RISK_DEST,79,2024-06-13 20:18:57.246581,1,20,0,2
ALT00005754,TXN000056520,ACCT100009119,R006_HIGH_RISK_DEST,54,2023-04-25 20:30:52.740193,3,20,0,2
ALT00005755,TXN000034155,ACCT100009500,R006_HIGH_RISK_DEST,59,2022-08-17 06:24:16.388041,2,6,0,2
ALT00005756,TXN000015967,ACCT100005499,R006_HIGH_RISK_DEST,77,2022-11-12 17:34:55.364543,1,17,1,2
ALT00005757,TXN000117268,ACCT100001392,R006_HIGH_RISK_DEST,64,2023-01-30 02:55:54.448976,3,2,0,2
ALT00005758,TXN000084205,ACCT100005612,R006_HIGH_RISK_DEST,50,2022-06-01 03:29:38.970367,3,3,0,2
ALT00005759,TXN000016113,ACCT100001287,R006_HIGH_RISK_DEST,52,2023-05-31 12:03:14.552544,2,12,0,2
ALT00005760,TXN000017798,ACCT100008046,R006_HIGH_RISK_DEST,58,2024-06-12 08:03:26.862404,1,8,0,2
ALT00005761,TXN000063030,ACCT100006803,R006_HIGH_RISK_DEST,64,2023-08-17 11:14:18.637095,2,11,0,2
ALT00005762,TXN000020795,ACCT100006681,R006_HIGH_RISK_DEST,77,2022-07-05 00:07:08.445919,1,0,0,2
ALT00005763,TXN000111402,ACCT100011660,R006_HIGH_RISK_DEST,58,2022-05-17 16:26:41.856963,2,16,0,2
ALT00005764,TXN000086299,ACCT100009427,R006_HIGH_RISK_DEST,68,2024-04-21 11:00:37.842166,2,11,1,2
ALT00005765,TXN000070444,ACCT100000460,R006_HIGH_RISK_DEST,75,2023-08-23 21:04:46.141958,1,21,0,2
ALT00005766,TXN000065293,ACCT100009798,R006_HIGH_RISK_DEST,76,2022-01-24 19:05:14.951770,1,19,0,2
ALT00005767,TXN000115729,ACCT100001010,R006_HIGH_RISK_DEST,59,2022-12-03 09:32:04.478063,3,9,1,2
ALT00005768,TXN000007037,ACCT100011948,R006_HIGH_RISK_DEST,71,2024-03-09 22:40:09.652971,2,22,1,2
ALT00005769,TXN000025197,ACCT100003685,R006_HIGH_RISK_DEST,76,2023-04-29 22:03:08.346531,1,22,1,2
ALT00005770,TXN000099104,ACCT100006625,R006_HIGH_RISK_DEST,76,2022-08-19 15:30:45.090921,3,15,0,2
ALT00005771,TXN000040597,ACCT100011587,R006_HIGH_RISK_DEST,81,2022-12-08 09:48:20.471945,3,9,0,2
ALT00005772,TXN000112626,ACCT100004129,R006_HIGH_RISK_DEST,77,2024-06-27 03:40:18.807539,1,3,0,2
ALT00005773,TXN000081116,ACCT100008347,R006_HIGH_RISK_DEST,59,2023-06-08 00:55:05.252908,3,0,0,2
ALT00005774,TXN000054154,ACCT100009448,R006_HIGH_RISK_DEST,57,2022-01-15 17:59:31.265796,2,17,1,2
ALT00005775,TXN000036402,ACCT100005040,R006_HIGH_RISK_DEST,54,2022-10-08 00:27:06.509739,3,0,1,2
ALT00005776,TXN000093533,ACCT100001979,R006_HIGH_RISK_DEST,78,2022-02-01 03:47:43.556184,2,3,0,2
ALT00005777,TXN000038434,ACCT100008465,R006_HIGH_RISK_DEST,79,2022-05-15 14:30:17.461186,2,14,1,2
ALT00005778,TXN000022071,ACCT100006368,R006_HIGH_RISK_DEST,75,2022-02-10 20:48:09.224577,1,20,0,2
ALT00005779,TXN000108128,ACCT100002495,R006_HIGH_RISK_DEST,56,2023-12-24 15:58:08.082456,2,15,1,2
ALT00005780,TXN000057164,ACCT100011496,R006_HIGH_RISK_DEST,59,2022-05-07 06:01:48.318022,2,6,1,2
ALT00005781,TXN000011396,ACCT100000134,R006_HIGH_RISK_DEST,52,2023-10-21 02:47:16.875815,1,2,1,2
ALT00005782,TXN000053157,ACCT100000083,R006_HIGH_RISK_DEST,52,2022-05-31 22:05:33.212376,3,22,0,2
ALT00005783,TXN000057119,ACCT100002908,R006_HIGH_RISK_DEST,78,2023-09-17 04:13:45.178902,2,4,1,2
ALT00005784,TXN000024155,ACCT100003110,R006_HIGH_RISK_DEST,65,2022-12-23 17:02:49.135846,1,17,0,2
ALT00005785,TXN000013214,ACCT100002751,R006_HIGH_RISK_DEST,79,2023-09-19 08:48:20.488828,3,8,0,2
ALT00005786,TXN000015989,ACCT100002092,R006_HIGH_RISK_DEST,76,2024-04-10 17:52:38.379210,1,17,0,2
ALT00005787,TXN000093098,ACCT100010330,R006_HIGH_RISK_DEST,80,2023-12-23 04:45:07.840164,2,4,1,2
ALT00005788,TXN000102419,ACCT100009467,R006_HIGH_RISK_DEST,78,2023-07-05 22:09:43.111782,1,22,0,2
ALT00005789,TXN000041481,ACCT100005498,R006_HIGH_RISK_DEST,53,2023-06-19 11:28:38.254646,2,11,0,2
ALT00005790,TXN000076886,ACCT100010654,R006_HIGH_RISK_DEST,76,2022-07-22 12:18:06.865135,2,12,0,2
ALT00005791,TXN000110989,ACCT100005542,R006_HIGH_RISK_DEST,74,2024-05-02 02:10:37.662179,3,2,0,2
ALT00005792,TXN000085385,ACCT100001649,R006_HIGH_RISK_DEST,55,2022-12-07 05:52:33.310546,2,5,0,2
ALT00005793,TXN000109985,ACCT100003793,R006_HIGH_RISK_DEST,60,2024-04-07 20:25:24.283900,1,20,1,2
ALT00005794,TXN000041534,ACCT100011068,R006_HIGH_RISK_DEST,74,2024-05-28 09:50:07.718839,2,9,0,2
ALT00005795,TXN000015218,ACCT100001396,R006_HIGH_RISK_DEST,61,2024-06-07 19:19:53.762941,3,19,0,2
ALT00005796,TXN000015600,ACCT100005809,R006_HIGH_RISK_DEST,74,2022-07-04 13:30:38.920932,2,13,0,2
ALT00005797,TXN000052538,ACCT100006121,R006_HIGH_RISK_DEST,67,2022-07-13 03:47:40.478877,3,3,0,2
ALT00005798,TXN000043488,ACCT100006722,R006_HIGH_RISK_DEST,73,2023-03-03 10:50:36.718417,2,10,0,2
ALT00005799,TXN000068740,ACCT100010148,R006_HIGH_RISK_DEST,80,2024-06-09 19:20:20.974211,1,19,1,2
ALT00005800,TXN000097142,ACCT100007259,R006_HIGH_RISK_DEST,65,2023-04-25 05:48:18.930774,2,5,0,2
ALT00005801,TXN000060907,ACCT100004072,R006_HIGH_RISK_DEST,54,2022-02-19 10:59:54.458640,1,10,1,2
ALT00005802,TXN000018497,ACCT100001246,R006_HIGH_RISK_DEST,71,2023-03-15 10:35:29.409876,2,10,0,2
ALT00005803,TXN000013529,ACCT100009601,R006_HIGH_RISK_DEST,56,2023-11-30 19:59:53.895547,2,19,0,2
ALT00005804,TXN000115316,ACCT100007106,R006_HIGH_RISK_DEST,54,2023-02-07 21:10:40.873321,1,21,0,2
ALT00005805,TXN000062320,ACCT100008042,R006_HIGH_RISK_DEST,66,2023-05-03 07:48:58.002962,2,7,0,2
ALT00005806,TXN000104816,ACCT100004228,R006_HIGH_RISK_DEST,79,2022-06-19 06:59:41.297167,1,6,1,2
ALT00005807,TXN000056502,ACCT100001739,R006_HIGH_RISK_DEST,76,2022-01-13 15:19:25.878088,2,15,0,2
ALT00005808,TXN000041028,ACCT100011316,R006_HIGH_RISK_DEST,79,2024-06-22 02:40:46.053373,2,2,1,2
ALT00005809,TXN000087713,ACCT100001971,R006_HIGH_RISK_DEST,53,2022-05-23 07:44:44.065687,1,7,0,2
ALT00005810,TXN000066725,ACCT100004509,R006_HIGH_RISK_DEST,52,2023-09-14 02:06:14.178470,1,2,0,2
ALT00005811,TXN000084948,ACCT100000834,R006_HIGH_RISK_DEST,52,2023-01-16 15:04:45.275406,1,15,0,2
ALT00005812,TXN000073683,ACCT100004168,R006_HIGH_RISK_DEST,79,2022-12-19 02:31:46.853269,4,2,0,2
ALT00005813,TXN000022327,ACCT100005410,R006_HIGH_RISK_DEST,78,2023-03-08 19:33:38.297516,1,19,0,2
ALT00005814,TXN000010514,ACCT100005312,R006_HIGH_RISK_DEST,63,2022-05-18 10:55:21.769527,2,10,0,2
ALT00005815,TXN000078845,ACCT100004493,R006_HIGH_RISK_DEST,74,2023-03-04 04:18:23.778104,3,4,1,2
ALT00005816,TXN000112235,ACCT100003834,R006_HIGH_RISK_DEST,62,2022-02-10 12:21:15.482980,3,12,0,2
ALT00005817,TXN000050851,ACCT100001212,R006_HIGH_RISK_DEST,81,2022-12-19 09:09:34.877066,1,9,0,2
ALT00005818,TXN000110701,ACCT100004666,R006_HIGH_RISK_DEST,54,2023-08-20 21:14:17.761974,1,21,1,2
ALT00005819,TXN000034160,ACCT100010028,R006_HIGH_RISK_DEST,54,2023-06-02 18:21:59.007274,2,18,0,2
ALT00005820,TXN000003371,ACCT100011943,R006_HIGH_RISK_DEST,77,2024-02-01 14:37:25.227219,2,14,0,2
ALT00005821,TXN000072771,ACCT100007938,R006_HIGH_RISK_DEST,62,2023-03-14 15:41:48.300060,2,15,0,2
ALT00005822,TXN000063390,ACCT100003063,R006_HIGH_RISK_DEST,52,2023-12-27 15:25:21.634429,1,15,0,2
ALT00005823,TXN000099145,ACCT100011335,R006_HIGH_RISK_DEST,59,2024-01-28 05:48:19.128593,1,5,1,2
ALT00005824,TXN000068450,ACCT100008753,R006_HIGH_RISK_DEST,69,2023-02-08 06:09:58.069125,1,6,0,2
ALT00005825,TXN000083581,ACCT100009113,R006_HIGH_RISK_DEST,74,2023-09-07 15:17:42.485206,2,15,0,2
ALT00005826,TXN000116602,ACCT100003413,R006_HIGH_RISK_DEST,59,2022-06-30 03:22:38.589843,1,3,0,2
ALT00005827,TXN000029403,ACCT100005654,R006_HIGH_RISK_DEST,52,2022-09-26 02:41:29.196935,5,2,0,2
ALT00005828,TXN000052020,ACCT100011198,R006_HIGH_RISK_DEST,68,2022-02-12 04:50:54.568062,1,4,1,2
ALT00005829,TXN000080730,ACCT100004989,R006_HIGH_RISK_DEST,71,2022-06-12 18:04:12.013905,1,18,1,2
ALT00005830,TXN000039428,ACCT100007012,R006_HIGH_RISK_DEST,56,2022-03-25 15:00:59.321428,2,15,0,2
ALT00005831,TXN000113843,ACCT100003074,R006_HIGH_RISK_DEST,59,2023-05-11 07:37:52.286290,2,7,0,2
ALT00005832,TXN000105852,ACCT100008173,R006_HIGH_RISK_DEST,75,2022-03-05 18:50:19.487897,1,18,1,2
ALT00005833,TXN000073310,ACCT100011068,R006_HIGH_RISK_DEST,57,2022-01-05 11:46:21.730143,2,11,0,2
ALT00005834,TXN000115498,ACCT100001689,R006_HIGH_RISK_DEST,55,2023-06-11 21:36:43.882103,1,21,1,2
ALT00005835,TXN000113949,ACCT100006316,R006_HIGH_RISK_DEST,54,2022-06-10 22:24:29.027837,3,22,0,2
ALT00005836,TXN000102362,ACCT100010725,R006_HIGH_RISK_DEST,71,2023-10-29 18:47:16.816136,1,18,1,2
ALT00005837,TXN000089917,ACCT100005320,R006_HIGH_RISK_DEST,74,2022-03-16 01:27:08.587386,1,1,0,2
ALT00005838,TXN000067770,ACCT100002587,R006_HIGH_RISK_DEST,61,2023-07-03 19:46:05.469041,1,19,0,2
ALT00005839,TXN000093371,ACCT100011391,R006_HIGH_RISK_DEST,80,2022-04-15 23:42:50.551038,2,23,0,2
ALT00005840,TXN000018523,ACCT100006869,R006_HIGH_RISK_DEST,79,2022-08-20 05:17:30.759247,3,5,1,2
ALT00005841,TXN000107907,ACCT100003897,R006_HIGH_RISK_DEST,67,2022-04-25 21:50:01.788028,1,21,0,2
ALT00005842,TXN000106362,ACCT100006564,R006_HIGH_RISK_DEST,51,2022-10-12 04:58:23.296547,4,4,0,2
ALT00005843,TXN000037165,ACCT100008552,R006_HIGH_RISK_DEST,72,2024-03-12 06:16:04.724051,2,6,0,2
ALT00005844,TXN000103938,ACCT100008701,R006_HIGH_RISK_DEST,74,2022-03-03 04:10:04.905777,3,4,0,2
ALT00005845,TXN000118009,ACCT100009040,R006_HIGH_RISK_DEST,51,2022-03-24 12:08:17.933804,5,12,0,2
ALT00005846,TXN000033373,ACCT100007268,R006_HIGH_RISK_DEST,50,2022-03-18 01:09:50.878931,1,1,0,2
ALT00005847,TXN000022526,ACCT100011586,R006_HIGH_RISK_DEST,79,2022-07-22 06:08:49.139486,4,6,0,2
ALT00005848,TXN000043428,ACCT100000932,R006_HIGH_RISK_DEST,69,2022-11-25 07:16:42.536323,1,7,0,2
ALT00005849,TXN000008680,ACCT100005887,R006_HIGH_RISK_DEST,56,2024-05-21 22:04:09.790231,2,22,0,2
ALT00005850,TXN000047808,ACCT100010319,R006_HIGH_RISK_DEST,68,2023-05-31 20:48:53.479160,2,20,0,2
ALT00005851,TXN000095476,ACCT100002985,R006_HIGH_RISK_DEST,74,2023-03-21 10:13:03.367424,1,10,0,2
ALT00005852,TXN000102442,ACCT100005712,R006_HIGH_RISK_DEST,54,2024-05-08 23:40:27.890664,2,23,0,2
ALT00005853,TXN000055934,ACCT100005190,R006_HIGH_RISK_DEST,75,2023-01-26 10:23:38.671458,4,10,0,2
ALT00005854,TXN000094070,ACCT100002421,R006_HIGH_RISK_DEST,77,2022-03-18 06:17:57.477970,3,6,0,2
ALT00005855,TXN000014235,ACCT100006725,R006_HIGH_RISK_DEST,64,2023-03-16 18:25:44.451098,2,18,0,2
ALT00005856,TXN000050459,ACCT100007041,R006_HIGH_RISK_DEST,55,2022-06-01 05:00:55.479099,2,5,0,2
ALT00005857,TXN000039106,ACCT100005577,R006_HIGH_RISK_DEST,60,2023-02-16 20:51:55.541939,1,20,0,2
ALT00005858,TXN000006355,ACCT100006497,R006_HIGH_RISK_DEST,76,2022-11-24 09:04:59.501525,2,9,0,2
ALT00005859,TXN000086860,ACCT100002764,R006_HIGH_RISK_DEST,53,2022-04-26 01:09:33.969574,2,1,0,2
ALT00005860,TXN000020766,ACCT100004539,R006_HIGH_RISK_DEST,53,2023-01-22 05:12:23.949639,1,5,1,2
ALT00005861,TXN000072670,ACCT100006059,R006_HIGH_RISK_DEST,52,2023-08-14 02:27:45.683275,1,2,0,2
ALT00005862,TXN000022904,ACCT100000717,R006_HIGH_RISK_DEST,66,2023-09-23 11:19:39.112019,2,11,1,2
ALT00005863,TXN000066998,ACCT100001083,R006_HIGH_RISK_DEST,62,2023-05-29 17:29:28.587646,3,17,0,2
ALT00005864,TXN000019939,ACCT100007582,R006_HIGH_RISK_DEST,56,2023-12-19 14:36:22.550229,3,14,0,2
ALT00005865,TXN000001967,ACCT100010668,R006_HIGH_RISK_DEST,51,2022-10-26 06:48:13.423868,2,6,0,2
ALT00005866,TXN000005130,ACCT100011831,R006_HIGH_RISK_DEST,66,2023-09-12 15:45:56.575812,3,15,0,2
ALT00005867,TXN000032838,ACCT100005985,R006_HIGH_RISK_DEST,69,2023-12-13 07:16:43.578468,1,7,0,2
ALT00005868,TXN000027891,ACCT100011401,R006_HIGH_RISK_DEST,73,2024-02-22 03:37:59.417304,1,3,0,2
ALT00005869,TXN000032600,ACCT100002540,R006_HIGH_RISK_DEST,78,2022-11-10 00:28:02.098684,2,0,0,2
ALT00005870,TXN000106791,ACCT100004817,R006_HIGH_RISK_DEST,67,2022-09-26 03:44:24.261651,1,3,0,2
ALT00005871,TXN000052314,ACCT100003799,R006_HIGH_RISK_DEST,65,2024-05-18 11:24:06.749837,1,11,1,2
ALT00005872,TXN000037962,ACCT100000799,R006_HIGH_RISK_DEST,54,2022-07-08 10:28:51.640427,2,10,0,2
ALT00005873,TXN000073473,ACCT100006732,R006_HIGH_RISK_DEST,72,2023-05-27 23:12:02.868631,2,23,1,2
ALT00005874,TXN000052740,ACCT100001095,R006_HIGH_RISK_DEST,66,2022-04-24 07:54:30.623816,1,7,1,2
ALT00005875,TXN000097350,ACCT100007825,R006_HIGH_RISK_DEST,57,2022-04-11 22:59:38.817395,1,22,0,2
ALT00005876,TXN000027609,ACCT100007647,R006_HIGH_RISK_DEST,75,2024-04-02 00:33:42.126220,2,0,0,2
ALT00005877,TXN000083998,ACCT100000450,R006_HIGH_RISK_DEST,60,2022-09-14 03:00:51.692803,2,3,0,2
ALT00005878,TXN000082032,ACCT100003732,R006_HIGH_RISK_DEST,75,2022-03-06 11:45:01.347768,3,11,1,2
