ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE,FINAL_LABEL,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,OPEN_DATE,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,YEARS_AS_CUSTOMER,NUM_PRODUCTS_HELD,FATF_HIGH_RISK_NATIONALITY,CDD_TIER,KYC_REVIEW_OVERDUE,SHELL_CO_INDICATOR,CORRESPONDENT_BANK_FLAG,ACCOUNT_AGE_DAYS,w7_vol,w7_cnt,w7_avg_amt,w7_max_amt,w7_std_amt,w30_vol,w30_cnt,w30_avg_amt,w30_max_amt,w30_std_amt,w90_vol,w90_cnt,w90_avg_amt,w90_max_amt,w90_std_amt,w365_vol,w365_cnt,w365_avg_amt,w365_max_amt,w365_std_amt,vol_spike_30_vs_90,cnt_spike_30_vs_90,vol_spike_7_vs_30,cnt_spike_7_vs_30,avg_spike_30_vs_90,counterparty_hhi,top_dest_concentration,pct_hr_dest_30d,pct_fatf_dest_30d,unique_dest_30d,structuring_txn_cnt,pct_just_below_10k,swift_cnt_30d,layering_score,velocity_per_hour_7d,txn_span_hours_7d,pass_through_ratio_30d,net_flow_30d,credit_vol_30d,debit_vol_30d,pct_offhour_txns_30d,pct_weekend_txns_30d,actual_vs_expected_vol,cash_intensity_30d,cash_intensity_7d,round_txn_cnt_30d,pct_round_txns_30d,KYC_STALE_FLAG,KYC_INCOMPLETE_FLAG,KYC_RISK_SCORE,COMBINED_RISK_FLAGS,IS_OFFSHORE_NAT,IS_HIGH_RISK_ACCT,IS_DORMANT,IS_NEW_ACCOUNT,IS_THIRD_PARTY_ONBOARD,HIGH_RISK_OCC,MULTI_SIGNATORY_RISK,LOG_BALANCE,LOG_W30_VOL,LOG_W90_VOL,LOG_W30_MAX,RISK_SCORE_BAND,BALANCE_TO_W30_AVG,BALANCE_TO_W90_VOL,COMBINED_ACCT_CUST_RISK,PEER_GROUP,zscore_vol_vs_peer,zscore_avg_vs_peer,zscore_cnt_vs_peer,ratio_vol_vs_peer,zscore_vol_vs_pop,zscore_avg_vs_pop,zscore_cnt_vs_pop
ALT00004377,TXN000063962,ACCT100008164,R006_HIGH_RISK_DEST,52,2023-07-28 08:26:21.338312,2,8,0,2,0,CUST0002939,SAVINGS,ACTIVE,12742.62,INR,3,2019-10-09,11773.87,3,2,IN,SALARIED,100K-250K,9,0,0,0,65.5,111,MOBILE,14,3,0,ENHANCED,0,0,0,1388,0.0,0.0,0.0,0.0,0.0,3814.84,2.0,1907.42,1982.04,105.52861602428037,3814.84,2.0,1907.42,1982.04,105.52861602428037,135299.46000000002,6.0,22549.910000000003,68242.09,28615.75483894353,0.9997379345045914,0.6666666666666666,0.0,0.0,0.9994760063298436,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.9242375342907858,149.24,1982.04,1832.8,33.33333333333333,0.0,0.3239814961863698,33.33333333333333,0.0,0.0,0.0,0,1,42.65,0,0,0,0,0,0,0,1,9.452786033191774,8.246916102967969,8.246916102967969,7.592386299773743,1,6.677052221209168,3.339401023103694,6.6,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004378,TXN000036882,ACCT100003936,R006_HIGH_RISK_DEST,54,2024-05-30 12:28:17.224681,3,12,0,2,0,CUST0001076,SAVINGS,ACTIVE,27664.84,INR,1,2015-02-09,42208.55,3,1,IN,BUSINESS_OWNER,50K-100K,3,0,0,0,95.7,5,THIRD_PARTY,19,2,0,SIMPLIFIED,0,0,0,3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95048.2,1.0,95048.2,95048.2,0.0,274044.38,10.0,27404.438000000002,95048.2,28034.1122446053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.803333333333333,0,0,0,0,0,1,0,0,10.227953718146152,0.0,11.462149931258326,0.0,1,27664.84,0.2910581046447524,3.0,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004379,TXN000005081,ACCT100005542,R006_HIGH_RISK_DEST,50,2022-02-22 02:03:52.958704,3,2,0,2,1,CUST0003686,SALARY,ACTIVE,15676.58,USD,1,2015-07-01,11505.8,3,3,US,SELF_EMPLOYED,50K-100K,4,0,0,0,97.3,53,BRANCH,15,3,0,SIMPLIFIED,0,0,0,2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9218.31,2.0,4609.155,7210.42,3678.7442423264492,9218.31,2.0,4609.155,7210.42,3678.7442423264492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.963333333333335,0,0,0,0,0,0,0,0,9.659986945258565,0.0,9.129055476439992,0.0,0,15676.58,1.7004070803563391,3.6,SELF_EMPLOYED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004382,TXN000042166,ACCT100007956,R006_HIGH_RISK_DEST,78,2024-04-28 18:26:38.534366,2,18,1,2,0,CUST0007515,SALARY,ACTIVE,14933.79,INR,1,2016-11-05,20117.34,3,5,IN,SELF_EMPLOYED,100K-250K,4,0,0,0,73.7,161,MOBILE,18,1,0,SIMPLIFIED,0,0,0,2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70145.59,6.0,11690.931666666665,26287.1,10551.71068909571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,25.203333333333333,0,0,0,0,0,0,0,0,9.611448669620655,0.0,0.0,0.0,2,14933.79,14933.79,3.6,SELF_EMPLOYED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004383,TXN000098398,ACCT100004830,R006_HIGH_RISK_DEST,68,2022-03-07 05:56:56.950501,2,5,0,2,0,CUST0000869,SALARY,DORMANT,239941.9,AED,2,2020-10-18,1162.26,2,1,IN,BUSINESS_OWNER,250K+,7,0,0,0,69.6,306,MOBILE,8,4,0,STANDARD,0,0,0,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,38.260000000000005,0,0,0,1,0,0,0,1,12.388156257350802,0.0,0.0,0.0,2,239941.9,239941.9,5.0,BUSINESS_OWNER_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004384,TXN000054941,ACCT100005488,R006_HIGH_RISK_DEST,77,2023-07-24 11:26:26.506774,1,11,0,2,0,CUST0002066,SAVINGS,ACTIVE,9039.63,AED,1,2016-12-14,31371.39,1,4,GB,BUSINESS_OWNER,50K-100K,6,0,0,0,71.8,80,BRANCH,12,3,0,STANDARD,0,0,0,2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20993.28,2.0,10496.64,16607.78,8642.457069560716,240896.59999999998,7.0,34413.799999999996,135902.67,46803.34755955747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,30.613333333333337,0,0,0,0,0,0,0,0,9.109484141223454,0.0,9.95200529865075,0.0,2,9039.63,0.4305758520892357,4.0,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004385,TXN000106053,ACCT100006272,R006_HIGH_RISK_DEST,52,2022-10-29 18:15:06.312455,1,18,1,2,0,CUST0005449,CURRENT,BLOCKED,124939.2,GBP,3,2013-03-12,29768.41,4,1,MY,RETIRED,0-50K,3,0,0,0,95.6,418,MOBILE,0,1,0,SIMPLIFIED,1,0,0,3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9038.14,1.0,9038.14,9038.14,0.0,20500.309999999998,3.0,6833.436666666666,9038.14,3424.681366643228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17.726666666666667,0,0,0,0,0,0,0,1,11.735590501814649,0.0,9.109319316117453,0.0,1,124939.2,13.822022891558268,3.4,RETIRED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004386,TXN000105036,ACCT100002925,R006_HIGH_RISK_DEST,61,2023-11-09 13:37:20.139813,2,13,0,2,0,CUST0006457,NRO,ACTIVE,249355.63,INR,3,2013-10-06,24688.23,4,1,IN,SALARIED,0-50K,4,0,0,0,84.5,82,BRANCH,17,1,0,SIMPLIFIED,0,0,0,3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.566666666666666,0,0,1,0,0,0,0,1,12.426639399752526,0.0,0.0,0.0,1,249355.63,249355.63,4.0,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004387,TXN000057533,ACCT100000115,R006_HIGH_RISK_DEST,53,2022-10-13 22:57:37.105704,1,22,0,2,0,CUST0005020,SAVINGS,ACTIVE,4208.15,AED,1,2014-05-09,9797.31,2,3,VG,SHELL_CO,50K-100K,7,1,0,0,69.6,53,BRANCH,13,3,1,STANDARD,0,1,0,3079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.03,1.0,782.03,782.03,0.0,20765.38,5.0,4153.076,10456.62,3851.4775692752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,34.04333333333334,15,1,0,0,0,0,1,0,8.345016006054301,0.0,6.663171009433079,0.0,1,4208.15,5.374187451310933,5.0,SHELL_CO_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004388,TXN000007709,ACCT100004755,R006_HIGH_RISK_DEST,68,2022-01-23 04:20:25.665308,3,4,1,2,1,CUST0007950,SALARY,ACTIVE,3362.59,INR,1,2013-08-11,31894.47,4,2,KY,BUSINESS_OWNER,0-50K,2,0,0,0,90.2,215,BRANCH,5,4,1,SIMPLIFIED,0,0,0,3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,13.503333333333332,4,1,0,0,0,0,0,0,8.12076413494921,0.0,0.0,0.0,2,3362.59,3362.59,2.8,BUSINESS_OWNER_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004389,TXN000053697,ACCT100006922,R006_HIGH_RISK_DEST,63,2022-10-02 19:32:46.578988,1,19,1,2,0,CUST0007967,SAVINGS,ACTIVE,1779.53,INR,1,2015-05-04,27643.16,1,2,IN,SELF_EMPLOYED,0-50K,2,0,0,0,97.1,11,MOBILE,2,3,0,SIMPLIFIED,0,0,0,2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45258.84,2.0,22629.42,43942.09,30140.666964382188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.3433333333333355,0,0,0,0,0,0,0,0,7.484666351775549,0.0,0.0,0.0,1,1779.53,1779.53,1.6,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004390,TXN000046957,ACCT100005608,R006_HIGH_RISK_DEST,78,2024-04-11 11:12:34.121304,2,11,0,2,0,CUST0006236,NRO,BLOCKED,65654.6,USD,1,2012-04-02,107738.02,4,4,AE,SHELL_CO,250K+,6,0,0,0,67.5,21,MOBILE,4,3,0,STANDARD,0,1,0,4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.89,1.0,765.89,765.89,0.0,10089.3,5.0,2017.86,3914.26,1492.5975569958568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,31.35,6,0,1,0,0,0,1,0,11.092178176930808,0.0,6.642343375176084,0.0,2,65654.6,85.6114957816636,5.2,SHELL_CO_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004391,TXN000004089,ACCT100004975,R006_HIGH_RISK_DEST,54,2022-03-28 03:09:28.561877,4,3,0,2,0,CUST0004562,SAVINGS,ACTIVE,9817.08,INR,1,2012-02-14,15308.24,4,4,IN,SALARIED,100K-250K,2,0,0,0,89.1,91,BRANCH,17,1,0,SIMPLIFIED,0,0,0,3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45838.5,2.0,22919.25,37537.19,20672.889001956162,45838.5,2.0,22919.25,37537.19,20672.889001956162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.876666666666669,0,0,0,0,0,0,0,0,9.191980862883844,0.0,10.73290144382477,0.0,1,9817.08,0.21416202183706193,2.8,SALARIED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004392,TXN000024299,ACCT100009796,R006_HIGH_RISK_DEST,70,2023-07-21 21:09:16.978182,2,21,0,2,0,CUST0006466,NRE,ACTIVE,637427.17,INR,1,2014-11-30,130901.21,7,5,IN,SALARIED,0-50K,1,0,0,0,100.0,14,BRANCH,3,2,0,SIMPLIFIED,0,0,0,3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592.85,1.0,15592.85,15592.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.2333333333333334,0,0,0,0,0,0,0,0,13.365196875156665,0.0,0.0,0.0,2,637427.17,637427.17,3.4,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004393,TXN000059161,ACCT100010414,R006_HIGH_RISK_DEST,77,2023-07-09 18:53:23.422237,2,18,1,2,0,CUST0003757,SALARY,ACTIVE,27319.53,USD,1,2014-02-18,20963.39,3,2,IN,RETIRED,50K-100K,1,0,0,0,83.1,130,BRANCH,4,3,0,SIMPLIFIED,0,0,0,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16915.43,1.0,16915.43,16915.43,0.0,18392.24,2.0,9196.12,16915.43,10916.752894162257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.92666666666667,0,0,0,0,0,0,0,0,10.215393713203728,0.0,9.736040617990279,0.0,2,27319.53,1.6149701798783784,1.8,RETIRED_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004394,TXN000060543,ACCT100005217,R006_HIGH_RISK_DEST,56,2023-12-22 21:39:22.040586,1,21,0,2,0,CUST0001938,CURRENT,DORMANT,152624.11,INR,1,2014-08-13,107797.87,1,5,US,BUSINESS_OWNER,0-50K,6,0,0,1,71.0,374,WEB,4,3,0,STANDARD,1,0,0,3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16035.42,1.0,16035.42,16035.42,0.0,108352.81,6.0,18058.801666666666,48348.64,15268.226077088873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,35.833333333333336,3,0,0,1,0,0,0,0,11.935739932133467,0.0,9.68261766448951,0.0,1,152624.11,9.517343022944022,4.0,BUSINESS_OWNER_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004395,TXN000097034,ACCT100009199,R006_HIGH_RISK_DEST,79,2023-03-23 01:29:57.266377,2,1,0,2,0,CUST0000242,SALARY,ACTIVE,9533.67,INR,1,2014-04-19,1312.96,2,1,AE,BUSINESS_OWNER,100K-250K,9,0,0,1,78.4,362,THIRD_PARTY,15,2,0,ENHANCED,0,0,0,3260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58123.95999999999,4.0,14530.989999999998,45488.86,20818.130641404863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,41.67333333333333,3,0,0,0,0,1,0,0,9.16268990810157,0.0,0.0,0.0,2,9533.67,9533.67,6.2,BUSINESS_OWNER_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004396,TXN000101655,ACCT100001661,R006_HIGH_RISK_DEST,78,2022-06-28 16:13:44.165949,2,16,0,2,0,CUST0007952,NRE,CLOSED,109445.15,INR,2,2015-10-26,21084.02,4,4,GB,SALARIED,250K+,1,0,0,0,100.0,279,MOBILE,3,3,0,SIMPLIFIED,0,0,0,2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25059.26,1.0,25059.26,25059.26,0.0,25059.26,1.0,25059.26,25059.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.6499999999999995,0,0,0,0,0,0,0,1,11.603187926452927,0.0,10.129038603496,0.0,2,109445.15,4.367279110432214,2.2,SALARIED_250K+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004397,TXN000107318,ACCT100007833,R006_HIGH_RISK_DEST,52,2023-07-11 05:11:14.833049,4,5,0,2,0,CUST0004384,SALARY,ACTIVE,36251.96,AED,1,2013-06-17,540.38,3,2,IN,SELF_EMPLOYED,0-50K,4,0,0,0,92.9,9,BRANCH,1,5,0,SIMPLIFIED,0,0,1,3676,0.0,0.0,0.0,0.0,0.0,527.91,1.0,527.91,527.91,0.0,527.91,1.0,527.91,527.91,0.0,9705.33,4.0,2426.3325,3415.09,1290.6008893115127,0.9981093191658316,0.5,0.0,0.0,0.9981093191658316,1.0,1.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,527.91,527.91,0.0,50.0,0.0,0.9751191399756178,0.0,0.0,0.0,0.0,0,0,14.989999999999998,3,0,0,0,0,0,0,0,10.498276312121632,6.270818285059012,6.270818285059012,6.270818285059012,1,68.5408859730389,68.5408859730389,3.6,SELF_EMPLOYED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004398,TXN000039953,ACCT100011449,R006_HIGH_RISK_DEST,54,2024-05-04 23:59:19.680370,2,23,1,2,0,CUST0002922,NRO,ACTIVE,45981.03,INR,2,2018-05-16,65419.29,4,2,IN,SELF_EMPLOYED,100K-250K,5,0,0,0,79.2,75,WEB,13,1,0,STANDARD,0,0,0,2180,0.0,0.0,0.0,0.0,0.0,782.24,1.0,782.24,782.24,0.0,782.24,1.0,782.24,782.24,0.0,31402.550000000003,5.0,6280.51,21209.59,8561.23970501352,0.998723252132169,0.5,0.0,0.0,0.998723252132169,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-782.24,0.0,782.24,50.0,0.0,0.011957146628362546,0.0,0.0,0.0,0.0,0,1,24.57,0,0,1,0,0,0,0,1,10.736005946972881,6.663439162435126,6.663439162435126,6.663439162435126,1,58.70618201317603,58.70618201317603,4.6,SELF_EMPLOYED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004399,TXN000118110,ACCT100003161,R006_HIGH_RISK_DEST,69,2022-04-08 18:51:45.880819,2,18,0,2,0,CUST0007455,TRUST,DORMANT,417913.18,INR,3,2015-10-16,75513.11,7,2,SG,SALARIED,0-50K,7,0,0,0,63.5,13,MOBILE,17,2,0,STANDARD,0,0,0,2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,35.81666666666667,0,0,1,1,0,0,0,1,12.94303137942292,0.0,0.0,0.0,2,417913.18,417913.18,7.0,SALARIED_0-50K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004401,TXN000037044,ACCT100006258,R006_HIGH_RISK_DEST,75,2022-04-04 15:09:07.656194,2,15,0,2,0,CUST0003002,SAVINGS,ACTIVE,404.04,INR,1,2014-09-17,8155.51,2,3,IN,SALARIED,UNKNOWN,6,0,0,0,70.7,25,MOBILE,12,2,0,STANDARD,0,0,0,2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,30.136666666666663,0,0,0,0,0,0,0,0,6.003985827661654,0.0,0.0,0.0,2,404.04,404.04,4.4,SALARIED_UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004402,TXN000036919,ACCT100006686,R006_HIGH_RISK_DEST,69,2023-02-10 09:58:38.866137,3,9,0,2,0,CUST0003035,SALARY,ACTIVE,29509.5,AED,1,2014-10-20,5738.32,2,1,IN,RETIRED,100K-250K,2,0,0,0,100.0,201,MOBILE,9,1,0,SIMPLIFIED,0,0,0,3035,0.0,0.0,0.0,0.0,0.0,46017.2,2.0,23008.6,30036.47,9938.909068595005,46017.2,2.0,23008.6,30036.47,9938.909068595005,51342.0,4.0,12835.5,30036.47,13073.602931632886,0.9999782694672977,0.6666666666666666,0.0,0.0,0.999956539879007,0.5,0.5,50.0,50.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.5320264989028702,-14055.740000000002,15980.73,30036.47,0.0,0.0,8.017883651721807,33.33333333333333,0.0,1.0,50.0,0,0,9.35,0,0,0,0,0,0,0,0,10.29250141120246,10.736792249395462,10.736792249395462,10.310200881292666,2,1.2824864404422502,0.6412571547778922,2.0,RETIRED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004407,TXN000065077,ACCT100008673,R006_HIGH_RISK_DEST,58,2024-06-03 05:06:51.164044,2,5,0,2,0,CUST0000597,CURRENT,ACTIVE,21345.33,USD,1,2018-03-09,2306.5,5,1,IN,SELF_EMPLOYED,100K-250K,4,0,0,0,90.8,213,WEB,9,4,0,SIMPLIFIED,0,0,0,2278,1135.84,1.0,1135.84,1135.84,0.0,7363.33,2.0,3681.665,6227.49,3600.3402424284845,13059.32,4.0,3264.83,6227.49,2807.1122612274226,14038.38,5.0,2807.676,6227.49,2637.2065398694126,0.5637939958592133,0.4,0.15423534795426058,0.3333333333333333,1.1273290403970813,0.5,0.5,50.0,50.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.1823620171181137,-5091.65,1135.84,6227.49,66.66666666666666,66.66666666666666,3.1910422535211267,0.0,0.0,0.0,0.0,0,0,19.230000000000004,0,0,0,0,0,0,0,0,9.968635106925293,8.90440335395076,9.477333904827336,8.736889206801859,1,5.796163919335591,1.6343650079017973,4.4,SELF_EMPLOYED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004408,TXN000048612,ACCT100007435,R006_HIGH_RISK_DEST,51,2023-12-13 14:37:05.635965,2,14,0,2,0,CUST0007919,NRO,ACTIVE,75502.55,INR,1,2019-03-20,132742.85,6,1,IN,RETIRED,100K-250K,1,0,0,0,77.7,406,BRANCH,10,2,0,SIMPLIFIED,1,0,0,1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386.03,1.0,7386.03,7386.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,18.686666666666667,0,0,1,0,0,0,0,0,11.231934953999266,0.0,0.0,0.0,1,75502.55,75502.55,3.0,RETIRED_100K-250K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALT00004409,TXN000113017,ACCT100007747,R006_HIGH_RISK_DEST,73,2023-06-02 10:51:02.948378,1,10,0,2,0,CUST0000846,SHELL,DORMANT,41557.54,INR,2,2020-10-11,192435.83,10,5,SG,BUSINESS_OWNER,50K-100K,3,0,0,0,100.0,133,WEB,14,2,0,SIMPLIFIED,0,0,0,964,0.0,0.0,0.0,0.0,0.0,111834.09,1.0,111834.09,111834.09,0.0,113267.8,2.0,56633.9,111834.09,78064.8573435717,118888.17,4.0,29722.0425,111834.09,54759.07181180569,0.987333581710056,0.3333333333333333,0.0,0.0,1.9746497301134105,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-111834.09,0.0,111834.09,50.0,0.0,0.5811470184787393,0.0,0.0,0.0,0.0,0,0,11.216666666666667,0,0,1,1,0,0,0,1,10.634858314663466,11.624780654501055,11.637519033983084,11.624780654501055,2,0.3715966071114174,0.3668930897122597,5.8,BUSINESS_OWNER_50K-100K,0.0,0.0,0.0,0.0,0.0,0.0,0.0
