CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS
CASE0001963,ALT00000884,INV_04,HIGH,OPEN,24
CASE0001964,ALT00002459,INV_03,LOW,CLOSED_FALSE_POSITIVE,14
CASE0001965,ALT00004694,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,5
CASE0001966,ALT00004420,INV_04,LOW,OPEN,28
CASE0001967,ALT00000212,INV_03,HIGH,CLOSED_FALSE_POSITIVE,28
CASE0001968,ALT00002743,INV_02,LOW,CLOSED_FALSE_POSITIVE,36
CASE0001969,ALT00002933,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0001970,ALT00008969,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,4
CASE0001971,ALT00004837,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,21
CASE0001972,ALT00002628,INV_04,LOW,CLOSED_FALSE_POSITIVE,9
CASE0001973,ALT00010028,INV_04,LOW,CLOSED_FALSE_POSITIVE,24
CASE0001974,ALT00007195,INV_04,LOW,CLOSED_FALSE_POSITIVE,31
CASE0001975,ALT00001439,INV_03,MEDIUM,CLOSED_MONITORING,22
CASE0001976,ALT00000468,INV_02,MEDIUM,CLOSED_SAR_FILED,41
CASE0001977,ALT00006492,AUTO_SYS,LOW,OPEN,12
CASE0001978,ALT00001916,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0001979,ALT00007303,INV_02,HIGH,CLOSED_SAR_FILED,27
CASE0001980,ALT00005378,INV_01,HIGH,CLOSED_FALSE_POSITIVE,32
CASE0001981,ALT00008779,INV_04,LOW,CLOSED_SAR_FILED,7
CASE0001982,ALT00000697,INV_03,LOW,CLOSED_FALSE_POSITIVE,3
CASE0001983,ALT00006731,INV_01,HIGH,CLOSED_FALSE_POSITIVE,19
CASE0001984,ALT00004880,AUTO_SYS,MEDIUM,CLOSED_MONITORING,3
CASE0001985,ALT00006192,INV_01,LOW,CLOSED_FALSE_POSITIVE,12
CASE0001986,ALT00009326,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,38
CASE0001987,ALT00006299,INV_01,HIGH,CLOSED_FALSE_POSITIVE,12
CASE0001988,ALT00007151,INV_02,LOW,CLOSED_FALSE_POSITIVE,3
CASE0001989,ALT00001315,AUTO_SYS,LOW,OPEN,29
CASE0001990,ALT00009597,INV_01,HIGH,OPEN,25
CASE0001991,ALT00008481,INV_02,LOW,CLOSED_SAR_FILED,17
CASE0001992,ALT00007590,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,35
CASE0001993,ALT00009376,INV_02,MEDIUM,OPEN,24
CASE0001994,ALT00007710,INV_01,LOW,OPEN,23
CASE0001995,ALT00000915,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,5
CASE0001996,ALT00000013,INV_02,HIGH,CLOSED_FALSE_POSITIVE,35
CASE0001997,ALT00005119,INV_04,HIGH,OPEN,13
CASE0001998,ALT00006692,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,41
CASE0001999,ALT00001537,INV_03,LOW,CLOSED_FALSE_POSITIVE,38
CASE0002000,ALT00000737,INV_04,HIGH,OPEN,37
CASE0002001,ALT00001347,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,16
CASE0002002,ALT00008825,INV_02,LOW,CLOSED_FALSE_POSITIVE,11
CASE0002003,ALT00000454,INV_04,MEDIUM,CLOSED_SAR_FILED,6
CASE0002004,ALT00006214,INV_03,LOW,CLOSED_FALSE_POSITIVE,2
CASE0002005,ALT00000928,INV_03,LOW,CLOSED_FALSE_POSITIVE,14
CASE0002006,ALT00003285,AUTO_SYS,HIGH,OPEN,6
CASE0002007,ALT00004618,INV_01,LOW,OPEN,30
CASE0002008,ALT00005497,INV_03,LOW,CLOSED_FALSE_POSITIVE,35
CASE0002009,ALT00006741,INV_02,LOW,CLOSED_FALSE_POSITIVE,44
CASE0002010,ALT00000038,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002011,ALT00003942,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,11
CASE0002012,ALT00009770,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,18
CASE0002013,ALT00007938,INV_02,LOW,CLOSED_SAR_FILED,36
CASE0002014,ALT00010194,INV_01,LOW,CLOSED_SAR_FILED,26
CASE0002015,ALT00007107,AUTO_SYS,HIGH,OPEN,31
CASE0002016,ALT00000941,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002017,ALT00005747,INV_04,LOW,CLOSED_FALSE_POSITIVE,23
CASE0002018,ALT00006290,INV_04,LOW,CLOSED_FALSE_POSITIVE,36
CASE0002019,ALT00005054,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,11
CASE0002020,ALT00004175,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002021,ALT00002317,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,25
CASE0002022,ALT00003299,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,15
CASE0002023,ALT00008776,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,38
CASE0002024,ALT00000739,INV_04,MEDIUM,CLOSED_SAR_FILED,2
CASE0002025,ALT00000539,INV_01,LOW,CLOSED_SAR_FILED,43
CASE0002026,ALT00005334,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,26
CASE0002027,ALT00007928,INV_03,LOW,OPEN,3
CASE0002028,ALT00002099,INV_04,MEDIUM,CLOSED_SAR_FILED,14
CASE0002029,ALT00001401,AUTO_SYS,LOW,OPEN,20
CASE0002030,ALT00004229,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,3
CASE0002031,ALT00009595,INV_03,HIGH,CLOSED_FALSE_POSITIVE,23
CASE0002032,ALT00002233,AUTO_SYS,MEDIUM,OPEN,38
CASE0002033,ALT00008592,INV_04,HIGH,OPEN,16
CASE0002034,ALT00004353,INV_04,LOW,CLOSED_FALSE_POSITIVE,14
CASE0002035,ALT00003899,INV_01,HIGH,OPEN,4
CASE0002036,ALT00005767,INV_04,MEDIUM,OPEN,31
CASE0002037,ALT00008653,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,32
CASE0002038,ALT00005564,INV_03,LOW,CLOSED_FALSE_POSITIVE,18
CASE0002039,ALT00002821,INV_03,HIGH,CLOSED_FALSE_POSITIVE,29
CASE0002040,ALT00005129,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0002041,ALT00008161,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0002042,ALT00008696,INV_04,LOW,CLOSED_SAR_FILED,23
CASE0002043,ALT00007338,INV_02,HIGH,CLOSED_FALSE_POSITIVE,44
CASE0002044,ALT00008505,INV_03,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002045,ALT00005973,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,37
CASE0002046,ALT00010029,AUTO_SYS,LOW,OPEN,42
CASE0002047,ALT00005211,INV_03,LOW,CLOSED_FALSE_POSITIVE,27
CASE0002048,ALT00006921,INV_02,MEDIUM,CLOSED_SAR_FILED,26
CASE0002049,ALT00007913,INV_03,HIGH,CLOSED_FALSE_POSITIVE,6
CASE0002050,ALT00006504,INV_04,HIGH,CLOSED_FALSE_POSITIVE,32
CASE0002051,ALT00006481,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002052,ALT00001740,INV_01,LOW,OPEN,33
CASE0002053,ALT00009012,INV_04,LOW,CLOSED_FALSE_POSITIVE,6
CASE0002054,ALT00004973,AUTO_SYS,MEDIUM,OPEN,34
CASE0002055,ALT00004696,AUTO_SYS,HIGH,OPEN,39
CASE0002056,ALT00007332,INV_03,MEDIUM,CLOSED_SAR_FILED,31
CASE0002057,ALT00005844,INV_02,LOW,OPEN,22
CASE0002058,ALT00002390,INV_02,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002059,ALT00003397,INV_04,LOW,CLOSED_SAR_FILED,33
CASE0002060,ALT00001564,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,29
CASE0002061,ALT00002484,INV_02,LOW,CLOSED_FALSE_POSITIVE,16
CASE0002062,ALT00002200,INV_01,MEDIUM,OPEN,32
CASE0002063,ALT00007182,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,41
CASE0002064,ALT00007951,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,18
CASE0002065,ALT00002944,INV_04,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002066,ALT00007979,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002067,ALT00009126,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,42
CASE0002068,ALT00009459,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0002069,ALT00004342,INV_04,MEDIUM,OPEN,30
CASE0002070,ALT00004566,INV_01,HIGH,OPEN,31
CASE0002071,ALT00009068,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,2
CASE0002072,ALT00009792,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,31
CASE0002073,ALT00006838,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,11
CASE0002074,ALT00008853,INV_02,MEDIUM,CLOSED_SAR_FILED,2
CASE0002075,ALT00005874,INV_04,HIGH,CLOSED_MONITORING,11
CASE0002076,ALT00009399,INV_02,MEDIUM,CLOSED_MONITORING,22
CASE0002077,ALT00000834,INV_01,MEDIUM,CLOSED_SAR_FILED,4
CASE0002078,ALT00009022,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002079,ALT00008105,INV_01,LOW,CLOSED_FALSE_POSITIVE,26
CASE0002080,ALT00009390,INV_03,HIGH,OPEN,32
CASE0002081,ALT00006453,INV_03,MEDIUM,CLOSED_MONITORING,22
CASE0002082,ALT00007342,INV_04,LOW,CLOSED_FALSE_POSITIVE,42
CASE0002083,ALT00003236,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,23
CASE0002084,ALT00010142,INV_02,MEDIUM,OPEN,2
CASE0002085,ALT00004514,INV_02,MEDIUM,CLOSED_SAR_FILED,8
CASE0002086,ALT00003874,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002087,ALT00005091,INV_04,LOW,CLOSED_FALSE_POSITIVE,17
CASE0002088,ALT00009223,INV_02,LOW,CLOSED_FALSE_POSITIVE,19
CASE0002089,ALT00002466,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002090,ALT00007472,INV_01,MEDIUM,CLOSED_MONITORING,37
CASE0002091,ALT00002532,INV_01,HIGH,CLOSED_FALSE_POSITIVE,5
CASE0002092,ALT00001198,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002093,ALT00005278,INV_01,LOW,OPEN,21
CASE0002094,ALT00004723,INV_04,MEDIUM,CLOSED_MONITORING,13
CASE0002095,ALT00006604,INV_03,LOW,CLOSED_FALSE_POSITIVE,7
CASE0002096,ALT00001430,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,32
CASE0002097,ALT00006350,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,10
CASE0002098,ALT00008576,INV_04,MEDIUM,CLOSED_MONITORING,41
CASE0002099,ALT00001154,AUTO_SYS,LOW,CLOSED_SAR_FILED,23
CASE0002100,ALT00003134,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,42
CASE0002101,ALT00006904,INV_02,HIGH,CLOSED_MONITORING,40
CASE0002102,ALT00007131,INV_02,MEDIUM,CLOSED_SAR_FILED,43
CASE0002103,ALT00006560,INV_04,LOW,CLOSED_SAR_FILED,2
CASE0002104,ALT00008984,INV_04,LOW,CLOSED_FALSE_POSITIVE,26
CASE0002105,ALT00000965,INV_03,LOW,CLOSED_FALSE_POSITIVE,20
CASE0002106,ALT00005013,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,4
CASE0002107,ALT00005822,INV_04,LOW,CLOSED_FALSE_POSITIVE,36
CASE0002108,ALT00007645,INV_03,LOW,CLOSED_FALSE_POSITIVE,15
CASE0002109,ALT00002166,INV_03,HIGH,CLOSED_FALSE_POSITIVE,11
CASE0002110,ALT00001484,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,28
CASE0002111,ALT00002985,INV_02,HIGH,OPEN,41
CASE0002112,ALT00003111,INV_01,LOW,CLOSED_FALSE_POSITIVE,26
CASE0002113,ALT00004976,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,28
CASE0002114,ALT00001427,INV_01,LOW,CLOSED_FALSE_POSITIVE,16
CASE0002115,ALT00003618,INV_02,LOW,OPEN,39
CASE0002116,ALT00006849,AUTO_SYS,LOW,OPEN,16
CASE0002117,ALT00005810,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,37
CASE0002118,ALT00001058,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002119,ALT00004368,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0002120,ALT00004412,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002121,ALT00003575,INV_01,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002122,ALT00008103,INV_04,LOW,CLOSED_FALSE_POSITIVE,3
CASE0002123,ALT00009880,INV_02,MEDIUM,CLOSED_SAR_FILED,22
CASE0002124,ALT00009439,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0002125,ALT00001545,INV_04,HIGH,OPEN,8
CASE0002126,ALT00008302,INV_02,LOW,CLOSED_SAR_FILED,26
CASE0002127,ALT00006546,INV_03,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002128,ALT00006891,INV_04,HIGH,CLOSED_FALSE_POSITIVE,15
CASE0002129,ALT00000725,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002130,ALT00005212,INV_02,LOW,CLOSED_FALSE_POSITIVE,35
CASE0002131,ALT00009856,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,33
CASE0002132,ALT00001128,INV_03,LOW,OPEN,18
CASE0002133,ALT00008383,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,19
CASE0002134,ALT00005369,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,28
CASE0002135,ALT00005010,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,14
CASE0002136,ALT00006331,INV_02,LOW,CLOSED_FALSE_POSITIVE,41
CASE0002137,ALT00005684,INV_03,HIGH,CLOSED_FALSE_POSITIVE,19
CASE0002138,ALT00006479,INV_04,HIGH,CLOSED_MONITORING,12
CASE0002139,ALT00007378,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002140,ALT00001562,INV_03,LOW,CLOSED_FALSE_POSITIVE,42
CASE0002141,ALT00003932,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,10
CASE0002142,ALT00005315,AUTO_SYS,HIGH,OPEN,34
CASE0002143,ALT00005023,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,37
CASE0002144,ALT00005719,INV_02,MEDIUM,OPEN,44
CASE0002145,ALT00009366,INV_03,LOW,CLOSED_SAR_FILED,13
CASE0002146,ALT00004383,INV_04,LOW,CLOSED_FALSE_POSITIVE,44
CASE0002147,ALT00002651,INV_01,HIGH,CLOSED_FALSE_POSITIVE,11
CASE0002148,ALT00002546,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,33
CASE0002149,ALT00008936,INV_04,LOW,CLOSED_SAR_FILED,27
CASE0002150,ALT00002448,INV_04,HIGH,CLOSED_FALSE_POSITIVE,44
CASE0002151,ALT00009827,INV_03,LOW,CLOSED_FALSE_POSITIVE,27
CASE0002152,ALT00003008,INV_02,MEDIUM,CLOSED_MONITORING,5
CASE0002153,ALT00008447,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002154,ALT00004036,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,43
CASE0002155,ALT00009659,INV_03,HIGH,CLOSED_FALSE_POSITIVE,27
CASE0002156,ALT00001393,INV_01,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002157,ALT00003906,INV_03,HIGH,CLOSED_MONITORING,4
CASE0002158,ALT00005047,AUTO_SYS,LOW,OPEN,1
CASE0002159,ALT00002795,INV_01,HIGH,CLOSED_FALSE_POSITIVE,14
CASE0002160,ALT00004282,INV_03,LOW,CLOSED_SAR_FILED,4
CASE0002161,ALT00005397,INV_02,HIGH,CLOSED_FALSE_POSITIVE,3
CASE0002162,ALT00000018,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,21
CASE0002163,ALT00001771,INV_04,HIGH,CLOSED_SAR_FILED,42
CASE0002164,ALT00001889,INV_02,LOW,CLOSED_FALSE_POSITIVE,44
CASE0002165,ALT00001643,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002166,ALT00000133,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,44
CASE0002167,ALT00007782,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002168,ALT00002426,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,21
CASE0002169,ALT00008138,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002170,ALT00008166,INV_04,LOW,OPEN,32
CASE0002171,ALT00001096,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002172,ALT00004217,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002173,ALT00004113,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002174,ALT00000528,AUTO_SYS,LOW,OPEN,13
CASE0002175,ALT00005313,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,10
CASE0002176,ALT00002003,INV_01,LOW,CLOSED_FALSE_POSITIVE,13
CASE0002177,ALT00007202,INV_04,MEDIUM,CLOSED_MONITORING,18
CASE0002178,ALT00000169,INV_04,HIGH,CLOSED_FALSE_POSITIVE,14
CASE0002179,ALT00009360,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,19
CASE0002180,ALT00001920,INV_01,LOW,OPEN,27
CASE0002181,ALT00007682,INV_03,MEDIUM,OPEN,41
CASE0002182,ALT00004731,INV_04,MEDIUM,OPEN,17
CASE0002183,ALT00002216,AUTO_SYS,MEDIUM,CLOSED_MONITORING,20
CASE0002184,ALT00007792,INV_01,MEDIUM,OPEN,21
CASE0002185,ALT00004623,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,38
CASE0002186,ALT00005194,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,24
CASE0002187,ALT00008147,INV_04,HIGH,OPEN,16
CASE0002188,ALT00001299,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002189,ALT00002518,INV_03,LOW,CLOSED_MONITORING,35
CASE0002190,ALT00001353,INV_03,HIGH,CLOSED_SAR_FILED,42
CASE0002191,ALT00009721,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002192,ALT00007685,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002193,ALT00001288,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,27
CASE0002194,ALT00007485,INV_03,HIGH,OPEN,12
CASE0002195,ALT00006640,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,14
CASE0002196,ALT00009263,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002197,ALT00006828,INV_02,LOW,CLOSED_FALSE_POSITIVE,41
CASE0002198,ALT00002014,INV_01,LOW,CLOSED_FALSE_POSITIVE,19
CASE0002199,ALT00005095,INV_03,LOW,CLOSED_FALSE_POSITIVE,37
CASE0002200,ALT00008639,INV_01,MEDIUM,CLOSED_SAR_FILED,9
CASE0002201,ALT00009111,INV_04,LOW,CLOSED_FALSE_POSITIVE,11
CASE0002202,ALT00002424,INV_03,LOW,CLOSED_FALSE_POSITIVE,16
CASE0002203,ALT00003066,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,23
CASE0002204,ALT00002148,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002205,ALT00008636,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,42
CASE0002206,ALT00006970,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,23
CASE0002207,ALT00004004,AUTO_SYS,LOW,CLOSED_SAR_FILED,13
CASE0002208,ALT00000450,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,13
CASE0002209,ALT00006973,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,32
CASE0002210,ALT00005982,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,44
CASE0002211,ALT00000811,INV_03,HIGH,CLOSED_SAR_FILED,37
CASE0002212,ALT00007247,INV_03,LOW,CLOSED_FALSE_POSITIVE,7
CASE0002213,ALT00006759,INV_04,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002214,ALT00007955,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002215,ALT00004465,INV_02,LOW,CLOSED_FALSE_POSITIVE,10
CASE0002216,ALT00007297,INV_03,LOW,CLOSED_SAR_FILED,23
CASE0002217,ALT00006132,AUTO_SYS,MEDIUM,OPEN,33
CASE0002218,ALT00007703,INV_04,MEDIUM,CLOSED_MONITORING,1
CASE0002219,ALT00006410,INV_03,HIGH,CLOSED_FALSE_POSITIVE,36
CASE0002220,ALT00001478,INV_04,LOW,CLOSED_FALSE_POSITIVE,35
CASE0002221,ALT00001791,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,4
CASE0002222,ALT00002009,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,16
CASE0002223,ALT00000683,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,23
CASE0002224,ALT00003520,INV_01,LOW,OPEN,4
CASE0002225,ALT00004343,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,38
CASE0002226,ALT00009057,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002227,ALT00000058,INV_01,LOW,CLOSED_FALSE_POSITIVE,8
CASE0002228,ALT00008695,INV_04,LOW,CLOSED_FALSE_POSITIVE,34
CASE0002229,ALT00004303,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002230,ALT00004462,INV_03,HIGH,CLOSED_FALSE_POSITIVE,33
CASE0002231,ALT00003556,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,11
CASE0002232,ALT00000047,AUTO_SYS,HIGH,CLOSED_MONITORING,37
CASE0002233,ALT00000031,INV_04,HIGH,CLOSED_MONITORING,19
CASE0002234,ALT00003972,INV_03,LOW,CLOSED_MONITORING,34
CASE0002235,ALT00004833,INV_04,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002236,ALT00001469,INV_01,LOW,CLOSED_MONITORING,41
CASE0002237,ALT00001666,INV_01,HIGH,CLOSED_FALSE_POSITIVE,44
CASE0002238,ALT00001417,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,25
CASE0002239,ALT00008257,INV_01,HIGH,CLOSED_FALSE_POSITIVE,31
CASE0002240,ALT00003750,INV_03,HIGH,CLOSED_FALSE_POSITIVE,39
CASE0002241,ALT00004268,INV_04,HIGH,OPEN,37
CASE0002242,ALT00007530,AUTO_SYS,MEDIUM,CLOSED_MONITORING,11
CASE0002243,ALT00005610,INV_02,MEDIUM,OPEN,43
CASE0002244,ALT00000430,INV_04,LOW,CLOSED_FALSE_POSITIVE,10
CASE0002245,ALT00007217,INV_02,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002246,ALT00007616,AUTO_SYS,HIGH,CLOSED_SAR_FILED,18
CASE0002247,ALT00000386,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,21
CASE0002248,ALT00001946,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,12
CASE0002249,ALT00008219,INV_03,LOW,OPEN,26
CASE0002250,ALT00000474,INV_01,LOW,CLOSED_SAR_FILED,15
CASE0002251,ALT00002287,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,44
CASE0002252,ALT00008017,INV_01,MEDIUM,CLOSED_SAR_FILED,40
CASE0002253,ALT00005034,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,30
CASE0002254,ALT00006825,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002255,ALT00007278,INV_03,LOW,CLOSED_FALSE_POSITIVE,30
CASE0002256,ALT00001056,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,10
CASE0002257,ALT00003498,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33
CASE0002258,ALT00002971,AUTO_SYS,LOW,CLOSED_SAR_FILED,38
CASE0002259,ALT00003334,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002260,ALT00006056,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,28
CASE0002261,ALT00000812,INV_01,LOW,OPEN,13
CASE0002262,ALT00009804,INV_04,MEDIUM,OPEN,32
CASE0002263,ALT00004194,INV_01,HIGH,CLOSED_FALSE_POSITIVE,10
CASE0002264,ALT00005287,INV_01,LOW,CLOSED_FALSE_POSITIVE,19
CASE0002265,ALT00007568,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002266,ALT00006484,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,38
CASE0002267,ALT00000112,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,26
CASE0002268,ALT00009613,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,29
CASE0002269,ALT00001746,INV_03,HIGH,CLOSED_MONITORING,35
CASE0002270,ALT00002274,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,21
CASE0002271,ALT00001453,INV_04,HIGH,CLOSED_FALSE_POSITIVE,29
CASE0002272,ALT00002150,INV_02,HIGH,CLOSED_FALSE_POSITIVE,21
CASE0002273,ALT00000320,INV_02,LOW,CLOSED_FALSE_POSITIVE,38
CASE0002274,ALT00003062,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,38
CASE0002275,ALT00006674,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,18
CASE0002276,ALT00001923,INV_04,HIGH,CLOSED_FALSE_POSITIVE,34
CASE0002277,ALT00006106,INV_02,LOW,CLOSED_FALSE_POSITIVE,32
CASE0002278,ALT00009726,AUTO_SYS,LOW,OPEN,14
CASE0002279,ALT00008222,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,22
CASE0002280,ALT00006951,INV_01,HIGH,CLOSED_FALSE_POSITIVE,8
CASE0002281,ALT00002955,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002282,ALT00002130,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,6
CASE0002283,ALT00006514,INV_01,MEDIUM,CLOSED_SAR_FILED,25
CASE0002284,ALT00003786,AUTO_SYS,MEDIUM,OPEN,3
CASE0002285,ALT00007767,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002286,ALT00009561,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,22
CASE0002287,ALT00001053,INV_04,HIGH,CLOSED_FALSE_POSITIVE,2
CASE0002288,ALT00004316,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,36
CASE0002289,ALT00004133,INV_03,MEDIUM,OPEN,29
CASE0002290,ALT00000100,INV_02,LOW,CLOSED_FALSE_POSITIVE,27
CASE0002291,ALT00010054,INV_02,LOW,CLOSED_FALSE_POSITIVE,28
