ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_TRUE_POS
ALT00005447,TXN000117047,ACCT100001721,R002_SIGNAL,83,2023-08-13 13:26:24.372754,1
ALT00005448,TXN000117048,ACCT100005698,R005_SIGNAL,70,2022-07-16 06:37:09.350643,1
ALT00005449,TXN000117049,ACCT100002386,R002_SIGNAL,78,2022-01-07 06:46:48.022213,1
ALT00005450,TXN000117050,ACCT100008992,R003_SIGNAL,82,2023-04-17 11:56:29.888449,1
ALT00005451,TXN000117051,ACCT100003847,R003_SIGNAL,94,2023-01-07 05:47:14.464829,1
ALT00005452,TXN000117052,ACCT100001612,R002_SIGNAL,73,2024-05-09 21:50:26.327575,1
ALT00005453,TXN000117053,ACCT100011778,R002_SIGNAL,67,2024-02-24 18:20:13.754361,1
ALT00005454,TXN000117054,ACCT100005012,R003_SIGNAL,81,2023-10-30 17:54:49.037797,1
ALT00005455,TXN000117055,ACCT100010419,R004_SIGNAL,76,2022-06-24 15:43:30.390408,1
ALT00005456,TXN000117056,ACCT100007852,R004_SIGNAL,67,2022-08-10 05:38:55.775209,1
ALT00005457,TXN000117057,ACCT100001025,R005_SIGNAL,73,2024-03-11 12:28:44.697061,1
ALT00005458,TXN000117058,ACCT100003097,R005_SIGNAL,90,2022-01-18 12:26:48.513942,1
ALT00005459,TXN000117059,ACCT100001092,R005_SIGNAL,84,2022-01-11 13:01:08.970501,1
ALT00005460,TXN000117060,ACCT100009989,R002_SIGNAL,74,2023-12-23 20:37:15.251647,1
ALT00005461,TXN000117061,ACCT100007445,R002_SIGNAL,69,2023-06-10 00:57:05.210654,1
ALT00005462,TXN000117062,ACCT100010534,R002_SIGNAL,72,2022-05-30 09:09:45.967428,1
ALT00005463,TXN000117063,ACCT100006249,R002_SIGNAL,65,2023-08-11 01:24:57.729201,1
ALT00005464,TXN000117064,ACCT100000327,R005_SIGNAL,87,2023-05-21 07:27:14.206499,1
ALT00005465,TXN000117065,ACCT100006408,R003_SIGNAL,93,2024-03-29 05:55:44.290027,1
ALT00005466,TXN000117066,ACCT100009758,R003_SIGNAL,94,2023-08-14 11:36:49.231171,1
ALT00005467,TXN000117067,ACCT100005804,R005_SIGNAL,90,2022-01-19 00:54:46.745432,1
ALT00005468,TXN000117068,ACCT100000874,R002_SIGNAL,64,2023-05-15 14:11:25.532091,1
ALT00005469,TXN000117069,ACCT100008275,R002_SIGNAL,83,2024-01-26 15:07:23.640469,1
ALT00005470,TXN000117070,ACCT100009403,R002_SIGNAL,72,2023-11-14 03:56:55.802384,1
ALT00005471,TXN000117071,ACCT100000790,R002_SIGNAL,61,2022-12-05 17:04:40.215767,1
ALT00005472,TXN000117072,ACCT100010328,R005_SIGNAL,72,2023-04-05 19:55:36.480136,1
ALT00005473,TXN000117073,ACCT100000236,R005_SIGNAL,85,2022-08-04 21:59:29.157394,1
ALT00005474,TXN000117074,ACCT100007836,R002_SIGNAL,69,2023-02-01 16:45:18.004806,1
ALT00005475,TXN000117075,ACCT100001724,R005_SIGNAL,92,2022-10-30 19:41:24.736210,1
ALT00005476,TXN000117076,ACCT100011735,R004_SIGNAL,71,2023-05-06 11:08:41.482632,1
ALT00005477,TXN000117077,ACCT100006956,R002_SIGNAL,74,2023-03-28 14:01:55.066483,1
ALT00005478,TXN000117078,ACCT100005325,R004_SIGNAL,78,2024-05-08 14:48:05.401155,1
ALT00005479,TXN000117079,ACCT100008135,R003_SIGNAL,79,2022-01-01 22:43:06.731606,1
ALT00005480,TXN000117080,ACCT100008071,R002_SIGNAL,69,2023-05-07 17:36:16.532413,1
ALT00005481,TXN000117081,ACCT100008238,R003_SIGNAL,96,2022-05-19 16:15:54.680384,1
ALT00005482,TXN000117082,ACCT100007603,R002_SIGNAL,66,2022-11-13 13:39:30.199789,1
ALT00005483,TXN000117083,ACCT100000303,R005_SIGNAL,72,2023-03-31 07:11:52.968101,1
ALT00005484,TXN000117084,ACCT100011001,R003_SIGNAL,80,2023-10-06 05:59:31.378808,1
ALT00005485,TXN000117085,ACCT100007639,R003_SIGNAL,85,2023-09-21 10:10:39.650823,1
ALT00005486,TXN000117086,ACCT100010620,R004_SIGNAL,79,2023-12-23 03:44:15.997769,1
ALT00005487,TXN000117087,ACCT100006755,R003_SIGNAL,76,2022-11-21 01:02:18.465409,1
ALT00005488,TXN000117088,ACCT100009440,R005_SIGNAL,70,2024-03-28 18:28:23.455422,1
ALT00005489,TXN000117089,ACCT100003117,R004_SIGNAL,69,2024-03-09 18:52:43.940521,1
ALT00005490,TXN000117090,ACCT100007224,R004_SIGNAL,73,2023-01-10 01:47:08.448260,1
ALT00005491,TXN000117091,ACCT100003799,R003_SIGNAL,97,2022-12-11 02:57:53.037426,1
ALT00005492,TXN000117092,ACCT100005562,R004_SIGNAL,75,2022-07-22 21:38:44.174031,1
ALT00005493,TXN000117093,ACCT100010714,R003_SIGNAL,82,2022-08-21 05:43:52.784953,1
ALT00005494,TXN000117094,ACCT100005602,R003_SIGNAL,82,2022-05-24 02:10:29.221711,1
ALT00005495,TXN000117095,ACCT100008060,R003_SIGNAL,78,2023-01-03 08:28:54.812914,1
ALT00005496,TXN000117096,ACCT100006195,R002_SIGNAL,82,2024-05-11 06:48:26.237470,1
ALT00005497,TXN000117097,ACCT100006055,R003_SIGNAL,95,2024-02-12 02:25:41.080587,1
ALT00005498,TXN000117098,ACCT100011509,R004_SIGNAL,79,2023-08-05 18:44:27.024265,1
ALT00005499,TXN000117099,ACCT100011296,R004_SIGNAL,67,2022-07-31 20:44:13.687588,1
ALT00005500,TXN000117100,ACCT100006391,R004_SIGNAL,65,2023-07-04 00:50:49.887462,1
ALT00005501,TXN000117101,ACCT100009913,R005_SIGNAL,70,2023-10-10 20:19:10.424187,1
ALT00005502,TXN000117102,ACCT100010860,R002_SIGNAL,77,2024-05-02 07:08:42.672937,1
ALT00005503,TXN000117103,ACCT100011559,R002_SIGNAL,78,2023-04-25 23:13:23.898217,1
ALT00005504,TXN000117104,ACCT100011646,R002_SIGNAL,71,2023-11-29 01:11:09.655897,1
ALT00005505,TXN000117105,ACCT100009878,R003_SIGNAL,91,2024-06-22 12:21:55.646140,1
ALT00005506,TXN000117106,ACCT100009177,R003_SIGNAL,97,2023-04-20 12:26:12.864812,1
ALT00005507,TXN000117107,ACCT100007502,R004_SIGNAL,78,2024-01-02 07:48:01.168921,1
ALT00005508,TXN000117108,ACCT100010656,R003_SIGNAL,81,2023-10-10 17:03:06.707779,1
ALT00005509,TXN000117109,ACCT100000010,R004_SIGNAL,87,2022-02-01 11:45:41.096026,1
ALT00005510,TXN000117110,ACCT100006431,R005_SIGNAL,71,2024-02-22 05:03:05.054665,1
ALT00005511,TXN000117111,ACCT100004602,R004_SIGNAL,84,2022-03-19 00:16:24.460742,1
ALT00005512,TXN000117112,ACCT100006812,R004_SIGNAL,86,2023-10-08 16:49:51.777344,1
ALT00005513,TXN000117113,ACCT100005604,R003_SIGNAL,75,2022-03-10 12:01:56.745057,1
ALT00005514,TXN000117114,ACCT100006338,R005_SIGNAL,91,2022-03-04 05:38:35.737888,1
ALT00005515,TXN000117115,ACCT100009757,R004_SIGNAL,88,2022-12-11 05:22:37.327981,1
ALT00005516,TXN000117116,ACCT100003314,R003_SIGNAL,86,2024-04-04 09:17:04.165955,1
ALT00005517,TXN000117117,ACCT100007764,R003_SIGNAL,82,2023-03-12 01:47:06.004140,1
ALT00005518,TXN000117118,ACCT100001990,R004_SIGNAL,78,2022-09-15 22:08:09.734170,1
ALT00005519,TXN000117119,ACCT100008712,R002_SIGNAL,69,2023-08-13 20:46:07.009468,1
ALT00005520,TXN000117120,ACCT100007843,R003_SIGNAL,97,2022-11-26 17:33:58.559050,1
ALT00005521,TXN000117121,ACCT100003840,R004_SIGNAL,66,2023-12-11 17:49:59.753687,1
ALT00005522,TXN000117122,ACCT100005395,R005_SIGNAL,85,2022-08-04 18:45:45.521875,1
ALT00005523,TXN000117123,ACCT100004293,R002_SIGNAL,83,2023-02-04 01:10:47.637155,1
ALT00005524,TXN000117124,ACCT100001116,R003_SIGNAL,96,2024-05-10 18:33:39.380982,1
ALT00005525,TXN000117125,ACCT100008380,R005_SIGNAL,88,2023-05-08 02:21:30.689291,1
ALT00005526,TXN000117126,ACCT100003824,R004_SIGNAL,79,2022-09-05 06:18:46.872478,1
ALT00005527,TXN000117127,ACCT100008997,R005_SIGNAL,76,2022-10-17 15:00:09.327056,1
ALT00005528,TXN000117128,ACCT100000122,R004_SIGNAL,89,2022-10-02 16:56:33.220361,1
ALT00005529,TXN000117129,ACCT100010768,R005_SIGNAL,81,2022-06-08 14:29:56.218025,1
ALT00005530,TXN000117130,ACCT100009010,R004_SIGNAL,70,2023-02-20 12:15:16.894036,1
ALT00005531,TXN000117131,ACCT100002570,R005_SIGNAL,86,2022-03-01 04:40:21.037159,1
ALT00005532,TXN000117132,ACCT100000329,R005_SIGNAL,76,2023-09-29 12:20:26.927718,1
ALT00005533,TXN000117133,ACCT100006951,R005_SIGNAL,84,2022-06-04 12:29:07.990719,1
ALT00005534,TXN000117134,ACCT100008229,R005_SIGNAL,80,2022-05-07 06:42:12.298072,1
ALT00005535,TXN000117135,ACCT100006941,R005_SIGNAL,84,2023-02-05 19:17:28.948843,1
ALT00005536,TXN000117136,ACCT100008501,R005_SIGNAL,86,2023-08-30 08:27:23.988550,1
ALT00005537,TXN000117137,ACCT100003151,R004_SIGNAL,66,2024-05-21 11:12:07.956917,1
ALT00005538,TXN000117138,ACCT100003099,R002_SIGNAL,61,2022-09-24 07:09:23.486385,1
ALT00005539,TXN000117139,ACCT100004686,R004_SIGNAL,86,2023-03-12 18:15:38.569026,1
ALT00005540,TXN000117140,ACCT100003043,R004_SIGNAL,66,2024-02-21 04:15:41.906177,1
ALT00005541,TXN000117141,ACCT100000032,R005_SIGNAL,87,2023-02-15 19:30:07.626660,1
ALT00005542,TXN000117142,ACCT100003433,R003_SIGNAL,86,2022-03-30 12:59:18.666993,1
ALT00005543,TXN000117143,ACCT100002644,R003_SIGNAL,89,2022-11-14 17:43:54.512065,1
ALT00005544,TXN000117144,ACCT100000542,R003_SIGNAL,75,2022-04-02 07:28:54.736841,1
ALT00005545,TXN000117145,ACCT100009492,R002_SIGNAL,82,2023-06-21 08:42:39.786790,1
ALT00005546,TXN000117146,ACCT100000031,R003_SIGNAL,97,2022-11-25 07:14:57.170023,1
ALT00005547,TXN000117147,ACCT100004355,R003_SIGNAL,95,2024-01-01 06:26:54.386187,1
ALT00005548,TXN000117148,ACCT100010094,R003_SIGNAL,97,2023-04-10 21:02:04.182454,1
ALT00005549,TXN000117149,ACCT100010962,R005_SIGNAL,82,2022-10-12 03:24:51.842937,1
ALT00005550,TXN000117150,ACCT100002168,R005_SIGNAL,74,2023-12-16 05:02:41.758531,1
ALT00005551,TXN000117151,ACCT100011628,R002_SIGNAL,80,2023-12-16 12:06:06.032033,1
ALT00005552,TXN000117152,ACCT100010064,R003_SIGNAL,88,2024-01-26 16:21:31.855729,1
ALT00005553,TXN000117153,ACCT100008872,R005_SIGNAL,77,2024-03-30 14:14:14.735727,1
ALT00005554,TXN000117154,ACCT100002268,R002_SIGNAL,83,2024-04-28 04:30:58.878697,1
ALT00005555,TXN000117155,ACCT100006048,R002_SIGNAL,68,2024-03-20 16:05:14.860664,1
ALT00005556,TXN000117156,ACCT100006977,R004_SIGNAL,73,2022-03-13 15:04:08.344595,1
ALT00005557,TXN000117157,ACCT100000101,R003_SIGNAL,86,2024-02-27 11:56:35.484272,1
ALT00005558,TXN000117158,ACCT100011481,R002_SIGNAL,74,2023-12-02 08:50:18.316873,1
ALT00005559,TXN000117159,ACCT100008088,R002_SIGNAL,62,2022-08-27 16:08:57.483305,1
ALT00005560,TXN000117160,ACCT100009410,R004_SIGNAL,70,2022-10-30 19:00:30.962124,1
ALT00005561,TXN000117161,ACCT100009753,R002_SIGNAL,77,2023-11-01 22:56:03.459327,1
ALT00005562,TXN000117162,ACCT100006215,R002_SIGNAL,78,2022-09-24 17:35:45.557298,1
ALT00005563,TXN000117163,ACCT100004959,R004_SIGNAL,85,2023-05-09 19:00:54.107887,1
ALT00005564,TXN000117164,ACCT100008518,R002_SIGNAL,79,2022-01-13 09:10:43.924477,1
ALT00005565,TXN000117165,ACCT100004906,R005_SIGNAL,84,2022-11-28 12:43:09.107468,1
ALT00005566,TXN000117166,ACCT100006784,R003_SIGNAL,83,2022-01-31 09:38:48.703995,1
ALT00005567,TXN000117167,ACCT100003612,R002_SIGNAL,80,2022-06-13 03:07:09.857052,1
ALT00005568,TXN000117168,ACCT100009764,R002_SIGNAL,69,2023-03-28 08:38:23.817365,1
ALT00005569,TXN000117169,ACCT100011193,R004_SIGNAL,71,2023-01-04 12:28:13.591892,1
ALT00005570,TXN000117170,ACCT100011014,R004_SIGNAL,86,2024-05-18 13:21:49.867812,1
ALT00005571,TXN000117171,ACCT100003842,R003_SIGNAL,76,2023-04-13 10:15:54.054002,1
ALT00005572,TXN000117172,ACCT100011111,R005_SIGNAL,77,2024-06-15 09:36:09.928898,1
ALT00005573,TXN000117173,ACCT100011388,R002_SIGNAL,60,2024-06-25 21:55:55.530576,1
ALT00005574,TXN000117174,ACCT100010395,R003_SIGNAL,86,2022-10-23 13:56:14.330941,1
ALT00005575,TXN000117175,ACCT100007725,R005_SIGNAL,72,2022-07-07 19:16:07.798930,1
ALT00005576,TXN000117176,ACCT100005813,R004_SIGNAL,80,2022-07-06 23:38:03.783812,1
ALT00005577,TXN000117177,ACCT100004200,R002_SIGNAL,62,2024-06-07 06:35:37.549413,1
ALT00005578,TXN000117178,ACCT100001178,R004_SIGNAL,65,2023-05-20 06:52:07.097576,1
ALT00005579,TXN000117179,ACCT100000610,R002_SIGNAL,82,2024-06-01 03:48:51.682073,1
ALT00005580,TXN000117180,ACCT100008296,R003_SIGNAL,77,2024-04-22 21:28:35.145196,1
ALT00005581,TXN000117181,ACCT100005216,R004_SIGNAL,67,2022-10-25 17:46:36.787235,1
ALT00005582,TXN000117182,ACCT100001284,R004_SIGNAL,68,2022-09-05 09:31:50.561511,1
ALT00005583,TXN000117183,ACCT100010030,R002_SIGNAL,71,2022-06-23 18:41:26.187267,1
ALT00005584,TXN000117184,ACCT100001814,R005_SIGNAL,81,2022-03-29 16:08:34.572619,1
ALT00005585,TXN000117185,ACCT100006656,R002_SIGNAL,73,2023-11-14 18:07:34.722155,1
ALT00005586,TXN000117186,ACCT100006766,R002_SIGNAL,74,2024-06-26 13:41:13.793505,1
ALT00005587,TXN000117187,ACCT100002699,R002_SIGNAL,66,2023-10-09 10:51:54.672479,1
ALT00005588,TXN000117188,ACCT100005526,R005_SIGNAL,84,2024-06-13 08:46:26.262545,1
ALT00005589,TXN000117189,ACCT100006361,R003_SIGNAL,77,2023-04-06 00:02:00.116231,1
ALT00005590,TXN000117190,ACCT100000371,R003_SIGNAL,82,2023-11-15 05:16:37.086323,1
ALT00005591,TXN000117191,ACCT100010498,R003_SIGNAL,80,2022-01-13 09:35:48.276409,1
ALT00005592,TXN000117192,ACCT100008904,R002_SIGNAL,77,2022-07-30 20:03:27.433182,1
ALT00005593,TXN000117193,ACCT100008036,R002_SIGNAL,82,2022-06-18 13:23:10.202224,1
ALT00005594,TXN000117194,ACCT100007546,R002_SIGNAL,68,2024-04-04 14:42:05.593029,1
ALT00005595,TXN000117195,ACCT100009041,R004_SIGNAL,80,2022-10-12 05:15:35.526942,1
ALT00005596,TXN000117196,ACCT100002257,R003_SIGNAL,95,2022-03-29 11:33:31.380716,1
ALT00005597,TXN000117197,ACCT100009282,R005_SIGNAL,85,2023-05-03 03:34:50.304755,1
ALT00005598,TXN000117198,ACCT100005151,R005_SIGNAL,84,2023-12-07 23:07:58.482850,1
ALT00005599,TXN000117199,ACCT100008039,R004_SIGNAL,86,2023-04-15 19:08:04.964491,1
ALT00005600,TXN000117200,ACCT100003722,R005_SIGNAL,82,2022-02-25 04:01:08.193480,1
ALT00005601,TXN000117201,ACCT100001894,R002_SIGNAL,69,2022-04-14 01:17:01.209558,1
ALT00005602,TXN000117202,ACCT100004069,R002_SIGNAL,74,2023-02-28 14:09:26.250397,1
ALT00005603,TXN000117203,ACCT100007771,R003_SIGNAL,81,2022-01-22 10:37:01.509072,1
ALT00005604,TXN000117204,ACCT100010037,R005_SIGNAL,87,2023-06-16 18:08:57.783459,1
ALT00005605,TXN000117205,ACCT100001276,R005_SIGNAL,74,2022-02-27 23:23:22.013515,1
ALT00005606,TXN000117206,ACCT100011577,R005_SIGNAL,75,2023-01-03 00:31:49.272824,1
ALT00005607,TXN000117207,ACCT100001855,R002_SIGNAL,70,2024-04-09 16:21:36.529968,1
ALT00005608,TXN000117208,ACCT100002100,R004_SIGNAL,79,2022-02-11 10:22:37.686363,1
ALT00005609,TXN000117209,ACCT100009338,R003_SIGNAL,97,2023-10-23 10:52:40.713934,1
ALT00005610,TXN000117210,ACCT100003806,R002_SIGNAL,83,2022-07-13 07:26:38.084228,1
ALT00005611,TXN000117211,ACCT100006772,R005_SIGNAL,90,2023-06-15 09:32:43.208508,1
ALT00005612,TXN000117212,ACCT100001929,R002_SIGNAL,69,2022-12-04 03:16:03.505127,1
ALT00005613,TXN000117213,ACCT100008106,R002_SIGNAL,64,2022-04-17 23:33:00.147228,1
ALT00005614,TXN000117214,ACCT100006607,R005_SIGNAL,87,2024-03-03 15:19:21.535717,1
ALT00005615,TXN000117215,ACCT100007307,R005_SIGNAL,76,2022-03-05 00:45:05.260007,1
ALT00005616,TXN000117216,ACCT100010979,R002_SIGNAL,71,2022-01-22 00:13:15.267595,1
ALT00005617,TXN000117217,ACCT100004573,R005_SIGNAL,90,2022-02-14 17:07:53.549409,1
ALT00005618,TXN000117218,ACCT100003786,R004_SIGNAL,66,2023-02-07 06:16:25.119820,1
ALT00005619,TXN000117219,ACCT100005072,R002_SIGNAL,66,2023-05-06 18:51:26.696124,1
ALT00005620,TXN000117220,ACCT100001112,R002_SIGNAL,60,2023-04-25 06:15:39.540765,1
ALT00005621,TXN000117221,ACCT100006843,R005_SIGNAL,72,2023-02-04 03:48:32.127011,1
ALT00005622,TXN000117222,ACCT100010523,R003_SIGNAL,82,2023-08-01 13:59:20.126357,1
ALT00005623,TXN000117223,ACCT100001981,R005_SIGNAL,76,2024-01-17 12:50:48.252618,1
ALT00005624,TXN000117224,ACCT100011861,R005_SIGNAL,85,2023-02-24 07:36:34.009613,1
ALT00005625,TXN000117225,ACCT100010337,R002_SIGNAL,65,2023-08-06 22:45:56.357111,1
ALT00005626,TXN000117226,ACCT100001710,R005_SIGNAL,93,2022-05-18 21:10:12.176351,1
ALT00005627,TXN000117227,ACCT100005856,R003_SIGNAL,97,2022-12-14 21:48:11.888201,1
ALT00005628,TXN000117228,ACCT100005350,R004_SIGNAL,86,2024-02-15 12:08:15.783319,1
ALT00005629,TXN000117229,ACCT100010651,R004_SIGNAL,75,2023-01-03 15:18:48.606789,1
ALT00005630,TXN000117230,ACCT100008279,R004_SIGNAL,78,2023-11-10 03:47:54.096314,1
ALT00005631,TXN000117231,ACCT100000058,R004_SIGNAL,74,2023-01-17 03:39:04.018849,1
ALT00005632,TXN000117232,ACCT100011249,R005_SIGNAL,85,2022-04-08 08:15:07.955042,1
ALT00005633,TXN000117233,ACCT100007195,R005_SIGNAL,81,2022-06-05 02:08:29.140339,1
ALT00005634,TXN000117234,ACCT100005612,R002_SIGNAL,79,2022-12-22 00:54:37.914891,1
ALT00005635,TXN000117235,ACCT100006922,R004_SIGNAL,72,2023-10-26 11:17:48.329939,1
ALT00005636,TXN000117236,ACCT100008518,R004_SIGNAL,80,2022-08-19 20:44:27.965804,1
ALT00005637,TXN000117237,ACCT100001696,R004_SIGNAL,76,2024-04-04 21:17:07.004270,1
ALT00005638,TXN000117238,ACCT100004874,R005_SIGNAL,87,2022-02-23 06:31:26.407022,1
ALT00005639,TXN000117239,ACCT100011412,R004_SIGNAL,78,2024-05-27 12:19:43.100338,1
ALT00005640,TXN000117240,ACCT100000450,R003_SIGNAL,78,2022-11-04 07:14:35.092661,1
ALT00005641,TXN000117241,ACCT100002941,R003_SIGNAL,89,2022-01-30 21:16:29.046454,1
ALT00005642,TXN000117242,ACCT100007495,R002_SIGNAL,77,2022-06-03 09:17:33.194174,1
ALT00005643,TXN000117243,ACCT100004802,R003_SIGNAL,87,2022-05-30 18:17:10.331719,1
ALT00005644,TXN000117244,ACCT100010940,R005_SIGNAL,72,2024-02-29 08:14:45.297614,1
ALT00005645,TXN000117245,ACCT100003386,R002_SIGNAL,80,2022-01-31 03:23:31.065406,1
ALT00005646,TXN000117246,ACCT100002694,R003_SIGNAL,78,2022-05-15 18:41:19.586567,1
ALT00005647,TXN000117247,ACCT100010699,R002_SIGNAL,63,2022-08-09 14:27:35.749631,1
ALT00005648,TXN000117248,ACCT100000568,R004_SIGNAL,79,2022-09-11 22:22:12.404774,1
ALT00005649,TXN000117249,ACCT100005323,R005_SIGNAL,71,2023-07-29 20:12:28.572981,1
ALT00005650,TXN000117250,ACCT100004880,R005_SIGNAL,84,2023-09-03 16:16:49.664140,1
ALT00005651,TXN000117251,ACCT100000827,R005_SIGNAL,77,2022-05-16 13:42:44.279746,1
ALT00005652,TXN000117252,ACCT100000730,R002_SIGNAL,65,2023-11-22 03:46:55.669518,1
ALT00005653,TXN000117253,ACCT100005410,R005_SIGNAL,75,2022-01-10 15:59:09.077052,1
ALT00005654,TXN000117254,ACCT100006505,R003_SIGNAL,78,2023-09-01 03:16:16.185008,1
ALT00005655,TXN000117255,ACCT100001394,R004_SIGNAL,75,2023-06-18 01:40:47.500730,1
ALT00005656,TXN000117256,ACCT100011032,R003_SIGNAL,88,2023-01-04 06:43:31.626814,1
ALT00005657,TXN000117257,ACCT100002945,R004_SIGNAL,86,2022-11-13 16:48:58.370576,1
ALT00005658,TXN000117258,ACCT100009779,R002_SIGNAL,73,2022-09-23 06:07:43.233443,1
ALT00005659,TXN000117259,ACCT100008951,R004_SIGNAL,65,2022-08-23 08:27:02.593802,1
ALT00005660,TXN000117260,ACCT100002651,R005_SIGNAL,79,2022-05-26 15:33:02.603461,1
ALT00005661,TXN000117261,ACCT100009169,R005_SIGNAL,90,2022-07-17 00:55:39.204093,1
ALT00005662,TXN000117262,ACCT100006429,R003_SIGNAL,79,2024-02-14 14:33:41.341220,1
ALT00005663,TXN000117263,ACCT100006268,R005_SIGNAL,83,2023-08-11 02:14:34.885250,1
ALT00005664,TXN000117264,ACCT100000834,R004_SIGNAL,76,2022-01-23 23:56:21.009474,1
ALT00005665,TXN000117265,ACCT100004603,R003_SIGNAL,92,2023-03-05 11:29:54.226789,1
ALT00005666,TXN000117266,ACCT100004340,R003_SIGNAL,94,2022-05-10 08:57:57.443110,1
ALT00005667,TXN000117267,ACCT100003731,R003_SIGNAL,77,2023-06-12 06:32:33.986786,1
ALT00005668,TXN000117268,ACCT100002586,R004_SIGNAL,71,2023-03-31 08:34:54.140671,1
ALT00005669,TXN000117269,ACCT100008369,R003_SIGNAL,95,2022-07-15 04:42:58.068108,1
ALT00005670,TXN000117270,ACCT100005663,R002_SIGNAL,67,2023-07-12 06:36:24.515455,1
ALT00005671,TXN000117271,ACCT100008294,R002_SIGNAL,62,2024-01-16 23:32:19.500816,1
ALT00005672,TXN000117272,ACCT100003406,R002_SIGNAL,65,2022-07-30 13:18:27.778910,1
ALT00005673,TXN000117273,ACCT100002082,R004_SIGNAL,73,2022-06-19 03:40:22.013392,1
ALT00005674,TXN000117274,ACCT100002941,R003_SIGNAL,76,2022-06-18 20:54:20.440024,1
ALT00005675,TXN000117275,ACCT100001579,R004_SIGNAL,65,2022-12-24 10:22:25.095497,1
ALT00005676,TXN000117276,ACCT100001399,R004_SIGNAL,71,2023-10-04 21:50:42.362678,1
ALT00005677,TXN000117277,ACCT100009714,R005_SIGNAL,71,2023-12-15 13:20:51.937837,1
ALT00005678,TXN000117278,ACCT100007607,R002_SIGNAL,80,2022-10-22 21:32:05.495238,1
ALT00005679,TXN000117279,ACCT100001077,R004_SIGNAL,80,2024-06-08 06:54:53.155284,1
ALT00005680,TXN000117280,ACCT100002541,R002_SIGNAL,65,2022-06-26 02:29:51.741527,1
ALT00005681,TXN000117281,ACCT100000889,R005_SIGNAL,94,2023-12-08 06:42:52.667103,1
ALT00005682,TXN000117282,ACCT100007506,R002_SIGNAL,65,2024-03-14 17:20:42.972855,1
ALT00005683,TXN000117283,ACCT100006212,R002_SIGNAL,70,2024-06-28 08:23:04.582905,1
ALT00005684,TXN000117284,ACCT100004502,R003_SIGNAL,88,2024-06-14 21:57:50.062262,1
ALT00005685,TXN000117285,ACCT100007378,R004_SIGNAL,72,2023-08-31 07:10:49.436699,1
ALT00005686,TXN000117286,ACCT100002545,R002_SIGNAL,81,2023-01-27 13:41:54.839141,1
ALT00005687,TXN000117287,ACCT100002968,R004_SIGNAL,78,2022-05-13 05:01:36.250089,1
ALT00005688,TXN000117288,ACCT100007858,R002_SIGNAL,63,2022-06-24 17:29:38.332256,1
ALT00005689,TXN000117289,ACCT100001704,R003_SIGNAL,76,2023-02-18 07:43:34.116905,1
ALT00005690,TXN000117290,ACCT100000242,R003_SIGNAL,77,2023-04-07 01:44:09.169615,1
ALT00005691,TXN000117291,ACCT100003396,R004_SIGNAL,89,2023-11-02 12:56:07.226890,1
ALT00005692,TXN000117292,ACCT100003690,R003_SIGNAL,89,2022-03-01 14:44:44.002722,1
ALT00005693,TXN000117293,ACCT100005706,R005_SIGNAL,85,2022-08-26 22:42:00.131615,1
ALT00005694,TXN000117294,ACCT100002726,R003_SIGNAL,90,2022-10-22 20:12:46.818508,1
ALT00005695,TXN000117295,ACCT100002179,R003_SIGNAL,83,2023-06-03 21:59:37.495201,1
ALT00005696,TXN000117296,ACCT100008393,R002_SIGNAL,83,2024-04-28 07:31:56.362348,1
ALT00005697,TXN000117297,ACCT100010876,R002_SIGNAL,65,2023-08-11 01:15:56.840597,1
ALT00005698,TXN000117298,ACCT100009914,R004_SIGNAL,66,2022-06-28 01:50:42.560969,1
ALT00005699,TXN000117299,ACCT100003556,R002_SIGNAL,76,2024-04-18 16:59:26.892050,1
ALT00005700,TXN000117300,ACCT100001340,R004_SIGNAL,78,2023-01-28 17:02:49.542341,1
ALT00005701,TXN000117301,ACCT100007932,R003_SIGNAL,77,2023-11-17 09:10:44.606745,1
ALT00005702,TXN000117302,ACCT100007928,R003_SIGNAL,76,2022-01-04 16:47:38.313270,1
ALT00005703,TXN000117303,ACCT100008662,R002_SIGNAL,73,2024-01-13 17:45:34.631434,1
ALT00005704,TXN000117304,ACCT100000863,R005_SIGNAL,90,2022-09-06 13:38:26.814645,1
ALT00005705,TXN000117305,ACCT100007272,R002_SIGNAL,71,2023-05-18 19:55:16.652876,1
ALT00005706,TXN000117306,ACCT100004236,R004_SIGNAL,79,2022-01-14 00:04:49.987925,1
ALT00005707,TXN000117307,ACCT100004043,R004_SIGNAL,88,2024-03-09 23:13:01.090770,1
ALT00005708,TXN000117308,ACCT100001839,R005_SIGNAL,74,2022-09-26 17:00:28.764761,1
ALT00005709,TXN000117309,ACCT100007812,R005_SIGNAL,90,2022-11-03 08:51:31.894320,1
ALT00005710,TXN000117310,ACCT100004228,R004_SIGNAL,76,2022-04-29 00:01:00.204940,1
ALT00005711,TXN000117311,ACCT100003573,R003_SIGNAL,93,2023-04-10 02:40:29.558687,1
ALT00005712,TXN000117312,ACCT100002435,R002_SIGNAL,61,2023-07-17 18:18:49.821440,1
ALT00005713,TXN000117313,ACCT100005881,R004_SIGNAL,74,2023-05-04 02:19:36.215629,1
