ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_STR,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,PEP_STATUS,INCOME_BRACKET,KYC_RISK,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_size,unique_channels
ALT0006224,TXN00481353,ACCT100057550,ML_PATTERN_DETECTED,80,2024-06-12 20:08:20.261049,0,CUST0027751,NRE,ACTIVE,6273.13,False,100k-250k,LOW,THIRD_PARTY,467777.09,6,77962.84833333334,3
ALT0006225,TXN00486072,ACCT100047955,ML_PATTERN_DETECTED,59,2023-08-25 18:28:44.883033,0,CUST0040743,NRO,ACTIVE,46263.59,True,50k-100k,MEDIUM,WEB,524263.85,7,74894.83571428571,4
ALT0006226,TXN00478963,ACCT100097337,ML_PATTERN_DETECTED,59,2024-10-18 04:02:07.515063,0,CUST0057318,NRE,ACTIVE,168442.86,False,250k+,MEDIUM,WEB,896741.29,12,74728.44083333334,4
ALT0006227,TXN00479401,ACCT100007018,ML_PATTERN_DETECTED,89,2024-04-06 11:32:03.599630,0,CUST0005067,SAVINGS,ACTIVE,25548.01,False,50k-100k,LOW,BRANCH,407949.04,8,50993.63,4
ALT0006228,TXN00487428,ACCT100025829,ML_PATTERN_DETECTED,70,2024-11-20 09:40:35.906296,0,CUST0015369,SAVINGS,CLOSED,72044.63,True,250k+,HIGH,BRANCH,358914.28,8,44864.285,4
ALT0006229,TXN00488021,ACCT100002443,ML_PATTERN_DETECTED,71,2024-07-10 00:40:32.405863,0,CUST0033342,CURRENT,ACTIVE,126626.29,False,50k-100k,MEDIUM,THIRD_PARTY,362197.17000000004,4,90549.29250000001,2
ALT0006230,TXN00498451,ACCT100032068,ML_PATTERN_DETECTED,53,2023-12-19 01:02:25.577555,0,CUST0073494,NRO,CLOSED,77510.17,False,100k-250k,MEDIUM,WEB,295547.68,11,26867.97090909091,4
ALT0006231,TXN00496411,ACCT100058826,ML_PATTERN_DETECTED,59,2024-02-29 12:43:59.612184,0,CUST0019337,CURRENT,ACTIVE,166112.41,False,0-50k,MEDIUM,THIRD_PARTY,460434.76,3,153478.25333333333,2
ALT0006232,TXN00499391,ACCT100068126,ML_PATTERN_DETECTED,92,2023-01-26 19:48:52.710424,1,CUST0074859,NRE,CLOSED,16273.79,False,250k+,LOW,THIRD_PARTY,389741.79,5,77948.358,3
ALT0006233,TXN00499969,ACCT100050864,ML_PATTERN_DETECTED,95,2023-04-06 07:29:57.271403,1,CUST0020455,SALARY,ACTIVE,67157.74,False,50k-100k,LOW,THIRD_PARTY,668181.76,8,83522.72,3
ALT0006234,TXN00483494,ACCT100084925,ML_PATTERN_DETECTED,53,2024-08-12 11:21:12.469744,0,CUST0051231,CURRENT,DORMANT,208037.13,False,100k-250k,LOW,WEB,315921.08999999997,6,52653.51499999999,4
ALT0006235,TXN00497810,ACCT100062614,ML_PATTERN_DETECTED,84,2023-01-03 22:08:01.493210,1,CUST0006191,SALARY,ACTIVE,17058.67,False,50k-100k,LOW,THIRD_PARTY,407508.94,9,45278.77111111111,3
ALT0006236,TXN00490698,ACCT100008595,ML_PATTERN_DETECTED,53,2023-12-11 13:37:42.735916,0,CUST0017313, NRE ,ACTIVE,141817.03,False,0-50k,LOW,WEB,292649.86,7,41807.12285714286,3
ALT0006237,TXN00489232,ACCT100078494,ML_PATTERN_DETECTED,89,2024-10-24 03:14:38.955591,1,CUST0039479,NRE,ACTIVE,97.38,False,50k-100k,MEDIUM,WEB,824106.56,8,103013.32,4
ALT0006238,TXN00495948,ACCT100043904,ML_PATTERN_DETECTED,84,2024-10-11 00:58:42.502903,0,CUST0057340,CURRENT,ACTIVE,453471.05,False,0-50k,HIGH,WEB,428506.83,7,61215.26142857143,2
ALT0006239,TXN00488933,ACCT100018095,ML_PATTERN_DETECTED,96,2024-09-22 21:15:00.885018,1,CUST0059752,NRO,ACTIVE,235348.76,False,50k-100k,LOW,BRANCH,345807.45,9,38423.05,4
ALT0006240,TXN00494020,ACCT100016720,ML_PATTERN_DETECTED,67,2023-02-01 23:19:04.610421,1,CUST0005590,CURRENT,ACTIVE,15005.53,False,,LOW,THIRD_PARTY,642861.69,8,80357.71125,3
ALT0006241,TXN00482687,ACCT100037153,ML_PATTERN_DETECTED,81,2023-10-07 15:56:11.249259,0,CUST0056951,NRO,ACTIVE,4138.11,False,50k-100k,MEDIUM,WEB,344084.82,9,38231.64666666667,3
ALT0006242,TXN00478185,ACCT100044894,ML_PATTERN_DETECTED,87,2024-06-26 16:33:47.947106,1,CUST0005984,NRO,ACTIVE,12752.83,False,100k-250k,LOW,BRANCH,75657.62,10,7565.762,4
ALT0006243,TXN00484900,ACCT100083505,ML_PATTERN_DETECTED,66,2024-09-30 13:58:17.551028,0,CUST0002829,SAVINGS,ACTIVE,41636.71,False,100k-250k,MEDIUM,THIRD_PARTY,344344.59,3,114781.53000000001,2
ALT0006244,TXN00495025,ACCT100054823,ML_PATTERN_DETECTED,86,2024-12-15 06:29:57.993131,0,CUST0062492,NRE,CLOSED,55144.2,False,50k-100k,LOW,WEB,95602.33,6,15933.721666666666,3
ALT0006245,TXN00496817,ACCT100026009,ML_PATTERN_DETECTED,78,2023-09-21 07:52:43.538141,0,CUST0046786,CURRENT,ACTIVE,15276.14,False,0-50k,MEDIUM,BRANCH,218011.38,6,36335.23,3
ALT0006246,TXN00489576,ACCT100083460,ML_PATTERN_DETECTED,72,2023-07-10 23:13:13.069725,0,CUST0027914,Nro,ACTIVE,1594.92,False,0-50k,MEDIUM,WEB,13134.34,2,6567.17,2
ALT0006247,TXN00491445,ACCT100041390,ML_PATTERN_DETECTED,73,2023-05-23 23:04:32.621877,0,CUST0058063, NRO ,ACTIVE,2253.88,False,,MEDIUM,THIRD_PARTY,29371.61,6,4895.268333333333,3
ALT0006248,TXN00489682,ACCT100009073,ML_PATTERN_DETECTED,88,2023-06-24 01:59:09.274398,0,CUST0002428,SALARY,ACTIVE,7211.86,False,100k-250k,LOW,THIRD_PARTY,498780.24,7,71254.31999999999,3
ALT0006249,TXN00482894,ACCT100040004,ML_PATTERN_DETECTED,77,2023-12-13 21:18:48.362859,0,CUST0068466,NRE,ACTIVE,2841.95,False,250k+,LOW,BRANCH,157643.66,7,22520.522857142856,3
ALT0006250,TXN00475064,ACCT100016985,ML_PATTERN_DETECTED,56,2023-11-08 04:58:28.197294,0,CUST0046469,NRO,DORMANT,25087.4,False,0-50k,LOW,WEB,474537.43,5,94907.486,4
ALT0006251,TXN00490053,ACCT100051214,ML_PATTERN_DETECTED,88,2024-10-04 12:34:15.664681,0,CUST0000034,SALARY,ACTIVE,5615.66,False,100k-250k,LOW,THIRD_PARTY,204927.02000000002,7,29275.288571428573,3
ALT0006252,TXN00490090,ACCT100015803,ML_PATTERN_DETECTED,56,2024-05-14 10:47:56.912197,0,CUST0051113,savings,ACTIVE,22888.52,False,50k-100k,HIGH,THIRD_PARTY,352150.02999999997,9,39127.78111111111,4
ALT0006253,TXN00494497,ACCT100041488,ML_PATTERN_DETECTED,90,2024-08-08 14:48:16.765758,0,CUST0057822,NRE,ACTIVE,78873.43,False,,LOW,THIRD_PARTY,364293.75,2,182146.875,1
ALT0006254,TXN00489287,ACCT100085763,ML_PATTERN_DETECTED,50,2024-10-02 13:45:00.893736,0,CUST0074459,Savings,ACTIVE,40794.15,False,250k+,LOW,THIRD_PARTY,287957.32,6,47992.886666666665,3
ALT0006255,TXN00495934,ACCT100027188,ML_PATTERN_DETECTED,84,2023-04-14 04:48:40.907218,0,CUST0019327,CURRENT,ACTIVE,71176.05,True,50k-100k,MEDIUM,THIRD_PARTY,38900.42,6,6483.403333333333,4
ALT0006256,TXN00477883,ACCT100066405,ML_PATTERN_DETECTED,50,2024-03-17 23:47:29.202671,0,CUST0018913,current,ACTIVE,47337.55,False,,LOW,THIRD_PARTY,168195.53999999998,3,56065.17999999999,1
ALT0006257,TXN00488085,ACCT100055432,ML_PATTERN_DETECTED,72,2024-06-21 06:46:42.490294,0,CUST0023177,NRO,ACTIVE,123965.17,False,0-50k,MEDIUM,WEB,311901.93,6,51983.655,3
ALT0006258,TXN00487571,ACCT100026400,ML_PATTERN_DETECTED,60,2024-11-12 16:17:17.288239,0,CUST0050982,NRE,ACTIVE,1951.7,False,50k-100k,LOW,THIRD_PARTY,487437.13,4,121859.2825,3
ALT0006259,TXN00491713,ACCT100015135,ML_PATTERN_DETECTED,77,2023-04-02 21:06:04.766145,0,CUST0074065,NRE,ACTIVE,137125.75,False,0-50k,LOW,WEB,34870.47,6,5811.745,4
ALT0006260,TXN00478896,ACCT100020066,ML_PATTERN_DETECTED,69,2024-06-12 20:16:10.525893,0,CUST0066950,SAVINGS,ACTIVE,14170.83,False,50k-100k,LOW,WEB,406298.75,6,67716.45833333333,3
ALT0006261,TXN00488926,ACCT100093145,ML_PATTERN_DETECTED,56,2023-05-05 05:34:08.351529,0,CUST0000104,NRE,CLOSED,47260.92,False,50k-100k,LOW,MOBILE_APP,286728.86,6,47788.14333333333,3
ALT0006262,TXN00477155,ACCT100070578,ML_PATTERN_DETECTED,68,2024-03-01 05:55:27.684209,0,CUST0062226,NRE,ACTIVE,18705.22,False,0-50k,LOW,MOBILE_APP,484727.0,5,96945.4,3
ALT0006263,TXN00493224,ACCT100054554,ML_PATTERN_DETECTED,56,2023-12-31 15:49:56.815275,0,CUST0016272,SAVINGS,ACTIVE,64996.89,False,0-50k,LOW,MOBILE_APP,392293.11000000004,6,65382.185000000005,3
ALT0006264,TXN00489418,ACCT100099804,ML_PATTERN_DETECTED,72,2023-07-02 10:40:34.915359,0,CUST0038101, SALARY ,ACTIVE,27198.09,False,250k+,LOW,MOBILE_APP,30575.47,6,5095.911666666667,4
ALT0006265,TXN00483012,ACCT100026442,ML_PATTERN_DETECTED,93,2024-05-13 19:40:51.781157,1,CUST0048806,SAVINGS,ACTIVE,7780.87,False,,MEDIUM,BRANCH,23668.63,5,4733.726000000001,3
ALT0006266,TXN00487077,ACCT100080817,ML_PATTERN_DETECTED,58,2024-10-19 11:29:23.608290,0,CUST0016486,SALARY,ACTIVE,2524.06,False,50k-100k,MEDIUM,BRANCH,120272.7,3,40090.9,2
ALT0006267,TXN00481654,ACCT100012200,ML_PATTERN_DETECTED,50,2023-01-01 09:09:54.539630,0,CUST0046085,NRO,ACTIVE,18460.4,True,,LOW,BRANCH,239042.94999999998,4,59760.737499999996,2
ALT0006268,TXN00475684,ACCT100069142,ML_PATTERN_DETECTED,87,2024-04-19 23:52:02.336397,0,CUST0047889,NRE,ACTIVE,3763.55,False,50k-100k,MEDIUM,THIRD_PARTY,305879.68000000005,7,43697.09714285715,4
ALT0006269,TXN00488487,ACCT100055861,ML_PATTERN_DETECTED,57,2024-12-17 20:27:53.307576,1,CUST0055069,NRO,ACTIVE,880.7,False,50k-100k,MEDIUM,WEB,172356.32,6,28726.053333333333,3
ALT0006270,TXN00478676,ACCT100028370,ML_PATTERN_DETECTED,91,2023-03-27 21:10:11.839518,1,CUST0053703,NRE,ACTIVE,28399.53,False,50k-100k,MEDIUM,BRANCH,32672.11,5,6534.4220000000005,2
ALT0006271,TXN00479784,ACCT100095155,ML_PATTERN_DETECTED,94,2023-05-16 14:37:51.716030,1,CUST0030678,NRE,ACTIVE,50357.25,False,50k-100k,MEDIUM,MOBILE_APP,837968.3600000001,3,279322.7866666667,1
ALT0006272,TXN00486372,ACCT100072571,ML_PATTERN_DETECTED,67,2024-03-17 05:09:08.472688,0,CUST0010325,CURRENT,,11386.53,False,250k+,LOW,MOBILE_APP,547319.2799999999,7,78188.46857142856,3
ALT0006273,TXN00490110,ACCT100012681,ML_PATTERN_DETECTED,73,2023-10-07 07:02:19.545860,0,CUST0001980,SALARY,ACTIVE,7213.19,False,50k-100k,LOW,THIRD_PARTY,415455.89999999997,8,51931.987499999996,3
ALT0006274,TXN00475398,ACCT100075243,ML_PATTERN_DETECTED,67,2023-01-19 09:40:44.207042,0,CUST0062956,Savings,ACTIVE,48919.7,False,250k+,LOW,THIRD_PARTY,553824.24,4,138456.06,2
ALT0006275,TXN00491670,ACCT100090781,ML_PATTERN_DETECTED,80,2023-01-17 05:46:10.382251,0,CUST0004217,SALARY,ACTIVE,11336.07,False,250k+,LOW,MOBILE_APP,63857.34,6,10642.89,4
ALT0006276,TXN00477014,ACCT100084242,ML_PATTERN_DETECTED,54,2024-12-12 04:36:22.037185,0,CUST0000880,NRE,DORMANT,55917.13,False,250k+,LOW,THIRD_PARTY,218809.83000000002,3,72936.61,3
ALT0006277,TXN00482598,ACCT100030850,ML_PATTERN_DETECTED,91,2023-04-08 13:07:04.482644,1,CUST0009679,CURRENT,ACTIVE,369451.73,False,250k+,MEDIUM,WEB,79486.83,6,13247.805,3
ALT0006278,TXN00483956,ACCT100036908,ML_PATTERN_DETECTED,72,2024-11-02 11:24:34.364348,0,CUST0006944,CURRENT,ACTIVE,1204.93,False,250k+,HIGH,BRANCH,86089.45999999999,9,9565.495555555555,3
ALT0006279,TXN00476019,ACCT100024173,ML_PATTERN_DETECTED,68,2024-11-25 06:13:09.073852,1,CUST0013458,SALARY,ACTIVE,12569.19,False,250k+,MEDIUM,BRANCH,89607.4,6,14934.566666666666,3
ALT0006280,TXN00485407,ACCT100061320,ML_PATTERN_DETECTED,83,2024-03-16 15:51:41.010274,0,CUST0040465,SALARY,ACTIVE,1744.97,False,250k+,LOW,MOBILE_APP,523051.71,7,74721.67285714285,4
ALT0006281,TXN00498454,ACCT100050381,ML_PATTERN_DETECTED,52,2023-06-02 17:18:26.943882,0,CUST0026935,SALARY,ACTIVE,103245.27,False,50k-100k,LOW,BRANCH,418294.64999999997,6,69715.775,3
ALT0006282,TXN00476668,ACCT100071562,ML_PATTERN_DETECTED,70,2024-09-12 22:43:52.423819,0,CUST0030024,current,ACTIVE,9908.18,False,50k-100k,MEDIUM,MOBILE_APP,226370.38,7,32338.625714285714,3
ALT0006283,TXN00489958,ACCT100076454,ML_PATTERN_DETECTED,91,2024-03-28 22:58:46.276974,1,CUST0005687,CURRENT,ACTIVE,23971.62,False,50k-100k,LOW,WEB,529063.94,4,132265.985,3
ALT0006284,TXN00498215,ACCT100037505,ML_PATTERN_DETECTED,81,2024-12-12 06:13:58.308021,0,CUST0034730, SAVINGS ,ACTIVE,128809.7,False,50k-100k,MEDIUM,MOBILE_APP,12225.29,2,6112.645,2
ALT0006285,TXN00494599,ACCT100077717,ML_PATTERN_DETECTED,60,2023-07-06 17:37:16.373014,0,CUST0056907,NRO,ACTIVE,7461.82,False,,LOW,BRANCH,297856.05,6,49642.674999999996,3
ALT0006286,TXN00499011,ACCT100097657,ML_PATTERN_DETECTED,75,2024-11-17 04:35:12.204208,0,CUST0011808,NRO,DORMANT,13930.07,False,50k-100k,LOW,WEB,512092.23,7,73156.03285714285,4
ALT0006287,TXN00499963,ACCT100072671,ML_PATTERN_DETECTED,87,2024-01-05 16:22:14.250801,1,CUST0058976,CURRENT,ACTIVE,15991.73,False,250k+,LOW,MOBILE_APP,10763.34,2,5381.67,2
ALT0006288,TXN00489407,ACCT100081473,ML_PATTERN_DETECTED,58,2023-06-08 07:59:41.917616,0,CUST0000087,SALARY,ACTIVE,21789.2,False,100k-250k,LOW,THIRD_PARTY,26718.25,4,6679.5625,2
ALT0006289,TXN00481738,ACCT100030059,ML_PATTERN_DETECTED,88,2024-04-02 10:51:10.600487,1,CUST0010682,CURRENT,ACTIVE,2753.69,False,0-50k,MEDIUM,MOBILE_APP,242177.69999999998,7,34596.81428571428,4
ALT0006290,TXN00488851,ACCT100077931,ML_PATTERN_DETECTED,91,2023-02-04 14:52:37.404957,1,CUST0052218,NRE,ACTIVE,1666.77,False,50k-100k,LOW,MOBILE_APP,275473.98,7,39353.42571428571,4
ALT0006291,TXN00476185,ACCT100014104,ML_PATTERN_DETECTED,84,2023-04-01 15:11:50.803432,0,CUST0007947,SAVINGS,ACTIVE,90836.88,False,50k-100k,MEDIUM,BRANCH,482848.82,5,96569.764,4
ALT0006292,TXN00483036,ACCT100059767,ML_PATTERN_DETECTED,97,2024-01-01 07:23:25.646587,1,CUST0073815,SAVINGS,CLOSED,1973.79,False,50k-100k,MEDIUM,BRANCH,102908.27,10,10290.827000000001,4
ALT0006293,TXN00499603,ACCT100064948,ML_PATTERN_DETECTED,81,2023-03-14 14:15:05.328909,0,CUST0009405,SALARY,ACTIVE,16218.47,False,,LOW,BRANCH,11738.970000000001,3,3912.9900000000002,2
ALT0006294,TXN00493264,ACCT100016801,ML_PATTERN_DETECTED,88,2024-10-01 10:37:07.369155,0,CUST0000837,NRE,ACTIVE,8981.28,False,250k+,MEDIUM,THIRD_PARTY,34566.17,9,3840.6855555555553,4
ALT0006295,TXN00493583,ACCT100072730,ML_PATTERN_DETECTED,52,2024-04-16 17:26:27.265507,0,CUST0033166,NRE,DORMANT,12270.11,False,0-50k,MEDIUM,BRANCH,32250.47,4,8062.6175,3
ALT0006296,TXN00487225,ACCT100075172,ML_PATTERN_DETECTED,91,2024-06-14 16:09:18.776622,0,CUST0053214,CURRENT,ACTIVE,22775.79,False,100k-250k,LOW,MOBILE_APP,188164.11000000002,3,62721.37,2
ALT0006297,TXN00487865,ACCT100099663,ML_PATTERN_DETECTED,81,2023-03-20 17:45:22.360779,0,CUST0026184,SAVINGS,DORMANT,80492.36,False,100k-250k,LOW,MOBILE_APP,661024.8,7,94432.1142857143,4
ALT0006298,TXN00478826,ACCT100022915,ML_PATTERN_DETECTED,61,2024-10-27 12:33:36.538928,0,CUST0042918,NRO,ACTIVE,30555.37,False,,LOW,MOBILE_APP,235065.47,8,29383.18375,4
ALT0006299,TXN00489989,ACCT100014981,ML_PATTERN_DETECTED,66,2024-10-27 09:30:45.266935,0,CUST0039025,NRE,ACTIVE,6188.92,False,100k-250k,LOW,WEB,356359.97000000003,8,44544.996250000004,4
ALT0006300,TXN00365222,ACCT100080230,HIGH_VALUE_TXN,74,2023-04-05 15:29:35.099094,0,CUST0054613,NRE,ACTIVE,12529.81,False,50k-100k,LOW,MOBILE_APP,1008836.3200000001,7,144119.4742857143,4
ALT0006301,TXN00486502,ACCT100012682,ML_PATTERN_DETECTED,83,2023-02-12 19:14:49.278360,0,CUST0000031,SALARY,ACTIVE,5669.96,False,50k-100k,MEDIUM,WEB,15387.2,3,5129.066666666667,2
ALT0006302,TXN00494492,ACCT100043827,ML_PATTERN_DETECTED,60,2024-08-18 14:39:57.905983,0,CUST0040501,SAVINGS,ACTIVE,28089.63,False,100k-250k,MEDIUM,THIRD_PARTY,20301.97,4,5075.4925,2
ALT0006303,TXN00495121,ACCT100015074,ML_PATTERN_DETECTED,92,2024-10-20 10:12:29.724829,1,CUST0061197,NRO,DORMANT,32471.25,False,0-50k,LOW,WEB,544966.34,6,90827.72333333333,4
ALT0006304,TXN00495929,ACCT100053118,ML_PATTERN_DETECTED,90,2024-07-31 13:07:18.751139,1,CUST0042673,NRO,CLOSED,17456.62,False,100k-250k,LOW,WEB,286910.43,9,31878.936666666665,3
ALT0006305,TXN00478556,ACCT100084146,ML_PATTERN_DETECTED,77,2023-12-15 08:04:15.689450,0,CUST0051462,NRO,ACTIVE,12401.4,False,0-50k,MEDIUM,THIRD_PARTY,236680.18,7,33811.45428571429,4
ALT0006306,TXN00490603,ACCT100085951,ML_PATTERN_DETECTED,68,2023-07-19 01:01:55.211095,0,CUST0058930,NRE,DORMANT,44960.31,False,0-50k,LOW,MOBILE_APP,941564.01,9,104618.22333333333,4
ALT0006307,TXN00489082,ACCT100077689,ML_PATTERN_DETECTED,89,2023-12-18 22:22:19.370704,1,CUST0062224, CURRENT ,ACTIVE,20986.41,False,100k-250k,LOW,BRANCH,211599.41,4,52899.8525,3
ALT0006308,TXN00477526,ACCT100047145,ML_PATTERN_DETECTED,81,2023-09-24 00:29:18.268714,0,CUST0031557,SAVINGS,ACTIVE,56884.37,False,100k-250k,HIGH,BRANCH,16357.2,4,4089.3,3
ALT0006309,TXN00485114,ACCT100082556,ML_PATTERN_DETECTED,89,2023-10-25 17:43:09.621010,1,CUST0001812,NRE,ACTIVE,35388.24,False,250k+,LOW,MOBILE_APP,369526.75,9,41058.52777777778,3
ALT0006310,TXN00493268,ACCT100095505,ML_PATTERN_DETECTED,89,2024-07-11 19:07:49.216309,1,CUST0041930,NRO,ACTIVE,4691.73,False,0-50k,MEDIUM,BRANCH,461703.23,10,46170.323,4
ALT0006311,TXN00478422,ACCT100094976,ML_PATTERN_DETECTED,74,2023-12-01 23:30:08.795078,0,CUST0002897,NRO,ACTIVE,6889.39,False,0-50k,LOW,MOBILE_APP,44497.81,5,8899.562,4
ALT0006312,TXN00490579,ACCT100001293,ML_PATTERN_DETECTED,97,2023-10-13 17:13:49.797250,0,CUST0025277, SALARY ,ACTIVE,14574.47,False,0-50k,MEDIUM,WEB,312961.4,5,62592.280000000006,3
ALT0006313,TXN00492910,ACCT100040927,ML_PATTERN_DETECTED,80,2023-01-29 03:55:55.953334,0,CUST0062816,NRE,ACTIVE,14947.17,False,,LOW,BRANCH,237936.74,6,39656.12333333333,4
ALT0006314,TXN00476071,ACCT100058643,ML_PATTERN_DETECTED,97,2023-09-28 06:58:11.878311,0,CUST0006110,NRO,ACTIVE,86914.44,False,0-50k,LOW,BRANCH,268137.91,6,44689.651666666665,3
ALT0006315,TXN00479466,ACCT100096668,ML_PATTERN_DETECTED,73,2023-11-12 07:06:30.100426,0,CUST0051332,NRE,ACTIVE,195174.31,False,50k-100k,LOW,MOBILE_APP,130319.15,2,65159.575,2
ALT0006316,TXN00480524,ACCT100014684,ML_PATTERN_DETECTED,71,2024-01-23 15:40:24.806448,0,CUST0043174,CURRENT,ACTIVE,554219.7,False,0-50k,LOW,THIRD_PARTY,333308.33,6,55551.388333333336,4
ALT0006317,TXN00490486,ACCT100010444,ML_PATTERN_DETECTED,59,2024-04-30 22:52:36.754091,0,CUST0011532,NRE,ACTIVE,106825.4,False,100k-250k,LOW,MOBILE_APP,490584.49,9,54509.387777777774,4
ALT0006318,TXN00481633,ACCT100022693,ML_PATTERN_DETECTED,76,2023-05-15 04:52:12.391271,0,CUST0038630,NRO,ACTIVE,12752.57,False,50k-100k,HIGH,WEB,233927.38999999998,4,58481.847499999996,2
ALT0006319,TXN00477171,ACCT100024635,ML_PATTERN_DETECTED,57,2023-08-12 21:14:43.946243,0,CUST0016571,Nro,ACTIVE,2838.21,False,100k-250k,LOW,MOBILE_APP,172768.22999999998,12,14397.352499999999,4
ALT0006320,TXN00492676,ACCT100038242,ML_PATTERN_DETECTED,83,2024-11-02 06:48:17.603593,0,CUST0057873,SALARY,ACTIVE,261703.24,False,250k+,LOW,BRANCH,257131.66,9,28570.184444444443,4
ALT0006321,TXN00483248,ACCT100066407,ML_PATTERN_DETECTED,94,2023-11-06 01:36:58.843397,1,CUST0047606,NRO,ACTIVE,18753.46,False,0-50k,LOW,MOBILE_APP,494318.99,4,123579.7475,3
ALT0006322,TXN00486275,ACCT100010985,ML_PATTERN_DETECTED,71,2023-09-30 16:23:39.038430,0,CUST0028850,SAVINGS,ACTIVE,14793.03,False,250k+,MEDIUM,WEB,498339.50999999995,8,62292.438749999994,2
ALT0006323,TXN00486916,ACCT100087580,ML_PATTERN_DETECTED,63,2023-07-10 18:49:47.051548,0,CUST0010334,SAVINGS,ACTIVE,25435.53,False,100k-250k,MEDIUM,MOBILE_APP,68090.1,6,11348.35,4
ALT0006324,TXN00493805,ACCT100024529,ML_PATTERN_DETECTED,81,2023-08-04 19:59:08.482898,0,CUST0035338,NRE,ACTIVE,37584.64,False,0-50k,LOW,THIRD_PARTY,399788.65,5,79957.73000000001,3
ALT0006325,TXN00492600,ACCT100020855,ML_PATTERN_DETECTED,98,2023-05-01 14:49:50.036971,1,CUST0015174,NRE,ACTIVE,64188.03,False,100k-250k,LOW,WEB,256247.16999999998,7,36606.73857142857,4
ALT0006326,TXN00477533,ACCT100058412,ML_PATTERN_DETECTED,84,2023-04-16 12:47:18.395484,0,CUST0066264,NRO,BLOCKED,6114.17,False,50k-100k,MEDIUM,THIRD_PARTY,366043.73,9,40671.525555555556,4
ALT0006327,TXN00487272,ACCT100029847,ML_PATTERN_DETECTED,75,2024-01-29 17:21:27.096252,0,CUST0047690,NRE,ACTIVE,5723.22,False,100k-250k,MEDIUM,WEB,28330.159999999996,8,3541.2699999999995,4
ALT0006328,TXN00493467,ACCT100011008,ML_PATTERN_DETECTED,81,2024-05-23 16:17:17.443762,0,CUST0010133,NRE,DORMANT,3389.14,False,50k-100k,MEDIUM,THIRD_PARTY,356275.25,9,39586.13888888889,4
ALT0006329,TXN00487870,ACCT100029712,ML_PATTERN_DETECTED,86,2023-03-13 22:15:51.283958,1,CUST0055024,SALARY,ACTIVE,451282.22,False,250k+,LOW,WEB,302634.20999999996,7,43233.458571428564,3
ALT0006330,TXN00497085,ACCT100040479,ML_PATTERN_DETECTED,82,2023-12-04 05:11:49.824204,0,CUST0020222,SAVINGS,ACTIVE,6519.2,False,250k+,MEDIUM,THIRD_PARTY,237029.85,3,79009.95,2
ALT0006331,TXN00495687,ACCT100073478,ML_PATTERN_DETECTED,57,2024-06-08 15:22:12.183423,0,CUST0035667, NRO ,ACTIVE,703529.89,False,100k-250k,HIGH,BRANCH,463415.7,8,57926.9625,3
ALT0006332,TXN00498515,ACCT100080692,ML_PATTERN_DETECTED,86,2023-04-20 10:06:16.460751,1,CUST0001081,SAVINGS,ACTIVE,51973.25,False,0-50k,LOW,THIRD_PARTY,460773.19,7,65824.74142857143,3
ALT0006333,TXN00495194,ACCT100049980,ML_PATTERN_DETECTED,85,2023-11-22 20:42:08.239669,0,CUST0016026,SALARY,ACTIVE,4526.97,False,50k-100k,LOW,WEB,17937.04,7,2562.434285714286,3
ALT0006334,TXN00485838,ACCT100062181,ML_PATTERN_DETECTED,81,2023-01-18 04:30:02.147315,0,CUST0041836,SALARY,ACTIVE,3558.17,False,100k-250k,MEDIUM,WEB,68894.58,3,22964.86,2
ALT0006335,TXN00480984,ACCT100000325,ML_PATTERN_DETECTED,65,2023-02-15 12:12:12.545215,0,CUST0001758, NRO ,ACTIVE,37933.86,False,100k-250k,MEDIUM,THIRD_PARTY,630518.34,5,126103.66799999999,2
ALT0006336,TXN00478320,ACCT100016108,ML_PATTERN_DETECTED,61,2024-03-26 08:40:44.577276,0,CUST0038600,SALARY,ACTIVE,191090.11,False,0-50k,LOW,BRANCH,386605.74000000005,4,96651.43500000001,2
ALT0006337,TXN00475038,ACCT100019631,ML_PATTERN_DETECTED,93,2024-08-16 19:10:37.811174,1,CUST0006932,CURRENT,ACTIVE,32616.32,False,100k-250k,LOW,WEB,16993.67,2,8496.835,2
ALT0006338,TXN00487852,ACCT100053906,ML_PATTERN_DETECTED,82,2024-05-01 06:05:39.783061,0,CUST0001144,SAVINGS,ACTIVE,53881.07,False,100k-250k,LOW,THIRD_PARTY,135837.41999999998,8,16979.677499999998,4
ALT0006339,TXN00485191,ACCT100038210,ML_PATTERN_DETECTED,51,2024-04-02 00:01:00.466675,1,CUST0024719,NRO,ACTIVE,8226.54,False,250k+,LOW,MOBILE_APP,399771.22000000003,8,49971.402500000004,4
ALT0006340,TXN00497494,ACCT100075387,ML_PATTERN_DETECTED,57,2023-01-18 11:41:17.287087,0,CUST0010949,CURRENT,ACTIVE,60102.72,False,250k+,LOW,THIRD_PARTY,35149.41,7,5021.344285714286,4
ALT0006341,TXN00495460,ACCT100067576,ML_PATTERN_DETECTED,76,2024-11-10 14:05:12.830255,1,CUST0047591,SALARY,ACTIVE,8101.13,False,100k-250k,LOW,WEB,378575.29,6,63095.88166666666,2
