STR_ID,CASE_ID,ALERT_ID,ACCOUNT_ID,IS_STR,FILED_DATE
STR002093,NO_CASE_GENERATED,ALT0008255,ACCT100099539,1,2023-12-05
STR002094,NO_CASE_GENERATED,ALT0008256,ACCT100029604,1,2024-12-20
STR002095,CASE002931,ALT0008257,ACCT100056937,1,2024-04-25
STR002096,NO_CASE_GENERATED,ALT0008262,ACCT100083045,1,2023-02-09
STR002097,CASE000908,ALT0008263,ACCT100015565,1,2024-09-14
STR002098,CASE001357,ALT0008265,ACCT100071412,1,2023-06-28
STR002099,CASE001652,ALT0008266,ACCT100010332,1,2024-10-11
STR002100,NO_CASE_GENERATED,ALT0008270,ACCT100041032,1,2024-04-04
STR002101,NO_CASE_GENERATED,ALT0008271,ACCT100078361,1,2024-11-13
STR002102,NO_CASE_GENERATED,ALT0008276,ACCT100083580,1,2024-05-19
STR002103,CASE000915,ALT0008277,ACCT100030888,1,2024-03-11
STR002104,NO_CASE_GENERATED,ALT0008280,ACCT100027200,1,2024-06-02
STR002105,CASE002582,ALT0008285,ACCT100047348,1,2023-08-13
STR002106,CASE000832,ALT0008292,ACCT100021866,1,2024-05-09
STR002107,CASE002741,ALT0008296,ACCT100099258,1,2024-08-07
STR002108,NO_CASE_GENERATED,ALT0008300,ACCT100088774,1,2024-11-11
STR002109,CASE000362,ALT0008303,ACCT100005984,1,2024-01-04
STR002110,NO_CASE_GENERATED,ALT0008307,ACCT100045234,1,2024-01-24
STR002111,NO_CASE_GENERATED,ALT0008310,ACCT100013347,1,2023-08-25
STR002112,NO_CASE_GENERATED,ALT0008314,ACCT100087316,1,2023-02-03
STR002113,NO_CASE_GENERATED,ALT0008317,ACCT100083202,1,2023-03-24
STR002114,NO_CASE_GENERATED,ALT0008323,ACCT100083990,1,2023-04-09
STR002115,NO_CASE_GENERATED,ALT0008326,ACCT100004532,1,2024-03-11
STR002116,NO_CASE_GENERATED,ALT0008328,ACCT100007504,1,2023-02-20
STR002117,NO_CASE_GENERATED,ALT0008330,ACCT100083412,1,2023-04-14
STR002118,NO_CASE_GENERATED,ALT0008337,ACCT100096072,1,2023-07-14
STR002119,NO_CASE_GENERATED,ALT0008340,ACCT100093871,1,2024-03-25
STR002120,NO_CASE_GENERATED,ALT0008341,ACCT100080761,1,2024-01-24
STR002121,NO_CASE_GENERATED,ALT0008344,ACCT100053813,1,2024-03-23
STR002122,NO_CASE_GENERATED,ALT0008348,ACCT100032229,1,2024-05-12
STR002123,NO_CASE_GENERATED,ALT0008365,ACCT100007919,1,2024-08-17
STR002124,NO_CASE_GENERATED,ALT0008366,ACCT100048695,1,2024-02-13
STR002125,NO_CASE_GENERATED,ALT0008380,ACCT100044031,1,2023-03-21
STR002126,NO_CASE_GENERATED,ALT0008382,ACCT100048790,1,2023-11-30
STR002127,NO_CASE_GENERATED,ALT0008386,ACCT100048368,1,2023-10-18
STR002128,CASE002592,ALT0008390,ACCT100040248,1,2024-10-03
STR002129,CASE000520,ALT0008399,ACCT100037594,1,2023-08-18
STR002130,NO_CASE_GENERATED,ALT0008412,ACCT100017095,1,2023-06-21
STR002131,NO_CASE_GENERATED,ALT0008423,ACCT100088727,1,2023-05-17
STR002132,NO_CASE_GENERATED,ALT0008424,ACCT100021220,1,2024-02-15
STR002133,NO_CASE_GENERATED,ALT0008425,ACCT100063896,1,2023-07-07
STR002134,NO_CASE_GENERATED,ALT0008426,ACCT100099993,1,2024-07-31
STR002135,NO_CASE_GENERATED,ALT0008428,ACCT100028739,1,2024-03-31
STR002136,NO_CASE_GENERATED,ALT0008430,ACCT100025343,1,2023-10-02
STR002137,CASE002300,ALT0008435,ACCT100069274,1,2024-09-17
STR002138,CASE002595,ALT0008437,ACCT100025556,1,2024-02-23
STR002139,NO_CASE_GENERATED,ALT0008438,ACCT100032684,1,2023-03-13
STR002140,CASE002470,ALT0008446,ACCT100082332,1,2024-05-17
STR002141,NO_CASE_GENERATED,ALT0008449,ACCT100008307,1,2024-04-25
STR002142,CASE000586,ALT0008450,ACCT100003314,1,2024-04-19
STR002143,CASE000781,ALT0008451,ACCT100066007,1,2024-12-24
STR002144,NO_CASE_GENERATED,ALT0008452,ACCT100059250,1,2024-06-29
STR002145,NO_CASE_GENERATED,ALT0008455,ACCT100089998,1,2024-10-22
STR002146,NO_CASE_GENERATED,ALT0008457,ACCT100038299,1,2025-01-05
STR002147,NO_CASE_GENERATED,ALT0008458,ACCT100083742,1,2024-05-21
STR002148,NO_CASE_GENERATED,ALT0008460,ACCT100080150,1,2023-09-03
STR002149,CASE000955,ALT0008461,ACCT100070726,1,2024-05-18
STR002150,NO_CASE_GENERATED,ALT0008465,ACCT100020620,1,2024-12-04
STR002151,NO_CASE_GENERATED,ALT0008467,ACCT100066459,1,2024-07-11
STR002152,NO_CASE_GENERATED,ALT0008469,ACCT100093288,1,2024-03-28
STR002153,CASE000886,ALT0008471,ACCT100014487,1,2023-06-27
STR002154,NO_CASE_GENERATED,ALT0008472,ACCT100094919,1,2024-11-23
STR002155,NO_CASE_GENERATED,ALT0008482,ACCT100070101,1,2024-01-18
STR002156,NO_CASE_GENERATED,ALT0008485,ACCT100039884,1,2023-04-10
STR002157,NO_CASE_GENERATED,ALT0008489,ACCT100075243,1,2023-06-27
STR002158,NO_CASE_GENERATED,ALT0008490,ACCT100062200,1,2024-11-17
STR002159,CASE000797,ALT0008497,ACCT100091328,1,2024-03-06
STR002160,NO_CASE_GENERATED,ALT0008509,ACCT100051952,1,2024-11-23
STR002161,CASE002409,ALT0008517,ACCT100072490,1,2023-02-08
STR002162,CASE000352,ALT0008518,ACCT100036781,1,2024-11-27
STR002163,CASE000256,ALT0008519,ACCT100044895,1,2023-06-17
STR002164,CASE002461,ALT0008520,ACCT100015495,1,2023-04-20
STR002165,NO_CASE_GENERATED,ALT0008525,ACCT100005671,1,2023-10-03
STR002166,NO_CASE_GENERATED,ALT0008526,ACCT100055443,1,2024-10-27
STR002167,NO_CASE_GENERATED,ALT0008527,ACCT100045915,1,2024-12-01
STR002168,CASE000639,ALT0008530,ACCT100031532,1,2023-07-30
STR002169,CASE000165,ALT0008533,ACCT100041303,1,2024-12-04
STR002170,CASE000756,ALT0008534,ACCT100045954,1,2023-12-01
STR002171,NO_CASE_GENERATED,ALT0008545,ACCT100093301,1,2023-05-27
STR002172,NO_CASE_GENERATED,ALT0008546,ACCT100067522,1,2024-02-27
STR002173,CASE000042,ALT0008548,ACCT100003204,1,2023-09-07
STR002174,NO_CASE_GENERATED,ALT0008553,ACCT100090338,1,2024-05-11
STR002175,NO_CASE_GENERATED,ALT0008556,ACCT100003938,1,2024-08-25
STR002176,NO_CASE_GENERATED,ALT0008558,ACCT100040901,1,2023-03-13
STR002177,NO_CASE_GENERATED,ALT0008559,ACCT100085218,1,2023-11-24
STR002178,NO_CASE_GENERATED,ALT0008564,ACCT100062297,1,2023-01-19
STR002179,NO_CASE_GENERATED,ALT0008573,ACCT100054885,1,2024-02-17
STR002180,NO_CASE_GENERATED,ALT0008574,ACCT100021685,1,2024-05-16
STR002181,NO_CASE_GENERATED,ALT0008576,ACCT100091800,1,2024-12-08
STR002182,CASE002348,ALT0008577,ACCT100011556,1,2024-07-19
STR002183,CASE002673,ALT0008585,ACCT100027179,1,2024-04-23
STR002184,NO_CASE_GENERATED,ALT0008590,ACCT100034480,1,2023-02-25
STR002185,NO_CASE_GENERATED,ALT0008597,ACCT100015081,1,2023-10-09
STR002186,NO_CASE_GENERATED,ALT0008599,ACCT100091129,1,2023-11-18
STR002187,NO_CASE_GENERATED,ALT0008600,ACCT100051787,1,2023-08-31
STR002188,NO_CASE_GENERATED,ALT0008602,ACCT100062185,1,2023-10-05
STR002189,NO_CASE_GENERATED,ALT0008605,ACCT100067684,1,2024-12-24
STR002190,NO_CASE_GENERATED,ALT0008606,ACCT100030352,1,2024-12-08
STR002191,NO_CASE_GENERATED,ALT0008615,ACCT100061237,1,2023-02-04
STR002192,NO_CASE_GENERATED,ALT0008618,ACCT100092100,1,2024-02-01
STR002193,NO_CASE_GENERATED,ALT0008624,ACCT100051760,1,2023-08-08
STR002194,CASE000686,ALT0008630,ACCT100073131,1,2023-12-12
STR002195,NO_CASE_GENERATED,ALT0008633,ACCT100097962,1,2024-06-01
STR002196,NO_CASE_GENERATED,ALT0008636,ACCT100030975,1,2025-01-05
STR002197,NO_CASE_GENERATED,ALT0008639,ACCT100054002,1,2024-09-18
STR002198,NO_CASE_GENERATED,ALT0008641,ACCT100069086,1,2024-11-24
STR002199,NO_CASE_GENERATED,ALT0008644,ACCT100074684,1,2023-05-03
STR002200,NO_CASE_GENERATED,ALT0008653,ACCT100066547,1,2024-01-06
STR002201,NO_CASE_GENERATED,ALT0008657,ACCT100045036,1,2023-02-23
STR002202,NO_CASE_GENERATED,ALT0008658,ACCT100044836,1,2024-07-21
STR002203,CASE000037,ALT0008662,ACCT100074550,1,2023-02-05
STR002204,NO_CASE_GENERATED,ALT0008663,ACCT100022707,1,2024-09-19
STR002205,NO_CASE_GENERATED,ALT0008664,ACCT100044373,1,2023-06-05
STR002206,NO_CASE_GENERATED,ALT0008669,ACCT100050371,1,2024-09-17
STR002207,NO_CASE_GENERATED,ALT0008670,ACCT100065542,1,2023-06-22
STR002208,NO_CASE_GENERATED,ALT0008672,ACCT100051572,1,2024-07-18
STR002209,NO_CASE_GENERATED,ALT0008674,ACCT100048189,1,2023-06-14
STR002210,CASE002396,ALT0008677,ACCT100067512,1,2024-07-12
STR002211,CASE002884,ALT0008680,ACCT100088911,1,2023-06-25
STR002212,NO_CASE_GENERATED,ALT0008681,ACCT100009328,1,2023-09-10
STR002213,CASE001599,ALT0008682,ACCT100079219,1,2023-08-18
STR002214,NO_CASE_GENERATED,ALT0008684,ACCT100021534,1,2024-02-06
STR002215,NO_CASE_GENERATED,ALT0008689,ACCT100016246,1,2023-09-18
STR002216,NO_CASE_GENERATED,ALT0008691,ACCT100046134,1,2023-06-12
STR002217,NO_CASE_GENERATED,ALT0008695,ACCT100031947,1,2024-07-18
STR002218,NO_CASE_GENERATED,ALT0008698,ACCT100025061,1,2024-08-26
STR002219,NO_CASE_GENERATED,ALT0008703,ACCT100061415,1,2024-12-08
STR002220,NO_CASE_GENERATED,ALT0008716,ACCT100026086,1,2023-02-09
STR002221,NO_CASE_GENERATED,ALT0008718,ACCT100021453,1,2023-11-07
STR002222,NO_CASE_GENERATED,ALT0008720,ACCT100038202,1,2023-04-23
STR002223,NO_CASE_GENERATED,ALT0008726,ACCT100001186,1,2024-02-01
STR002224,NO_CASE_GENERATED,ALT0008730,ACCT100097649,1,2024-02-29
STR002225,NO_CASE_GENERATED,ALT0008738,ACCT100039342,1,2023-01-22
STR002226,NO_CASE_GENERATED,ALT0008740,ACCT100042944,1,2024-12-30
STR002227,NO_CASE_GENERATED,ALT0008745,ACCT100094129,1,2024-10-18
STR002228,NO_CASE_GENERATED,ALT0008753,ACCT100030338,1,2023-11-12
STR002229,NO_CASE_GENERATED,ALT0008761,ACCT100014153,1,2024-09-13
STR002230,NO_CASE_GENERATED,ALT0008765,ACCT100010206,1,2023-05-25
STR002231,NO_CASE_GENERATED,ALT0008772,ACCT100049935,1,2023-10-27
STR002232,CASE002986,ALT0008773,ACCT100090092,1,2024-07-03
STR002233,NO_CASE_GENERATED,ALT0008778,ACCT100047331,1,2024-10-07
STR002234,NO_CASE_GENERATED,ALT0008782,ACCT100079017,1,2024-06-15
STR002235,NO_CASE_GENERATED,ALT0008783,ACCT100047834,1,2023-09-07
STR002236,NO_CASE_GENERATED,ALT0008784,ACCT100044536,1,2023-05-29
STR002237,CASE002289,ALT0008787,ACCT100062701,1,2023-11-28
STR002238,CASE002050,ALT0008791,ACCT100041493,1,2023-10-14
STR002239,NO_CASE_GENERATED,ALT0008792,ACCT100007121,1,2023-06-12
STR002240,NO_CASE_GENERATED,ALT0008794,ACCT100003212,1,2024-04-10
STR002241,NO_CASE_GENERATED,ALT0008796,ACCT100044086,1,2024-10-28
STR002242,CASE002047,ALT0008799,ACCT100026460,1,2024-04-09
STR002243,CASE002873,ALT0008804,ACCT100079809,1,2024-07-06
STR002244,NO_CASE_GENERATED,ALT0008805,ACCT100057936,1,2024-04-27
STR002245,NO_CASE_GENERATED,ALT0008806,ACCT100024249,1,2023-04-28
STR002246,CASE002449,ALT0008808,ACCT100031040,1,2024-02-29
STR002247,NO_CASE_GENERATED,ALT0008809,ACCT100094118,1,2024-02-10
STR002248,CASE002029,ALT0008812,ACCT100000755,1,2024-10-04
STR002249,CASE000177,ALT0008814,ACCT100069604,1,2023-11-13
STR002250,NO_CASE_GENERATED,ALT0008815,ACCT100072567,1,2024-10-26
STR002251,NO_CASE_GENERATED,ALT0008819,ACCT100071931,1,2024-01-24
STR002252,CASE002795,ALT0008825,ACCT100044203,1,2023-12-03
STR002253,NO_CASE_GENERATED,ALT0008829,ACCT100043027,1,2023-10-07
STR002254,NO_CASE_GENERATED,ALT0008836,ACCT100049276,1,2024-09-17
STR002255,NO_CASE_GENERATED,ALT0008840,ACCT100027421,1,2023-10-13
STR002256,NO_CASE_GENERATED,ALT0008847,ACCT100011722,1,2023-03-04
STR002257,NO_CASE_GENERATED,ALT0008848,ACCT100047218,1,2024-05-16
STR002258,NO_CASE_GENERATED,ALT0008850,ACCT100088099,1,2024-12-29
STR002259,NO_CASE_GENERATED,ALT0008851,ACCT100069104,1,2023-07-18
STR002260,NO_CASE_GENERATED,ALT0008855,ACCT100033289,1,2023-12-30
STR002261,CASE002251,ALT0008860,ACCT100057964,1,2024-02-28
STR002262,NO_CASE_GENERATED,ALT0008862,ACCT100063403,1,2023-09-09
STR002263,NO_CASE_GENERATED,ALT0008868,ACCT100024328,1,2023-08-04
STR002264,NO_CASE_GENERATED,ALT0008877,ACCT100047798,1,2024-12-20
STR002265,NO_CASE_GENERATED,ALT0008885,ACCT100012144,1,2023-12-15
STR002266,NO_CASE_GENERATED,ALT0008890,ACCT100085477,1,2023-12-29
STR002267,NO_CASE_GENERATED,ALT0008891,ACCT100002988,1,2024-05-13
STR002268,NO_CASE_GENERATED,ALT0008896,ACCT100030478,1,2023-01-21
STR002269,NO_CASE_GENERATED,ALT0008902,ACCT100044009,1,2025-01-08
STR002270,NO_CASE_GENERATED,ALT0008904,ACCT100081552,1,2024-04-05
STR002271,NO_CASE_GENERATED,ALT0008906,ACCT100069958,1,2024-11-09
STR002272,CASE000548,ALT0008911,ACCT100004681,1,2024-01-02
STR002273,NO_CASE_GENERATED,ALT0008916,ACCT100054745,1,2024-02-27
STR002274,NO_CASE_GENERATED,ALT0008920,ACCT100082653,1,2023-12-26
STR002275,NO_CASE_GENERATED,ALT0008922,ACCT100075379,1,2024-11-04
STR002276,CASE001234,ALT0008923,ACCT100043358,1,2023-09-06
STR002277,NO_CASE_GENERATED,ALT0008924,ACCT100010241,1,2023-01-13
STR002278,CASE000486,ALT0008926,ACCT100041840,1,2024-01-11
STR002279,CASE000236,ALT0008933,ACCT100091626,1,2023-09-12
STR002280,CASE002932,ALT0008936,ACCT100067602,1,2023-10-15
STR002281,NO_CASE_GENERATED,ALT0008938,ACCT100053652,1,2024-04-07
STR002282,CASE002579,ALT0008948,ACCT100026642,1,2023-03-16
STR002283,NO_CASE_GENERATED,ALT0008950,ACCT100035035,1,2023-03-03
STR002284,NO_CASE_GENERATED,ALT0008951,ACCT100025311,1,2024-05-02
STR002285,NO_CASE_GENERATED,ALT0008962,ACCT100029484,1,2023-03-10
STR002286,NO_CASE_GENERATED,ALT0008965,ACCT100033333,1,2023-01-24
STR002287,CASE002713,ALT0008967,ACCT100022680,1,2023-12-13
STR002288,CASE000337,ALT0008968,ACCT100020134,1,2023-06-05
STR002289,NO_CASE_GENERATED,ALT0008970,ACCT100067826,1,2023-10-02
STR002290,NO_CASE_GENERATED,ALT0008972,ACCT100034462,1,2023-05-15
STR002291,NO_CASE_GENERATED,ALT0008973,ACCT100082449,1,2023-10-22
STR002292,CASE002550,ALT0008985,ACCT100002432,1,2024-10-07
STR002293,NO_CASE_GENERATED,ALT0008987,ACCT100095848,1,2024-09-02
STR002294,CASE001241,ALT0008991,ACCT100086376,1,2023-04-14
STR002295,CASE002117,ALT0008992,ACCT100079596,1,2024-02-26
STR002296,NO_CASE_GENERATED,ALT0008993,ACCT100009816,1,2024-11-19
STR002297,NO_CASE_GENERATED,ALT0008999,ACCT100087630,1,2024-10-25
STR002298,NO_CASE_GENERATED,ALT0009009,ACCT100065036,1,2024-01-22
STR002299,NO_CASE_GENERATED,ALT0009011,ACCT100052337,1,2024-04-24
STR002300,NO_CASE_GENERATED,ALT0009014,ACCT100017132,1,2024-03-25
STR002301,NO_CASE_GENERATED,ALT0009018,ACCT100046157,1,2023-10-07
STR002302,CASE002538,ALT0009024,ACCT100079195,1,2024-08-17
STR002303,CASE001453,ALT0009052,ACCT100046146,1,2023-07-24
STR002304,NO_CASE_GENERATED,ALT0009057,ACCT100001142,1,2024-01-09
STR002305,NO_CASE_GENERATED,ALT0009060,ACCT100096517,1,2024-12-14
STR002306,NO_CASE_GENERATED,ALT0009062,ACCT100006142,1,2023-05-25
STR002307,CASE000958,ALT0009066,ACCT100037324,1,2024-07-14
STR002308,NO_CASE_GENERATED,ALT0009068,ACCT100094921,1,2023-08-20
STR002309,CASE002407,ALT0009075,ACCT100099744,1,2024-07-20
STR002310,NO_CASE_GENERATED,ALT0009077,ACCT100047909,1,2024-02-25
STR002311,NO_CASE_GENERATED,ALT0009079,ACCT100012079,1,2024-01-24
STR002312,CASE001785,ALT0009086,ACCT100007983,1,2023-12-13
STR002313,NO_CASE_GENERATED,ALT0009094,ACCT100046541,1,2024-10-06
STR002314,NO_CASE_GENERATED,ALT0009103,ACCT100047035,1,2023-10-16
STR002315,NO_CASE_GENERATED,ALT0009104,ACCT100076026,1,2023-10-25
STR002316,CASE001188,ALT0009112,ACCT100008259,1,2023-07-07
STR002317,CASE000457,ALT0009113,ACCT100037975,1,2023-08-13
STR002318,CASE002909,ALT0009116,ACCT100001048,1,2023-11-19
STR002319,CASE001214,ALT0009120,ACCT100097454,1,2023-04-11
STR002320,NO_CASE_GENERATED,ALT0009123,ACCT100055395,1,2024-05-11
STR002321,NO_CASE_GENERATED,ALT0009124,ACCT100029599,1,2024-06-21
STR002322,NO_CASE_GENERATED,ALT0009132,ACCT100073521,1,2024-11-25
STR002323,NO_CASE_GENERATED,ALT0009140,ACCT100003891,1,2023-12-07
STR002324,NO_CASE_GENERATED,ALT0009142,ACCT100063397,1,2024-12-25
STR002325,CASE000729,ALT0009145,ACCT100056008,1,2023-01-17
STR002326,NO_CASE_GENERATED,ALT0009146,ACCT100096391,1,2023-07-03
STR002327,NO_CASE_GENERATED,ALT0009147,ACCT100089649,1,2024-08-03
STR002328,NO_CASE_GENERATED,ALT0009148,ACCT100058367,1,2024-07-16
STR002329,NO_CASE_GENERATED,ALT0009157,ACCT100076786,1,2024-06-19
STR002330,NO_CASE_GENERATED,ALT0009163,ACCT100009177,1,2023-12-13
STR002331,NO_CASE_GENERATED,ALT0009180,ACCT100048329,1,2024-12-18
STR002332,NO_CASE_GENERATED,ALT0009184,ACCT100088596,1,2024-10-28
STR002333,NO_CASE_GENERATED,ALT0009186,ACCT100058034,1,2024-11-04
STR002334,CASE001159,ALT0009188,ACCT100057229,1,2023-03-09
STR002335,NO_CASE_GENERATED,ALT0009189,ACCT100029131,1,2024-01-03
STR002336,CASE000515,ALT0009196,ACCT100024760,1,2024-12-31
STR002337,NO_CASE_GENERATED,ALT0009198,ACCT100097815,1,2024-05-07
STR002338,CASE001977,ALT0009206,ACCT100076975,1,2023-01-28
STR002339,CASE000428,ALT0009207,ACCT100008762,1,2024-12-05
STR002340,NO_CASE_GENERATED,ALT0009208,ACCT100092213,1,2023-05-17
STR002341,CASE000672,ALT0009209,ACCT100096202,1,2023-02-06
STR002342,CASE000526,ALT0009210,ACCT100038960,1,2024-06-07
STR002343,NO_CASE_GENERATED,ALT0009213,ACCT100072959,1,2024-11-08
STR002344,NO_CASE_GENERATED,ALT0009214,ACCT100027755,1,2024-06-24
STR002345,NO_CASE_GENERATED,ALT0009216,ACCT100043697,1,2023-07-13
STR002346,NO_CASE_GENERATED,ALT0009218,ACCT100004749,1,2024-10-02
STR002347,CASE001819,ALT0009219,ACCT100095996,1,2023-03-20
STR002348,NO_CASE_GENERATED,ALT0009224,ACCT100038574,1,2024-05-01
STR002349,NO_CASE_GENERATED,ALT0009232,ACCT100079599,1,2023-02-26
STR002350,NO_CASE_GENERATED,ALT0009236,ACCT100085709,1,2023-12-24
STR002351,NO_CASE_GENERATED,ALT0009238,ACCT100089293,1,2024-09-19
STR002352,NO_CASE_GENERATED,ALT0009241,ACCT100040283,1,2024-10-20
STR002353,NO_CASE_GENERATED,ALT0009242,ACCT100009946,1,2023-02-28
STR002354,NO_CASE_GENERATED,ALT0009243,ACCT100069881,1,2024-06-15
STR002355,CASE000010,ALT0009251,ACCT100055493,1,2024-05-31
STR002356,NO_CASE_GENERATED,ALT0009252,ACCT100057182,1,2023-12-14
STR002357,CASE002078,ALT0009253,ACCT100084517,1,2023-11-01
STR002358,NO_CASE_GENERATED,ALT0009255,ACCT100002456,1,2024-04-17
STR002359,NO_CASE_GENERATED,ALT0009261,ACCT100089660,1,2024-12-08
STR002360,NO_CASE_GENERATED,ALT0009264,ACCT100097510,1,2023-03-01
STR002361,CASE001932,ALT0009265,ACCT100048891,1,2024-12-10
STR002362,CASE001018,ALT0009266,ACCT100029239,1,2024-05-10
STR002363,CASE001685,ALT0009269,ACCT100072648,1,2023-12-05
STR002364,NO_CASE_GENERATED,ALT0009283,ACCT100046539,1,2023-03-07
STR002365,NO_CASE_GENERATED,ALT0009284,ACCT100007543,1,2024-09-28
STR002366,NO_CASE_GENERATED,ALT0009299,ACCT100088184,1,2023-04-23
STR002367,NO_CASE_GENERATED,ALT0009308,ACCT100013918,1,2023-11-05
STR002368,CASE002240,ALT0009312,ACCT100056435,1,2023-08-25
STR002369,CASE000019,ALT0009316,ACCT100085677,1,2023-11-30
STR002370,NO_CASE_GENERATED,ALT0009317,ACCT100001738,1,2024-02-19
STR002371,CASE001990,ALT0009319,ACCT100055519,1,2024-04-30
STR002372,CASE001734,ALT0009333,ACCT100087178,1,2024-09-20
STR002373,NO_CASE_GENERATED,ALT0009335,ACCT100016249,1,2023-11-22
STR002374,NO_CASE_GENERATED,ALT0009339,ACCT100043675,1,2023-02-10
STR002375,CASE002694,ALT0009352,ACCT100085557,1,2023-11-09
STR002376,NO_CASE_GENERATED,ALT0009353,ACCT100092281,1,2024-11-25
STR002377,CASE001434,ALT0009354,ACCT100058090,1,2023-08-12
STR002378,CASE000641,ALT0009357,ACCT100020455,1,2024-08-26
STR002379,NO_CASE_GENERATED,ALT0009360,ACCT100075802,1,2023-05-14
STR002380,CASE001579,ALT0009367,ACCT100082945,1,2023-05-18
STR002381,NO_CASE_GENERATED,ALT0009375,ACCT100080640,1,2024-03-16
STR002382,NO_CASE_GENERATED,ALT0009377,ACCT100046032,1,2023-04-09
STR002383,NO_CASE_GENERATED,ALT0009386,ACCT100050808,1,2024-07-18
STR002384,NO_CASE_GENERATED,ALT0009390,ACCT100043273,1,2023-05-18
STR002385,NO_CASE_GENERATED,ALT0009408,ACCT100073649,1,2024-05-21
STR002386,NO_CASE_GENERATED,ALT0009419,ACCT100043075,1,2024-08-09
STR002387,NO_CASE_GENERATED,ALT0009420,ACCT100043184,1,2023-08-25
STR002388,NO_CASE_GENERATED,ALT0009425,ACCT100048510,1,2023-01-21
STR002389,NO_CASE_GENERATED,ALT0009426,ACCT100055686,1,2024-09-22
STR002390,NO_CASE_GENERATED,ALT0009431,ACCT100038471,1,2023-07-18
STR002391,NO_CASE_GENERATED,ALT0009444,ACCT100023254,1,2024-11-11
STR002392,NO_CASE_GENERATED,ALT0009451,ACCT100079041,1,2023-10-29
STR002393,NO_CASE_GENERATED,ALT0009453,ACCT100044044,1,2024-07-29
STR002394,CASE001124,ALT0009458,ACCT100051046,1,2024-06-22
STR002395,CASE000496,ALT0009459,ACCT100019146,1,2024-02-25
STR002396,CASE002708,ALT0009463,ACCT100052765,1,2024-02-08
STR002397,CASE000660,ALT0009469,ACCT100020179,1,2024-09-14
STR002398,CASE002145,ALT0009476,ACCT100035116,1,2024-05-23
STR002399,NO_CASE_GENERATED,ALT0009479,ACCT100091564,1,2024-05-17
STR002400,NO_CASE_GENERATED,ALT0009485,ACCT100038715,1,2024-12-07
STR002401,NO_CASE_GENERATED,ALT0009486,ACCT100044161,1,2024-05-19
STR002402,CASE001473,ALT0009496,ACCT100061379,1,2024-11-11
STR002403,NO_CASE_GENERATED,ALT0009500,ACCT100048970,1,2023-03-07
STR002404,CASE000724,ALT0009502,ACCT100046185,1,2023-11-12
STR002405,NO_CASE_GENERATED,ALT0009503,ACCT100042059,1,2024-07-06
STR002406,NO_CASE_GENERATED,ALT0009513,ACCT100018021,1,2024-10-27
STR002407,NO_CASE_GENERATED,ALT0009515,ACCT100027147,1,2024-09-07
STR002408,NO_CASE_GENERATED,ALT0009521,ACCT100036056,1,2024-11-14
STR002409,CASE000140,ALT0009523,ACCT100022921,1,2024-07-26
STR002410,CASE001011,ALT0009525,ACCT100027263,1,2024-11-17
STR002411,NO_CASE_GENERATED,ALT0009531,ACCT100068621,1,2023-04-20
STR002412,CASE001218,ALT0009533,ACCT100026739,1,2023-03-12
STR002413,NO_CASE_GENERATED,ALT0009537,ACCT100065586,1,2023-08-11
STR002414,NO_CASE_GENERATED,ALT0009538,ACCT100078348,1,2023-08-14
STR002415,NO_CASE_GENERATED,ALT0009539,ACCT100016268,1,2024-11-20
STR002416,NO_CASE_GENERATED,ALT0009559,ACCT100032127,1,2024-02-29
STR002417,NO_CASE_GENERATED,ALT0009562,ACCT100076385,1,2024-05-21
STR002418,NO_CASE_GENERATED,ALT0009569,ACCT100067489,1,2023-05-18
STR002419,NO_CASE_GENERATED,ALT0009570,ACCT100002366,1,2023-04-23
STR002420,CASE002823,ALT0009575,ACCT100061841,1,2023-11-16
STR002421,CASE000062,ALT0009579,ACCT100092061,1,2025-01-02
STR002422,NO_CASE_GENERATED,ALT0009580,ACCT100037187,1,2024-06-25
STR002423,CASE000773,ALT0009584,ACCT100037348,1,2024-11-26
STR002424,NO_CASE_GENERATED,ALT0009594,ACCT100063592,1,2023-06-13
STR002425,NO_CASE_GENERATED,ALT0009595,ACCT100012956,1,2023-11-18
STR002426,NO_CASE_GENERATED,ALT0009600,ACCT100069281,1,2023-06-01
STR002427,NO_CASE_GENERATED,ALT0009604,ACCT100026718,1,2024-05-08
STR002428,NO_CASE_GENERATED,ALT0009606,ACCT100070409,1,2023-08-23
STR002429,NO_CASE_GENERATED,ALT0009612,ACCT100021098,1,2024-12-06
STR002430,NO_CASE_GENERATED,ALT0009616,ACCT100056445,1,2024-10-09
STR002431,CASE000594,ALT0009617,ACCT100069001,1,2023-12-02
STR002432,NO_CASE_GENERATED,ALT0009618,ACCT100000489,1,2023-03-28
STR002433,CASE001584,ALT0009619,ACCT100004736,1,2024-10-01
STR002434,NO_CASE_GENERATED,ALT0009625,ACCT100026124,1,2023-12-01
STR002435,CASE000023,ALT0009627,ACCT100001987,1,2023-06-02
STR002436,NO_CASE_GENERATED,ALT0009632,ACCT100033101,1,2024-10-04
STR002437,NO_CASE_GENERATED,ALT0009636,ACCT100068009,1,2024-01-25
STR002438,NO_CASE_GENERATED,ALT0009642,ACCT100072340,1,2024-08-26
STR002439,CASE002628,ALT0009650,ACCT100097654,1,2023-11-20
STR002440,NO_CASE_GENERATED,ALT0009651,ACCT100026702,1,2023-03-28
STR002441,NO_CASE_GENERATED,ALT0009661,ACCT100023060,1,2024-07-12
