CASE_ID,ALERT_ID,INVESTIGATOR_ID,CASE_STATUS
CASE002456,ALT0002520,INV_01,CLOSED_FALSE_POSITIVE
CASE002457,ALT0006141,INV_01,CLOSED_SAR_FILED
CASE002458,ALT0005150,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002459,ALT0009311,AUTO_SYS,OPEN
CASE002460,ALT0006585,INV_03,CLOSED_FALSE_POSITIVE
CASE002461,ALT0008520,INV_01,CLOSED_FALSE_POSITIVE
CASE002462,ALT0009022,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002463,ALT0007862,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002464,ALT0009337,INV_03,OPEN
CASE002465,ALT0008777,INV_02,CLOSED_FALSE_POSITIVE
CASE002466,ALT0000021,INV_03,CLOSED_FALSE_POSITIVE
CASE002467,ALT0001749,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002468,ALT0005484,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002469,ALT0001994,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002470,ALT0008446,INV_03,CLOSED_FALSE_POSITIVE
CASE002471,ALT0007658,INV_03,CLOSED_FALSE_POSITIVE
CASE002472,ALT0003036,INV_03,CLOSED_FALSE_POSITIVE
CASE002473,ALT0001368,INV_03,CLOSED_FALSE_POSITIVE
CASE002474,ALT0003928,INV_03,OPEN
CASE002475,ALT0002700,INV_03,CLOSED_FALSE_POSITIVE
CASE002476,ALT0002031,INV_01,CLOSED_FALSE_POSITIVE
CASE002477,ALT0004602,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002478,ALT0002056,INV_02,CLOSED_FALSE_POSITIVE
CASE002479,ALT0004514,AUTO_SYS,CLOSED_SAR_FILED
CASE002480,ALT0009547,INV_02,CLOSED_FALSE_POSITIVE
CASE002481,ALT0005823,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002482,ALT0008127,INV_01,CLOSED_FALSE_POSITIVE
CASE002483,ALT0002002,INV_01,CLOSED_FALSE_POSITIVE
CASE002484,ALT0008725,INV_01,OPEN
CASE002485,ALT0009047,INV_01,CLOSED_FALSE_POSITIVE
CASE002486,ALT0008844,INV_01,CLOSED_SAR_FILED
CASE002487,ALT0004130,AUTO_SYS,CLOSED_SAR_FILED
CASE002488,ALT0002109,INV_03,OPEN
CASE002489,ALT0007643,INV_02,CLOSED_FALSE_POSITIVE
CASE002490,ALT0001484,INV_03,CLOSED_FALSE_POSITIVE
CASE002491,ALT0008875,INV_03,CLOSED_FALSE_POSITIVE
CASE002492,ALT0001298,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002493,ALT0003598,INV_01,CLOSED_FALSE_POSITIVE
CASE002494,ALT0006075,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002495,ALT0005729,INV_03,CLOSED_FALSE_POSITIVE
CASE002496,ALT0003729,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002497,ALT0004639,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002498,ALT0002149,INV_01,CLOSED_SAR_FILED
CASE002499,ALT0001304,INV_02,CLOSED_FALSE_POSITIVE
CASE002500,ALT0000700,AUTO_SYS,OPEN
CASE002501,ALT0003505,INV_03,CLOSED_FALSE_POSITIVE
CASE002502,ALT0004208,INV_02,CLOSED_FALSE_POSITIVE
CASE002503,ALT0009541,INV_01,CLOSED_FALSE_POSITIVE
CASE002504,ALT0000134,INV_03,CLOSED_FALSE_POSITIVE
CASE002505,ALT0001388,INV_03,OPEN
CASE002506,ALT0001703,INV_02,OPEN
CASE002507,ALT0005684,INV_02,CLOSED_FALSE_POSITIVE
CASE002508,ALT0005929,INV_01,OPEN
CASE002509,ALT0001480,INV_01,CLOSED_FALSE_POSITIVE
CASE002510,ALT0001689,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002511,ALT0002396,INV_02,CLOSED_SAR_FILED
CASE002512,ALT0008254,INV_01,OPEN
CASE002513,ALT0002939,INV_01,CLOSED_FALSE_POSITIVE
CASE002514,ALT0004221,INV_02,OPEN
CASE002515,ALT0001619,INV_01,CLOSED_FALSE_POSITIVE
CASE002516,ALT0002718,INV_02,CLOSED_FALSE_POSITIVE
CASE002517,ALT0008852,INV_01,CLOSED_SAR_FILED
CASE002518,ALT0001591,INV_03,CLOSED_SAR_FILED
CASE002519,ALT0002393,INV_03,OPEN
CASE002520,ALT0001856,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002521,ALT0005015,INV_03,CLOSED_FALSE_POSITIVE
CASE002522,ALT0003284,INV_01,CLOSED_FALSE_POSITIVE
CASE002523,ALT0000471,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002524,ALT0006652,AUTO_SYS,OPEN
CASE002525,ALT0006901,INV_01,CLOSED_FALSE_POSITIVE
CASE002526,ALT0000950,INV_01,CLOSED_FALSE_POSITIVE
CASE002527,ALT0006945,INV_03,OPEN
CASE002528,ALT0008393,INV_01,CLOSED_FALSE_POSITIVE
CASE002529,ALT0009832,INV_01,CLOSED_FALSE_POSITIVE
CASE002530,ALT0007361,INV_02,CLOSED_FALSE_POSITIVE
CASE002531,ALT0008648,INV_02,OPEN
CASE002532,ALT0001917,INV_03,CLOSED_FALSE_POSITIVE
CASE002533,ALT0007129,INV_01,CLOSED_SAR_FILED
CASE002534,ALT0003829,INV_02,CLOSED_FALSE_POSITIVE
CASE002535,ALT0002102,INV_03,CLOSED_FALSE_POSITIVE
CASE002536,ALT0007118,INV_03,CLOSED_FALSE_POSITIVE
CASE002537,ALT0008930,INV_02,CLOSED_FALSE_POSITIVE
CASE002538,ALT0009024,INV_01,CLOSED_SAR_FILED
CASE002539,ALT0000288,INV_01,CLOSED_SAR_FILED
CASE002540,ALT0003805,INV_01,CLOSED_FALSE_POSITIVE
CASE002541,ALT0009712,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002542,ALT0006174,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002543,ALT0001891,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002544,ALT0003751,INV_01,OPEN
CASE002545,ALT0004814,INV_01,CLOSED_FALSE_POSITIVE
CASE002546,ALT0004107,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002547,ALT0002271,INV_03,CLOSED_FALSE_POSITIVE
CASE002548,ALT0007831,INV_02,CLOSED_FALSE_POSITIVE
CASE002549,ALT0000497,INV_01,OPEN
CASE002550,ALT0008985,INV_02,CLOSED_FALSE_POSITIVE
CASE002551,ALT0008031,INV_01,CLOSED_FALSE_POSITIVE
CASE002552,ALT0003538,INV_01,CLOSED_FALSE_POSITIVE
CASE002553,ALT0000410,INV_01,CLOSED_FALSE_POSITIVE
CASE002554,ALT0000161,AUTO_SYS,OPEN
CASE002555,ALT0007386,INV_03,CLOSED_FALSE_POSITIVE
CASE002556,ALT0003878,AUTO_SYS,CLOSED_SAR_FILED
CASE002557,ALT0003550,INV_03,CLOSED_FALSE_POSITIVE
CASE002558,ALT0009257,INV_03,CLOSED_FALSE_POSITIVE
CASE002559,ALT0004447,INV_02,CLOSED_FALSE_POSITIVE
CASE002560,ALT0002006,INV_02,CLOSED_FALSE_POSITIVE
CASE002561,ALT0004504,INV_01,CLOSED_FALSE_POSITIVE
CASE002562,ALT0004011,AUTO_SYS,CLOSED_SAR_FILED
CASE002563,ALT0005460,INV_02,CLOSED_FALSE_POSITIVE
CASE002564,ALT0007463,INV_03,CLOSED_SAR_FILED
CASE002565,ALT0009121,INV_03,CLOSED_FALSE_POSITIVE
CASE002566,ALT0007554,INV_02,CLOSED_FALSE_POSITIVE
CASE002567,ALT0003049,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002568,ALT0001437,INV_02,CLOSED_FALSE_POSITIVE
CASE002569,ALT0009920,INV_01,CLOSED_SAR_FILED
CASE002570,ALT0006012,INV_01,CLOSED_FALSE_POSITIVE
CASE002571,ALT0000153,INV_02,CLOSED_FALSE_POSITIVE
CASE002572,ALT0001074,INV_01,CLOSED_FALSE_POSITIVE
CASE002573,ALT0003002,INV_01,CLOSED_FALSE_POSITIVE
CASE002574,ALT0000008,INV_01,CLOSED_FALSE_POSITIVE
CASE002575,ALT0002606,AUTO_SYS,OPEN
CASE002576,ALT0009422,INV_02,CLOSED_FALSE_POSITIVE
CASE002577,ALT0001377,INV_01,CLOSED_SAR_FILED
CASE002578,ALT0009589,AUTO_SYS,CLOSED_SAR_FILED
CASE002579,ALT0008948,INV_02,CLOSED_FALSE_POSITIVE
CASE002580,ALT0006195,INV_01,CLOSED_FALSE_POSITIVE
CASE002581,ALT0001314,INV_01,OPEN
CASE002582,ALT0008285,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002583,ALT0005124,INV_01,CLOSED_FALSE_POSITIVE
CASE002584,ALT0002398,INV_03,CLOSED_FALSE_POSITIVE
CASE002585,ALT0008502,INV_03,CLOSED_FALSE_POSITIVE
CASE002586,ALT0009092,INV_01,CLOSED_FALSE_POSITIVE
CASE002587,ALT0008333,INV_01,CLOSED_FALSE_POSITIVE
CASE002588,ALT0004545,INV_03,CLOSED_FALSE_POSITIVE
CASE002589,ALT0007839,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002590,ALT0002720,INV_01,OPEN
CASE002591,ALT0004069,INV_03,CLOSED_SAR_FILED
CASE002592,ALT0008390,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002593,ALT0001268,INV_02,OPEN
CASE002594,ALT0006854,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002595,ALT0008437,INV_01,CLOSED_FALSE_POSITIVE
CASE002596,ALT0006938,INV_02,CLOSED_FALSE_POSITIVE
CASE002597,ALT0000677,INV_03,CLOSED_FALSE_POSITIVE
CASE002598,ALT0008329,INV_03,CLOSED_FALSE_POSITIVE
CASE002599,ALT0002456,INV_03,OPEN
CASE002600,ALT0001117,INV_02,CLOSED_FALSE_POSITIVE
CASE002601,ALT0006965,INV_03,CLOSED_FALSE_POSITIVE
CASE002602,ALT0000418,INV_01,CLOSED_SAR_FILED
CASE002603,ALT0009716,INV_03,CLOSED_FALSE_POSITIVE
CASE002604,ALT0005207,INV_03,CLOSED_FALSE_POSITIVE
CASE002605,ALT0005440,INV_03,CLOSED_FALSE_POSITIVE
CASE002606,ALT0005749,INV_01,OPEN
CASE002607,ALT0005261,INV_03,OPEN
CASE002608,ALT0008949,INV_01,CLOSED_FALSE_POSITIVE
CASE002609,ALT0000583,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002610,ALT0004743,AUTO_SYS,OPEN
CASE002611,ALT0007398,INV_01,CLOSED_FALSE_POSITIVE
CASE002612,ALT0005674,INV_01,CLOSED_FALSE_POSITIVE
CASE002613,ALT0007688,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002614,ALT0007539,INV_02,CLOSED_FALSE_POSITIVE
CASE002615,ALT0003918,INV_02,CLOSED_FALSE_POSITIVE
CASE002616,ALT0006026,INV_03,CLOSED_FALSE_POSITIVE
CASE002617,ALT0000360,INV_01,CLOSED_FALSE_POSITIVE
CASE002618,ALT0009750,INV_02,CLOSED_FALSE_POSITIVE
CASE002619,ALT0003472,INV_03,CLOSED_FALSE_POSITIVE
CASE002620,ALT0007148,INV_02,CLOSED_SAR_FILED
CASE002621,ALT0005681,INV_03,CLOSED_FALSE_POSITIVE
CASE002622,ALT0002314,INV_03,CLOSED_FALSE_POSITIVE
CASE002623,ALT0007041,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002624,ALT0004886,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002625,ALT0003113,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002626,ALT0007309,AUTO_SYS,OPEN
CASE002627,ALT0000388,INV_01,CLOSED_FALSE_POSITIVE
CASE002628,ALT0009650,INV_01,CLOSED_FALSE_POSITIVE
CASE002629,ALT0009027,INV_03,CLOSED_FALSE_POSITIVE
CASE002630,ALT0000382,AUTO_SYS,OPEN
CASE002631,ALT0000022,INV_02,CLOSED_FALSE_POSITIVE
CASE002632,ALT0004596,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002633,ALT0000972,INV_03,CLOSED_FALSE_POSITIVE
CASE002634,ALT0007086,INV_02,CLOSED_FALSE_POSITIVE
CASE002635,ALT0009957,INV_03,CLOSED_FALSE_POSITIVE
CASE002636,ALT0002476,INV_02,OPEN
CASE002637,ALT0009693,INV_01,CLOSED_FALSE_POSITIVE
CASE002638,ALT0009565,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002639,ALT0001350,INV_01,CLOSED_FALSE_POSITIVE
CASE002640,ALT0000183,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002641,ALT0009964,INV_01,CLOSED_FALSE_POSITIVE
CASE002642,ALT0006352,INV_01,CLOSED_SAR_FILED
CASE002643,ALT0001824,INV_02,CLOSED_FALSE_POSITIVE
CASE002644,ALT0004336,INV_03,CLOSED_FALSE_POSITIVE
CASE002645,ALT0005651,INV_02,CLOSED_FALSE_POSITIVE
CASE002646,ALT0009506,AUTO_SYS,OPEN
CASE002647,ALT0007327,INV_02,CLOSED_FALSE_POSITIVE
CASE002648,ALT0001013,INV_02,CLOSED_FALSE_POSITIVE
CASE002649,ALT0008571,AUTO_SYS,CLOSED_SAR_FILED
CASE002650,ALT0003377,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002651,ALT0000441,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002652,ALT0007007,INV_03,CLOSED_FALSE_POSITIVE
CASE002653,ALT0000525,INV_01,CLOSED_FALSE_POSITIVE
CASE002654,ALT0004043,INV_01,OPEN
CASE002655,ALT0002711,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002656,ALT0003916,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002657,ALT0007840,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002658,ALT0004656,INV_01,CLOSED_FALSE_POSITIVE
CASE002659,ALT0005624,INV_03,OPEN
CASE002660,ALT0007925,INV_02,OPEN
CASE002661,ALT0000209,INV_01,CLOSED_FALSE_POSITIVE
CASE002662,ALT0004635,AUTO_SYS,OPEN
CASE002663,ALT0006480,INV_03,CLOSED_FALSE_POSITIVE
CASE002664,ALT0006099,INV_01,CLOSED_FALSE_POSITIVE
CASE002665,ALT0004098,INV_02,OPEN
CASE002666,ALT0009909,INV_03,OPEN
CASE002667,ALT0007385,INV_02,CLOSED_FALSE_POSITIVE
CASE002668,ALT0007911,INV_02,CLOSED_FALSE_POSITIVE
CASE002669,ALT0005238,INV_01,OPEN
CASE002670,ALT0008543,INV_02,OPEN
CASE002671,ALT0005032,INV_02,CLOSED_SAR_FILED
CASE002672,ALT0006560,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002673,ALT0008585,INV_03,CLOSED_FALSE_POSITIVE
CASE002674,ALT0007975,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002675,ALT0006606,INV_01,CLOSED_FALSE_POSITIVE
CASE002676,ALT0001240,INV_02,OPEN
CASE002677,ALT0005647,INV_03,CLOSED_FALSE_POSITIVE
CASE002678,ALT0001949,INV_01,CLOSED_FALSE_POSITIVE
CASE002679,ALT0002274,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002680,ALT0008059,INV_01,CLOSED_FALSE_POSITIVE
CASE002681,ALT0000905,INV_01,CLOSED_FALSE_POSITIVE
CASE002682,ALT0000711,INV_01,CLOSED_SAR_FILED
CASE002683,ALT0006922,INV_03,CLOSED_FALSE_POSITIVE
CASE002684,ALT0000932,INV_01,OPEN
CASE002685,ALT0009966,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002686,ALT0001837,INV_01,CLOSED_FALSE_POSITIVE
CASE002687,ALT0006766,INV_03,CLOSED_SAR_FILED
CASE002688,ALT0001019,INV_02,CLOSED_FALSE_POSITIVE
CASE002689,ALT0001026,INV_01,OPEN
CASE002690,ALT0006008,INV_03,CLOSED_FALSE_POSITIVE
CASE002691,ALT0007844,INV_02,CLOSED_FALSE_POSITIVE
CASE002692,ALT0005670,INV_03,OPEN
CASE002693,ALT0004891,INV_01,CLOSED_SAR_FILED
CASE002694,ALT0009352,INV_03,CLOSED_SAR_FILED
CASE002695,ALT0009398,INV_01,CLOSED_FALSE_POSITIVE
CASE002696,ALT0001632,INV_01,CLOSED_FALSE_POSITIVE
CASE002697,ALT0001783,INV_02,CLOSED_FALSE_POSITIVE
CASE002698,ALT0008174,INV_01,CLOSED_FALSE_POSITIVE
CASE002699,ALT0001234,INV_01,CLOSED_SAR_FILED
CASE002700,ALT0003130,INV_01,CLOSED_FALSE_POSITIVE
CASE002701,ALT0003167,INV_03,CLOSED_FALSE_POSITIVE
CASE002702,ALT0009199,INV_02,OPEN
CASE002703,ALT0001007,INV_01,CLOSED_FALSE_POSITIVE
CASE002704,ALT0002658,INV_01,CLOSED_FALSE_POSITIVE
CASE002705,ALT0006615,INV_02,OPEN
CASE002706,ALT0005599,INV_02,CLOSED_FALSE_POSITIVE
CASE002707,ALT0004536,INV_01,CLOSED_SAR_FILED
CASE002708,ALT0009463,INV_03,OPEN
CASE002709,ALT0005076,INV_01,CLOSED_FALSE_POSITIVE
CASE002710,ALT0002814,INV_03,CLOSED_FALSE_POSITIVE
CASE002711,ALT0004314,INV_03,CLOSED_FALSE_POSITIVE
CASE002712,ALT0007469,AUTO_SYS,OPEN
CASE002713,ALT0008967,INV_02,OPEN
CASE002714,ALT0000618,INV_02,CLOSED_FALSE_POSITIVE
CASE002715,ALT0001123,INV_02,CLOSED_SAR_FILED
CASE002716,ALT0007149,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002717,ALT0005266,INV_03,CLOSED_FALSE_POSITIVE
CASE002718,ALT0002350,INV_03,CLOSED_FALSE_POSITIVE
CASE002719,ALT0009344,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002720,ALT0003070,INV_01,CLOSED_FALSE_POSITIVE
CASE002721,ALT0005349,AUTO_SYS,OPEN
CASE002722,ALT0006431,INV_02,CLOSED_FALSE_POSITIVE
CASE002723,ALT0007598,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002724,ALT0006001,INV_02,CLOSED_FALSE_POSITIVE
CASE002725,ALT0004835,INV_03,CLOSED_FALSE_POSITIVE
CASE002726,ALT0006053,AUTO_SYS,CLOSED_SAR_FILED
CASE002727,ALT0007186,INV_01,CLOSED_FALSE_POSITIVE
CASE002728,ALT0004709,INV_01,CLOSED_FALSE_POSITIVE
CASE002729,ALT0005539,INV_01,CLOSED_FALSE_POSITIVE
CASE002730,ALT0001099,INV_01,CLOSED_FALSE_POSITIVE
CASE002731,ALT0004534,INV_02,OPEN
CASE002732,ALT0005700,INV_03,CLOSED_FALSE_POSITIVE
CASE002733,ALT0009543,INV_03,CLOSED_SAR_FILED
CASE002734,ALT0007730,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002735,ALT0000639,INV_03,CLOSED_FALSE_POSITIVE
CASE002736,ALT0003725,INV_02,CLOSED_FALSE_POSITIVE
CASE002737,ALT0004735,INV_02,OPEN
CASE002738,ALT0003270,INV_02,CLOSED_FALSE_POSITIVE
CASE002739,ALT0008988,INV_01,CLOSED_FALSE_POSITIVE
CASE002740,ALT0009225,AUTO_SYS,CLOSED_SAR_FILED
CASE002741,ALT0008296,AUTO_SYS,OPEN
CASE002742,ALT0008408,AUTO_SYS,OPEN
CASE002743,ALT0001246,INV_01,CLOSED_FALSE_POSITIVE
CASE002744,ALT0002564,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002745,ALT0003104,AUTO_SYS,OPEN
CASE002746,ALT0002865,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002747,ALT0006144,INV_01,CLOSED_SAR_FILED
CASE002748,ALT0009590,INV_03,CLOSED_FALSE_POSITIVE
CASE002749,ALT0002487,INV_03,CLOSED_FALSE_POSITIVE
CASE002750,ALT0000440,INV_01,CLOSED_FALSE_POSITIVE
CASE002751,ALT0001005,INV_03,OPEN
CASE002752,ALT0000651,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002753,ALT0005245,INV_02,CLOSED_FALSE_POSITIVE
CASE002754,ALT0002116,INV_03,CLOSED_FALSE_POSITIVE
CASE002755,ALT0005005,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002756,ALT0002005,INV_02,CLOSED_FALSE_POSITIVE
CASE002757,ALT0007163,INV_02,CLOSED_FALSE_POSITIVE
CASE002758,ALT0001166,INV_02,CLOSED_FALSE_POSITIVE
CASE002759,ALT0002304,INV_01,CLOSED_FALSE_POSITIVE
CASE002760,ALT0006619,INV_01,CLOSED_FALSE_POSITIVE
CASE002761,ALT0009783,INV_02,CLOSED_FALSE_POSITIVE
CASE002762,ALT0004334,INV_03,CLOSED_FALSE_POSITIVE
CASE002763,ALT0003515,INV_01,CLOSED_FALSE_POSITIVE
CASE002764,ALT0004435,INV_03,CLOSED_SAR_FILED
CASE002765,ALT0007970,AUTO_SYS,OPEN
CASE002766,ALT0008811,INV_03,CLOSED_FALSE_POSITIVE
CASE002767,ALT0008589,AUTO_SYS,OPEN
CASE002768,ALT0001655,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002769,ALT0000901,INV_02,OPEN
CASE002770,ALT0005811,INV_01,CLOSED_FALSE_POSITIVE
CASE002771,ALT0001398,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002772,ALT0009358,AUTO_SYS,OPEN
CASE002773,ALT0005399,INV_02,OPEN
CASE002774,ALT0000103,INV_02,OPEN
CASE002775,ALT0006107,INV_01,OPEN
CASE002776,ALT0004800,INV_02,OPEN
CASE002777,ALT0005514,INV_03,CLOSED_SAR_FILED
CASE002778,ALT0001985,INV_02,CLOSED_FALSE_POSITIVE
CASE002779,ALT0007445,INV_02,CLOSED_FALSE_POSITIVE
CASE002780,ALT0007771,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002781,ALT0006711,INV_01,OPEN
CASE002782,ALT0003623,INV_03,CLOSED_FALSE_POSITIVE
CASE002783,ALT0002433,AUTO_SYS,CLOSED_SAR_FILED
CASE002784,ALT0007869,INV_03,CLOSED_FALSE_POSITIVE
CASE002785,ALT0007315,INV_02,CLOSED_FALSE_POSITIVE
CASE002786,ALT0007202,INV_03,CLOSED_FALSE_POSITIVE
CASE002787,ALT0006000,INV_03,CLOSED_FALSE_POSITIVE
CASE002788,ALT0006160,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002789,ALT0005427,INV_03,CLOSED_FALSE_POSITIVE
CASE002790,ALT0009546,INV_03,CLOSED_FALSE_POSITIVE
CASE002791,ALT0000255,INV_01,CLOSED_FALSE_POSITIVE
CASE002792,ALT0001930,INV_01,OPEN
CASE002793,ALT0000137,INV_03,CLOSED_FALSE_POSITIVE
CASE002794,ALT0004316,INV_02,CLOSED_SAR_FILED
CASE002795,ALT0008825,INV_03,CLOSED_FALSE_POSITIVE
CASE002796,ALT0000321,INV_03,CLOSED_FALSE_POSITIVE
CASE002797,ALT0003661,INV_01,OPEN
CASE002798,ALT0004390,INV_03,CLOSED_FALSE_POSITIVE
CASE002799,ALT0009746,INV_03,CLOSED_FALSE_POSITIVE
CASE002800,ALT0006521,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002801,ALT0006437,INV_01,CLOSED_FALSE_POSITIVE
CASE002802,ALT0007660,INV_01,OPEN
CASE002803,ALT0009272,INV_03,CLOSED_FALSE_POSITIVE
CASE002804,ALT0006535,INV_01,CLOSED_FALSE_POSITIVE
CASE002805,ALT0007713,INV_03,CLOSED_FALSE_POSITIVE
CASE002806,ALT0005050,INV_03,CLOSED_FALSE_POSITIVE
CASE002807,ALT0004672,INV_02,CLOSED_SAR_FILED
CASE002808,ALT0001859,INV_03,CLOSED_FALSE_POSITIVE
CASE002809,ALT0002881,INV_02,CLOSED_FALSE_POSITIVE
CASE002810,ALT0003418,INV_01,CLOSED_FALSE_POSITIVE
CASE002811,ALT0009882,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002812,ALT0007051,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002813,ALT0000434,INV_01,CLOSED_FALSE_POSITIVE
CASE002814,ALT0007054,INV_03,CLOSED_FALSE_POSITIVE
CASE002815,ALT0004919,INV_01,CLOSED_FALSE_POSITIVE
CASE002816,ALT0005801,INV_02,CLOSED_SAR_FILED
CASE002817,ALT0008913,INV_02,CLOSED_FALSE_POSITIVE
CASE002818,ALT0008018,INV_03,CLOSED_FALSE_POSITIVE
CASE002819,ALT0009343,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002820,ALT0005586,INV_02,CLOSED_SAR_FILED
CASE002821,ALT0004956,INV_03,CLOSED_FALSE_POSITIVE
CASE002822,ALT0007212,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002823,ALT0009575,AUTO_SYS,CLOSED_SAR_FILED
CASE002824,ALT0005324,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002825,ALT0002036,INV_03,CLOSED_SAR_FILED
CASE002826,ALT0005077,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002827,ALT0008966,INV_01,CLOSED_FALSE_POSITIVE
CASE002828,ALT0005343,INV_02,CLOSED_SAR_FILED
CASE002829,ALT0009107,INV_02,OPEN
CASE002830,ALT0008295,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002831,ALT0007543,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002832,ALT0001919,INV_03,OPEN
CASE002833,ALT0007525,AUTO_SYS,CLOSED_SAR_FILED
CASE002834,ALT0006657,INV_02,CLOSED_FALSE_POSITIVE
CASE002835,ALT0000558,INV_02,OPEN
CASE002836,ALT0006787,INV_01,CLOSED_FALSE_POSITIVE
CASE002837,ALT0000933,INV_03,CLOSED_FALSE_POSITIVE
CASE002838,ALT0004035,INV_01,CLOSED_FALSE_POSITIVE
CASE002839,ALT0005431,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002840,ALT0001107,INV_02,CLOSED_FALSE_POSITIVE
CASE002841,ALT0009169,AUTO_SYS,CLOSED_SAR_FILED
CASE002842,ALT0000572,INV_03,CLOSED_FALSE_POSITIVE
CASE002843,ALT0009373,INV_03,CLOSED_FALSE_POSITIVE
CASE002844,ALT0008020,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002845,ALT0002053,AUTO_SYS,OPEN
CASE002846,ALT0008531,INV_02,CLOSED_FALSE_POSITIVE
CASE002847,ALT0009666,INV_01,OPEN
CASE002848,ALT0005720,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002849,ALT0005540,INV_03,OPEN
CASE002850,ALT0002942,INV_01,CLOSED_FALSE_POSITIVE
CASE002851,ALT0000872,INV_02,OPEN
CASE002852,ALT0000285,INV_03,CLOSED_FALSE_POSITIVE
CASE002853,ALT0002130,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002854,ALT0008410,INV_02,CLOSED_FALSE_POSITIVE
CASE002855,ALT0001987,INV_01,CLOSED_FALSE_POSITIVE
CASE002856,ALT0001967,INV_03,CLOSED_FALSE_POSITIVE
CASE002857,ALT0006752,INV_02,CLOSED_FALSE_POSITIVE
CASE002858,ALT0001751,INV_01,CLOSED_FALSE_POSITIVE
CASE002859,ALT0008767,INV_03,CLOSED_FALSE_POSITIVE
CASE002860,ALT0009585,INV_01,CLOSED_FALSE_POSITIVE
CASE002861,ALT0000897,INV_01,CLOSED_FALSE_POSITIVE
CASE002862,ALT0007001,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002863,ALT0005493,INV_01,CLOSED_FALSE_POSITIVE
