STR_ID,ACCOUNT_ID,str_filed_date
STR0002698,ACCT100004551,2023-11-22 18:00:49.356411
STR0002699,ACCT100011297,2022-06-14 05:08:23.093513
STR0002700,ACCT100005547,2023-08-16 18:56:36.718847
STR0002701,ACCT100007208,2023-06-21 07:12:38.056979
STR0002702,ACCT100000625,2022-03-27 23:23:38.069182
STR0002703,ACCT100009110,2023-06-21 18:31:43.522003
STR0002704,ACCT100009481,2023-06-09 21:40:11.127001
STR0002705,ACCT100005691,2023-08-31 11:56:32.619748
STR0002706,ACCT100009578,2022-05-07 09:56:02.320909
STR0002707,ACCT100003283,2023-05-10 18:43:38.047810
STR0002708,ACCT100003734,2023-11-03 01:31:58.428910
STR0002709,ACCT100009556,2022-04-22 15:31:28.444851
STR0002710,ACCT100001759,2022-06-17 11:14:35.099928
STR0002711,ACCT100003201,2023-07-26 21:43:06.950612
STR0002712,ACCT100003220,2022-05-04 10:52:19.334462
STR0002713,ACCT100002330,2024-02-08 06:44:45.729507
STR0002714,ACCT100005803,2022-05-21 05:04:50.568698
STR0002715,ACCT100008560,2023-03-01 16:40:56.950770
STR0002716,ACCT100001399,2022-06-29 01:50:11.997286
STR0002717,ACCT100011559,2022-07-16 21:46:05.786033
STR0002718,ACCT100011157,2024-03-20 19:38:31.030111
STR0002719,ACCT100005020,2023-06-03 19:54:30.010452
STR0002720,ACCT100006290,2022-08-06 05:41:31.679550
STR0002721,ACCT100002855,2022-09-17 17:59:42.727262
STR0002722,ACCT100003144,2022-10-27 06:28:13.087233
STR0002723,ACCT100001659,2023-11-05 01:10:53.805715
STR0002724,ACCT100005376,2023-06-01 18:32:11.864749
STR0002725,ACCT100011784,2024-01-20 08:21:29.539454
STR0002726,ACCT100009568,2022-03-31 12:08:17.375595
STR0002727,ACCT100009995,2023-02-13 12:12:59.256581
STR0002728,ACCT100009328,2023-04-01 22:10:44.184342
STR0002729,ACCT100003306,2024-06-15 03:43:57.199923
STR0002730,ACCT100008561,2022-11-28 16:39:02.248264
STR0002731,ACCT100009020,2023-01-02 21:30:09.650420
STR0002732,ACCT100005236,2023-12-14 15:52:52.023412
STR0002733,ACCT100007162,2022-03-06 15:00:33.578639
STR0002734,ACCT100008101,2023-04-30 09:20:24.888985
STR0002735,ACCT100000701,2022-10-01 22:59:49.931557
STR0002736,ACCT100002817,2023-08-18 10:12:39.221431
STR0002737,ACCT100002969,2023-11-21 19:11:15.334992
STR0002738,ACCT100010215,2024-03-27 18:06:37.275820
STR0002739,ACCT100009443,2024-07-07 03:36:10.534694
STR0002740,ACCT100011795,2022-05-28 20:51:28.122609
STR0002741,ACCT100005795,2024-01-24 00:38:45.899690
STR0002742,ACCT100007095,2024-06-25 08:29:31.147709
STR0002743,ACCT100009573,2022-03-11 21:46:58.593403
STR0002744,ACCT100001321,2022-09-25 01:17:43.061944
STR0002745,ACCT100005819,2022-08-04 14:54:46.883415
STR0002746,ACCT100001714,2023-12-27 23:22:03.529662
STR0002747,ACCT100005140,2023-01-19 00:14:29.928229
STR0002748,ACCT100001630,2022-11-30 07:34:48.445450
STR0002749,ACCT100003086,2022-07-10 15:01:30.962533
STR0002750,ACCT100011280,2022-09-10 09:04:07.684690
STR0002751,ACCT100006512,2023-04-23 04:13:07.359743
STR0002752,ACCT100005957,2022-11-25 12:44:41.516749
STR0002753,ACCT100006489,2023-11-08 22:12:29.514312
STR0002754,ACCT100006303,2023-03-10 09:41:09.610471
STR0002755,ACCT100010190,2022-12-29 18:40:06.875020
STR0002756,ACCT100000623,2022-08-03 06:48:58.321487
STR0002757,ACCT100007399,2023-07-04 18:25:33.762705
STR0002758,ACCT100000931,2024-02-27 17:55:03.511414
STR0002759,ACCT100004766,2022-05-21 09:45:07.942658
STR0002760,ACCT100008098,2023-02-18 02:39:51.758043
STR0002761,ACCT100003822,2024-07-18 03:59:13.720744
STR0002762,ACCT100002063,2023-01-04 09:30:37.105084
STR0002763,ACCT100003624,2022-04-27 18:50:36.003546
STR0002764,ACCT100006050,2022-05-16 12:51:36.516706
STR0002765,ACCT100006412,2023-02-07 10:34:29.517560
STR0002766,ACCT100010488,2024-03-16 08:10:21.804746
STR0002767,ACCT100005453,2022-11-09 21:48:19.148996
STR0002768,ACCT100009480,2022-09-27 14:33:59.766893
STR0002769,ACCT100006213,2022-04-29 05:17:06.962884
STR0002770,ACCT100002109,2023-11-04 01:25:29.741606
STR0002771,ACCT100002718,2023-12-13 12:26:45.466471
STR0002772,ACCT100002906,2022-03-03 09:56:58.419861
STR0002773,ACCT100006485,2022-09-16 11:04:05.008646
STR0002774,ACCT100005331,2024-04-01 19:24:38.973980
STR0002775,ACCT100000993,2022-09-30 05:12:59.306440
STR0002776,ACCT100008477,2022-06-19 01:21:46.347845
STR0002777,ACCT100010597,2023-02-08 14:53:49.857893
STR0002778,ACCT100002251,2024-04-11 18:20:00.377758
STR0002779,ACCT100000547,2023-07-09 01:54:01.291888
STR0002780,ACCT100004589,2023-02-17 21:43:06.479369
STR0002781,ACCT100010696,2024-03-23 20:59:26.340442
STR0002782,ACCT100000273,2023-03-03 23:09:13.351358
STR0002783,ACCT100001172,2023-08-21 03:30:28.973504
STR0002784,ACCT100006166,2023-05-20 16:47:08.544787
STR0002785,ACCT100010113,2022-12-01 18:14:07.686029
STR0002786,ACCT100005729,2022-11-26 00:41:35.244568
STR0002787,ACCT100007449,2022-05-04 10:06:49.354437
STR0002788,ACCT100004307,2023-05-11 23:24:26.348760
STR0002789,ACCT100009195,2024-03-30 22:21:27.545003
STR0002790,ACCT100009246,2023-11-15 22:27:50.674751
STR0002791,ACCT100009354,2022-04-05 17:43:33.769267
STR0002792,ACCT100005399,2023-09-13 19:23:47.305550
STR0002793,ACCT100008185,2024-05-30 07:27:02.653698
STR0002794,ACCT100002308,2024-03-08 05:10:53.270061
STR0002795,ACCT100000491,2024-03-16 19:23:52.638829
STR0002796,ACCT100011568,2022-11-21 05:24:27.358884
STR0002797,ACCT100005645,2023-09-14 11:21:27.174821
STR0002798,ACCT100005933,2022-12-14 21:46:55.437150
STR0002799,ACCT100011859,2023-12-04 18:46:42.045721
STR0002800,ACCT100007845,2022-05-19 14:41:41.685936
STR0002801,ACCT100001877,2022-04-19 17:59:49.091896
STR0002802,ACCT100011755,2024-01-05 20:14:54.274985
STR0002803,ACCT100010067,2024-03-21 21:03:53.664823
STR0002804,ACCT100006836,2022-06-12 12:54:00.173162
STR0002805,ACCT100009625,2022-05-11 05:50:50.093029
STR0002806,ACCT100003730,2024-05-23 21:48:37.668103
STR0002807,ACCT100000102,2024-01-08 06:39:44.106228
STR0002808,ACCT100003777,2022-04-21 11:51:01.909005
STR0002809,ACCT100008057,2023-11-19 05:32:05.128937
STR0002810,ACCT100003241,2022-02-21 18:01:34.341913
STR0002811,ACCT100006629,2022-07-05 20:08:13.107755
STR0002812,ACCT100004552,2022-11-22 03:00:48.589929
STR0002813,ACCT100006459,2024-01-22 18:21:57.566473
STR0002814,ACCT100000224,2022-02-18 20:44:35.514801
STR0002815,ACCT100005248,2023-06-14 05:45:21.717368
STR0002816,ACCT100010413,2022-05-19 09:11:24.132203
STR0002817,ACCT100003217,2022-08-05 02:56:00.744463
STR0002818,ACCT100000891,2023-02-11 12:46:53.452516
STR0002819,ACCT100011170,2024-05-13 01:00:52.825042
STR0002820,ACCT100005953,2023-01-21 22:02:54.148292
STR0002821,ACCT100011348,2022-03-02 05:53:16.526771
STR0002822,ACCT100001663,2023-05-19 00:08:46.557459
STR0002823,ACCT100006992,2022-06-13 11:47:29.971703
STR0002824,ACCT100001788,2022-06-14 11:00:53.467735
STR0002825,ACCT100000440,2022-01-30 04:38:15.445760
STR0002826,ACCT100003087,2022-02-15 03:05:57.538627
STR0002827,ACCT100006871,2024-06-25 05:13:34.051935
STR0002828,ACCT100001884,2023-01-02 12:00:28.677445
STR0002829,ACCT100011709,2023-11-19 11:26:32.960479
STR0002830,ACCT100011466,2022-03-26 17:11:33.906707
STR0002831,ACCT100007380,2023-09-14 05:45:17.178337
STR0002832,ACCT100007737,2023-12-05 19:37:46.467013
STR0002833,ACCT100006518,2022-04-02 02:34:39.152681
STR0002834,ACCT100005742,2022-03-18 06:06:13.452435
STR0002835,ACCT100011842,2022-09-26 00:52:51.297291
STR0002836,ACCT100000165,2022-11-03 22:15:54.113107
STR0002837,ACCT100006584,2023-05-31 11:05:49.140902
STR0002838,ACCT100000450,2023-02-15 03:52:18.570291
STR0002839,ACCT100004320,2022-08-25 20:59:33.489387
STR0002840,ACCT100000735,2022-07-06 01:30:33.098871
STR0002841,ACCT100001933,2024-02-22 08:08:50.577847
STR0002842,ACCT100005663,2023-01-20 23:39:12.585843
STR0002843,ACCT100007528,2023-06-02 16:17:45.200839
STR0002844,ACCT100000358,2022-09-23 04:28:34.256955
STR0002845,ACCT100001987,2022-08-16 10:37:32.546057
STR0002846,ACCT100004604,2022-11-16 23:46:39.010080
STR0002847,ACCT100009049,2023-01-23 16:18:30.192863
STR0002848,ACCT100009902,2024-03-01 13:07:54.073831
STR0002849,ACCT100007721,2022-08-03 18:27:27.382592
STR0002850,ACCT100002684,2022-09-02 23:33:26.867738
STR0002851,ACCT100008227,2022-11-16 12:38:00.145373
STR0002852,ACCT100003088,2023-12-28 00:02:30.514047
STR0002853,ACCT100005975,2022-05-08 03:47:00.542919
STR0002854,ACCT100010232,2023-12-18 17:26:38.331599
STR0002855,ACCT100002160,2022-03-12 12:54:22.300460
STR0002856,ACCT100002515,2022-07-23 02:38:41.241421
STR0002857,ACCT100004387,2023-12-08 19:10:56.864589
STR0002858,ACCT100003338,2023-11-11 02:00:18.146750
STR0002859,ACCT100008266,2022-06-01 18:11:20.650727
STR0002860,ACCT100010309,2023-10-04 22:14:06.196738
STR0002861,ACCT100007058,2024-07-12 11:21:33.980978
STR0002862,ACCT100000266,2022-10-18 01:42:50.100093
STR0002863,ACCT100005358,2023-01-13 23:36:23.746211
STR0002864,ACCT100006488,2022-10-30 19:27:09.495699
STR0002865,ACCT100004523,2024-01-12 22:16:16.095238
STR0002866,ACCT100006251,2022-07-24 16:38:11.045217
STR0002867,ACCT100001304,2022-04-25 10:09:05.088812
STR0002868,ACCT100003263,2022-09-09 05:14:44.435774
STR0002869,ACCT100001276,2023-01-11 18:36:03.403784
STR0002870,ACCT100011763,2023-05-05 00:51:52.877792
STR0002871,ACCT100007028,2024-05-17 16:38:09.915890
STR0002872,ACCT100001265,2023-03-01 08:07:47.312737
STR0002873,ACCT100000606,2022-11-20 07:49:42.154215
STR0002874,ACCT100002447,2022-06-27 11:29:34.322215
STR0002875,ACCT100004168,2024-06-02 04:41:29.329043
STR0002876,ACCT100004653,2022-05-30 03:51:18.050623
STR0002877,ACCT100002665,2024-08-01 18:56:38.712478
STR0002878,ACCT100010483,2022-01-21 20:37:33.451518
STR0002879,ACCT100010928,2024-02-18 20:46:52.145662
STR0002880,ACCT100002457,2022-07-25 07:27:18.458170
STR0002881,ACCT100006336,2023-01-26 06:26:16.337825
STR0002882,ACCT100007732,2022-04-27 12:20:11.202286
STR0002883,ACCT100004398,2022-11-10 14:52:02.648277
STR0002884,ACCT100009171,2023-01-01 16:17:55.879753
STR0002885,ACCT100002074,2022-09-22 21:32:34.255642
STR0002886,ACCT100001699,2022-04-18 14:06:13.350922
STR0002887,ACCT100011301,2023-10-20 04:50:50.150542
STR0002888,ACCT100001928,2022-02-06 09:36:39.414486
STR0002889,ACCT100004340,2022-07-16 08:57:57.443110
STR0002890,ACCT100007687,2023-03-28 07:22:20.008441
STR0002891,ACCT100000999,2022-10-17 20:01:29.723848
STR0002892,ACCT100005169,2022-10-24 05:33:08.127792
STR0002893,ACCT100011193,2023-08-06 07:06:53.704170
STR0002894,ACCT100005996,2022-03-20 05:10:46.968940
STR0002895,ACCT100002558,2023-10-29 22:36:27.394764
STR0002896,ACCT100001171,2022-01-25 14:35:16.849511
STR0002897,ACCT100011897,2022-07-28 06:25:58.642213
STR0002898,ACCT100001984,2022-11-15 14:23:36.148901
STR0002899,ACCT100002891,2023-02-27 08:37:23.593478
STR0002900,ACCT100003535,2023-08-17 12:31:38.146482
STR0002901,ACCT100000277,2023-08-23 07:13:25.609329
STR0002902,ACCT100009415,2023-10-14 04:50:42.049787
STR0002903,ACCT100009333,2022-05-16 06:34:17.421169
STR0002904,ACCT100007139,2022-03-14 07:51:37.974572
STR0002905,ACCT100011726,2023-10-12 14:12:25.192063
STR0002906,ACCT100001343,2024-07-20 14:11:24.834239
STR0002907,ACCT100003256,2023-02-18 20:19:46.064674
STR0002908,ACCT100006606,2022-02-17 03:34:18.550162
STR0002909,ACCT100000387,2022-06-02 13:59:40.464435
STR0002910,ACCT100002435,2022-12-30 01:00:45.630552
STR0002911,ACCT100005967,2023-03-30 10:00:02.482626
STR0002912,ACCT100004265,2022-03-06 07:13:10.932271
STR0002913,ACCT100006695,2023-01-01 15:17:27.123483
STR0002914,ACCT100007301,2024-01-25 20:05:53.515040
STR0002915,ACCT100010859,2024-07-07 22:53:37.928936
STR0002916,ACCT100008779,2022-06-19 20:34:56.000925
STR0002917,ACCT100010841,2022-08-19 22:25:29.888460
STR0002918,ACCT100003160,2022-03-16 15:26:25.616573
STR0002919,ACCT100004665,2024-03-14 08:49:44.227918
STR0002920,ACCT100007331,2022-07-13 14:26:29.252830
STR0002921,ACCT100006993,2022-10-10 10:30:40.920071
STR0002922,ACCT100003578,2022-11-25 01:03:14.169142
STR0002923,ACCT100008392,2022-08-01 13:50:08.938292
STR0002924,ACCT100006060,2023-04-30 08:53:35.933225
STR0002925,ACCT100001896,2023-05-19 06:07:59.067636
STR0002926,ACCT100011177,2024-08-12 11:15:52.445309
STR0002927,ACCT100008942,2022-11-21 01:16:09.023063
STR0002928,ACCT100010383,2023-03-26 04:55:07.717196
STR0002929,ACCT100005056,2024-06-18 16:49:57.677938
STR0002930,ACCT100006112,2022-12-28 04:05:58.290013
STR0002931,ACCT100006851,2023-01-21 20:36:19.128164
STR0002932,ACCT100001551,2023-01-31 22:44:51.719430
STR0002933,ACCT100008839,2023-02-10 11:31:55.052158
STR0002934,ACCT100002158,2022-12-21 15:34:09.825126
STR0002935,ACCT100006203,2022-12-21 05:27:03.986443
STR0002936,ACCT100002816,2024-01-29 00:03:00.627073
STR0002937,ACCT100011215,2023-09-18 01:34:06.557669
STR0002938,ACCT100007223,2022-05-13 15:03:24.622867
STR0002939,ACCT100001679,2022-08-13 11:38:43.793878
STR0002940,ACCT100006680,2022-07-02 01:00:13.721133
STR0002941,ACCT100000067,2024-06-30 01:25:14.731575
STR0002942,ACCT100005467,2024-01-18 12:27:37.202657
STR0002943,ACCT100009630,2024-04-16 21:56:59.938625
STR0002944,ACCT100001822,2022-06-15 15:20:21.485976
STR0002945,ACCT100003346,2024-07-23 18:07:41.256340
STR0002946,ACCT100007369,2022-10-13 10:11:31.465472
STR0002947,ACCT100005985,2022-05-25 16:53:27.956290
STR0002948,ACCT100010061,2023-10-03 18:37:47.968278
STR0002949,ACCT100007404,2023-09-13 08:18:13.233714
STR0002950,ACCT100007607,2022-01-21 16:39:47.486609
STR0002951,ACCT100004872,2024-03-21 14:41:02.333845
STR0002952,ACCT100003494,2022-10-20 20:37:41.539585
STR0002953,ACCT100008377,2023-06-14 19:26:52.589472
STR0002954,ACCT100011136,2023-01-28 03:35:17.344943
STR0002955,ACCT100000677,2023-01-19 21:38:01.527802
STR0002956,ACCT100001585,2022-12-30 00:43:30.629697
STR0002957,ACCT100003434,2023-02-09 15:19:01.332244
STR0002958,ACCT100005984,2024-09-04 09:01:34.763480
STR0002959,ACCT100007129,2022-11-11 14:41:26.600728
STR0002960,ACCT100006886,2022-05-31 16:24:46.142483
STR0002961,ACCT100004428,2024-06-09 11:53:10.419873
STR0002962,ACCT100005832,2023-01-29 09:30:24.154874
STR0002963,ACCT100009558,2022-10-13 10:12:02.602947
STR0002964,ACCT100005249,2023-03-07 09:02:13.317147
STR0002965,ACCT100001752,2022-02-21 18:23:14.607353
STR0002966,ACCT100000419,2022-05-10 04:29:38.365674
STR0002967,ACCT100003051,2022-08-18 17:17:59.438772
STR0002968,ACCT100006379,2022-04-06 19:48:34.524549
STR0002969,ACCT100000099,2023-03-30 13:23:16.577714
STR0002970,ACCT100005379,2024-02-29 02:06:02.057767
STR0002971,ACCT100008265,2022-11-13 07:29:00.874782
STR0002972,ACCT100008672,2022-05-27 19:47:57.364988
STR0002973,ACCT100002751,2023-08-15 13:35:15.160327
STR0002974,ACCT100005770,2024-08-01 06:03:21.710696
STR0002975,ACCT100011628,2022-04-20 17:44:08.000611
STR0002976,ACCT100000558,2022-12-04 19:17:11.382527
STR0002977,ACCT100007088,2022-09-21 01:04:26.464903
STR0002978,ACCT100004238,2023-06-18 22:57:51.834207
STR0002979,ACCT100002798,2022-04-16 19:26:49.276671
STR0002980,ACCT100005926,2023-07-15 23:13:38.294018
STR0002981,ACCT100000035,2022-05-23 10:34:38.373260
STR0002982,ACCT100004767,2022-05-10 10:26:18.845876
STR0002983,ACCT100007124,2022-08-20 13:58:51.262610
STR0002984,ACCT100010171,2022-10-07 02:27:16.989887
STR0002985,ACCT100001828,2024-03-11 04:47:53.371942
STR0002986,ACCT100001644,2023-04-29 14:52:30.947040
STR0002987,ACCT100001688,2023-04-07 09:56:55.149596
STR0002988,ACCT100008051,2023-09-09 12:34:05.209484
STR0002989,ACCT100006632,2023-03-20 06:04:14.025002
STR0002990,ACCT100009077,2023-07-31 05:41:36.722102
STR0002991,ACCT100001244,2023-11-10 01:51:23.579378
STR0002992,ACCT100004273,2023-07-31 01:36:14.491030
STR0002993,ACCT100006169,2022-10-17 02:43:30.225489
STR0002994,ACCT100009908,2022-02-04 06:22:35.758588
STR0002995,ACCT100007503,2022-06-18 12:16:19.113025
STR0002996,ACCT100002036,2022-06-19 00:11:22.934947
STR0002997,ACCT100003130,2023-11-18 07:46:55.935689
STR0002998,ACCT100007759,2022-04-03 12:09:53.377033
STR0002999,ACCT100001146,2022-04-13 09:00:09.122285
STR0003000,ACCT100002331,2022-04-20 01:18:16.822856
STR0003001,ACCT100008731,2023-10-02 09:21:08.171582
STR0003002,ACCT100007408,2022-08-10 08:28:27.234267
STR0003003,ACCT100001470,2023-02-18 02:56:46.890780
STR0003004,ACCT100008127,2023-01-02 08:17:51.445947
STR0003005,ACCT100003942,2022-11-04 14:40:00.502568
STR0003006,ACCT100008848,2023-05-14 20:20:19.232739
STR0003007,ACCT100007456,2023-08-12 05:30:26.571671
STR0003008,ACCT100007760,2023-10-03 19:35:53.126698
STR0003009,ACCT100002152,2022-06-19 16:18:25.404436
STR0003010,ACCT100007728,2022-05-13 18:14:56.516118
STR0003011,ACCT100001135,2022-07-18 19:13:53.527398
STR0003012,ACCT100007462,2023-03-05 16:52:44.623224
STR0003013,ACCT100002929,2023-03-10 20:16:30.407344
STR0003014,ACCT100009122,2023-08-25 19:10:08.765875
STR0003015,ACCT100004305,2024-02-18 15:13:27.688515
STR0003016,ACCT100003847,2023-03-23 06:44:16.725104
STR0003017,ACCT100000175,2024-07-20 01:40:20.067008
STR0003018,ACCT100010927,2022-09-26 13:25:22.818145
STR0003019,ACCT100004862,2023-09-06 00:22:33.183625
STR0003020,ACCT100007552,2022-07-12 01:06:55.609971
STR0003021,ACCT100003636,2022-08-06 16:53:09.524106
STR0003022,ACCT100008915,2023-01-26 15:05:07.129099
STR0003023,ACCT100008244,2023-04-26 08:03:47.019572
STR0003024,ACCT100004050,2023-12-20 23:18:07.525692
STR0003025,ACCT100007579,2023-04-07 20:40:45.579236
STR0003026,ACCT100010021,2023-10-14 13:01:33.681687
STR0003027,ACCT100008748,2023-04-02 06:02:14.223641
STR0003028,ACCT100008093,2024-03-12 19:55:35.179091
STR0003029,ACCT100011634,2022-12-06 05:40:40.034870
STR0003030,ACCT100007632,2022-10-26 01:04:32.468596
STR0003031,ACCT100005059,2023-09-01 18:16:27.744680
STR0003032,ACCT100000347,2022-06-08 21:33:57.314364
STR0003033,ACCT100003917,2022-04-27 22:12:25.585458
STR0003034,ACCT100004278,2022-12-18 18:43:08.164895
STR0003035,ACCT100007492,2022-11-20 00:53:53.589436
STR0003036,ACCT100009490,2023-09-30 23:16:51.976448
STR0003037,ACCT100005265,2023-07-23 01:08:46.508552
STR0003038,ACCT100005833,2023-08-15 19:00:44.222424
STR0003039,ACCT100006339,2022-12-06 21:20:01.891714
STR0003040,ACCT100003288,2023-01-26 20:30:04.919381
STR0003041,ACCT100010650,2022-10-14 23:59:14.595670
STR0003042,ACCT100004063,2022-05-04 22:15:38.903931
STR0003043,ACCT100002825,2022-08-09 16:58:21.135386
STR0003044,ACCT100003437,2022-07-29 17:20:09.046979
STR0003045,ACCT100011577,2023-03-11 00:31:49.272824
STR0003046,ACCT100010115,2022-07-18 04:08:29.560049
STR0003047,ACCT100005673,2022-01-20 02:29:15.268378
STR0003048,ACCT100010280,2023-08-09 22:46:22.775657
STR0003049,ACCT100004281,2024-01-19 21:11:08.694281
STR0003050,ACCT100006420,2023-05-28 23:13:43.128406
STR0003051,ACCT100011796,2022-12-07 05:22:21.552629
STR0003052,ACCT100005359,2023-04-23 06:44:10.007365
STR0003053,ACCT100001988,2023-01-17 07:41:29.172820
STR0003054,ACCT100007540,2022-04-03 13:27:33.876603
STR0003055,ACCT100001307,2023-04-28 02:33:44.824020
STR0003056,ACCT100004616,2022-05-04 09:39:26.960709
STR0003057,ACCT100007962,2023-10-03 09:08:20.610632
STR0003058,ACCT100010510,2023-06-26 06:40:57.293255
STR0003059,ACCT100005626,2023-06-15 14:15:19.649111
STR0003060,ACCT100004091,2022-06-19 05:27:59.929356
STR0003061,ACCT100010369,2022-05-18 16:02:55.663596
STR0003062,ACCT100010112,2022-12-07 15:04:34.903010
STR0003063,ACCT100006694,2024-04-22 14:39:08.237375
STR0003064,ACCT100009758,2023-05-03 06:12:18.423566
STR0003065,ACCT100003909,2023-02-07 21:36:59.346872
STR0003066,ACCT100002029,2024-06-25 05:01:27.192971
STR0003067,ACCT100001484,2022-02-28 09:37:27.612779
STR0003068,ACCT100011144,2022-08-04 16:22:31.417855
STR0003069,ACCT100006034,2024-07-02 19:07:01.638681
STR0003070,ACCT100011803,2022-08-11 08:11:59.591292
STR0003071,ACCT100005142,2023-09-22 09:25:21.055942
STR0003072,ACCT100004035,2022-08-22 17:58:37.795830
STR0003073,ACCT100002168,2024-02-18 05:02:41.758531
STR0003074,ACCT100000707,2023-08-19 10:26:04.118650
STR0003075,ACCT100008786,2022-06-23 17:11:57.208641
STR0003076,ACCT100001768,2023-03-21 12:26:15.273364
STR0003077,ACCT100006963,2022-04-03 02:41:51.810967
STR0003078,ACCT100003508,2024-06-25 14:24:24.760638
STR0003079,ACCT100004419,2022-12-25 18:31:38.078924
STR0003080,ACCT100011606,2022-09-07 23:45:09.136955
STR0003081,ACCT100011808,2023-11-17 15:40:07.035624
STR0003082,ACCT100009439,2024-05-01 00:10:53.069377
STR0003083,ACCT100001912,2022-07-13 08:05:04.565248
STR0003084,ACCT100010137,2022-05-08 23:34:19.302426
STR0003085,ACCT100010422,2022-09-17 13:29:56.808684
STR0003086,ACCT100007441,2024-02-28 06:47:33.220765
STR0003087,ACCT100004851,2023-05-13 20:24:51.635503
STR0003088,ACCT100003249,2023-05-06 17:52:28.120852
STR0003089,ACCT100011361,2022-04-02 02:34:35.950819
STR0003090,ACCT100005155,2022-05-06 21:57:49.991743
STR0003091,ACCT100000152,2023-03-10 21:44:49.935677
STR0003092,ACCT100004479,2024-07-18 02:08:31.872927
STR0003093,ACCT100000609,2023-02-09 05:56:38.757759
STR0003094,ACCT100011460,2022-07-23 03:29:10.522207
STR0003095,ACCT100010105,2022-09-14 00:09:09.055262
STR0003096,ACCT100007083,2023-02-20 01:08:49.041727
STR0003097,ACCT100001764,2023-02-26 17:35:21.127202
STR0003098,ACCT100005330,2022-03-29 15:25:34.021721
