ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,OPEN_DATE,ACCOUNT_RISK
ACCT005133,CUST005021,SAVINGS,2018-12-10,LOW
ACCT005134,CUST000448,SAVINGS,2017-06-17,HIGH
ACCT005135,CUST000096,CURRENT,2017-02-24,HIGH
ACCT005136,CUST005271,SAVINGS,2015-04-15,HIGH
ACCT005137,CUST001286,NRO,2016-02-12,HIGH
ACCT005138,CUST004142,NRO,2020-12-05,MEDIUM
ACCT005139,CUST003845,NRO,2020-05-07,HIGH
ACCT005140,CUST004062,CURRENT,2016-09-14,LOW
ACCT005141,CUST001355,NRO,2021-01-19,HIGH
ACCT005142,CUST000614,NRO,2015-09-09,HIGH
ACCT005143,CUST004028,SAVINGS,2017-04-03,MEDIUM
ACCT005144,CUST002627,CURRENT,2017-08-05,MEDIUM
ACCT005145,CUST001974,SAVINGS,2022-02-09,MEDIUM
ACCT005146,CUST002711,NRO,2017-05-15,LOW
ACCT005147,CUST002279,NRO,2017-07-06,LOW
ACCT005148,CUST000413,NRO,2020-03-18,MEDIUM
ACCT005149,CUST004153,NRE,2020-02-06,LOW
ACCT005150,CUST001825,NRE,2015-12-19,HIGH
ACCT005151,CUST004510,SAVINGS,2018-03-27,LOW
ACCT005152,CUST005271,CURRENT,2015-11-12,MEDIUM
ACCT005153,CUST003102,NRO,2020-11-28,LOW
ACCT005154,CUST003304,NRE,2017-11-02,LOW
ACCT005155,CUST001926,NRE,2018-03-31,LOW
ACCT005156,CUST000646,CURRENT,2022-12-05,LOW
ACCT005157,CUST003761,SAVINGS,2021-08-01,HIGH
ACCT005158,CUST003639,CURRENT,2019-03-12,LOW
ACCT005159,CUST004695,CURRENT,2016-04-04,MEDIUM
ACCT005160,CUST003671,NRO,2018-08-14,MEDIUM
ACCT005161,CUST000722,CURRENT,2021-02-12,MEDIUM
ACCT005162,CUST004084,NRE,2017-02-08,LOW
ACCT005163,CUST003663,NRO,2021-06-13,MEDIUM
ACCT005164,CUST002590,NRE,2015-05-23,LOW
ACCT005165,CUST000973,NRE,2021-01-13,LOW
ACCT005166,CUST004075,NRO,2018-08-07,HIGH
ACCT005167,CUST005353,NRE,2021-11-22,MEDIUM
ACCT005168,CUST000146,NRO,2019-11-05,LOW
ACCT005169,CUST000841,CURRENT,2017-05-01,HIGH
ACCT005170,CUST003305,NRO,2018-05-28,MEDIUM
ACCT005171,CUST003378,NRE,2020-05-03,MEDIUM
ACCT005172,CUST000294,SAVINGS,2016-01-27,HIGH
ACCT005173,CUST004565,NRO,2015-08-23,HIGH
ACCT005174,CUST004499,CURRENT,2017-02-14,LOW
ACCT005175,CUST000002,NRE,2018-09-26,HIGH
ACCT005176,CUST000745,CURRENT,2017-01-17,MEDIUM
ACCT005177,CUST004950,CURRENT,2022-10-20,HIGH
ACCT005178,CUST005072,NRE,2019-06-19,HIGH
ACCT005179,CUST005223,SAVINGS,2019-01-24,HIGH
ACCT005180,CUST002496,SAVINGS,2020-03-16,HIGH
ACCT005181,CUST004165,NRO,2016-12-07,LOW
ACCT005182,CUST004607,NRE,2016-03-21,HIGH
ACCT005183,CUST001695,SAVINGS,2019-07-05,MEDIUM
ACCT005184,CUST005363,SAVINGS,2018-04-25,HIGH
ACCT005185,CUST005501,NRO,2016-04-26,LOW
ACCT005186,CUST003738,CURRENT,2017-07-27,LOW
ACCT005187,CUST002793,SAVINGS,2020-05-24,HIGH
ACCT005188,CUST002977,SAVINGS,2018-01-03,HIGH
ACCT005189,CUST000445,NRO,2020-06-30,LOW
ACCT005190,CUST001827,CURRENT,2017-04-13,HIGH
ACCT005191,CUST003723,CURRENT,2020-10-30,LOW
ACCT005192,CUST002720,SAVINGS,2017-09-24,HIGH
ACCT005193,CUST004589,NRE,2022-12-01,LOW
ACCT005194,CUST005078,NRO,2019-08-24,HIGH
ACCT005195,CUST004915,NRE,2018-01-15,MEDIUM
ACCT005196,CUST003876,CURRENT,2019-12-31,HIGH
ACCT005197,CUST005871,NRO,2016-06-08,HIGH
ACCT005198,CUST005384,NRO,2015-02-21,MEDIUM
ACCT005199,CUST002977,SAVINGS,2019-05-28,MEDIUM
ACCT005200,CUST005865,SAVINGS,2021-11-14,HIGH
ACCT005201,CUST003708,NRO,2022-04-19,MEDIUM
ACCT005202,CUST000935,CURRENT,2021-08-09,HIGH
ACCT005203,CUST000799,NRE,2015-07-21,HIGH
ACCT005204,CUST005398,CURRENT,2016-02-05,HIGH
ACCT005205,CUST001817,SAVINGS,2019-10-16,HIGH
ACCT005206,CUST000018,NRO,2015-12-19,LOW
ACCT005207,CUST002797,NRO,2021-05-14,HIGH
ACCT005208,CUST002910,CURRENT,2019-09-11,HIGH
ACCT005209,CUST005191,NRE,2020-02-20,MEDIUM
ACCT005210,CUST002392,CURRENT,2020-10-23,MEDIUM
ACCT005211,CUST004487,CURRENT,2017-09-25,HIGH
ACCT005212,CUST004277,NRE,2020-02-25,MEDIUM
ACCT005213,CUST003063,CURRENT,2021-03-31,HIGH
ACCT005214,CUST005752,NRO,2018-12-18,HIGH
ACCT005215,CUST000871,SAVINGS,2016-10-20,MEDIUM
ACCT005216,CUST000376,NRE,2022-03-10,LOW
ACCT005217,CUST001345,NRE,2022-01-13,HIGH
ACCT005218,CUST004034,CURRENT,2016-03-22,MEDIUM
ACCT005219,CUST001151,SAVINGS,2018-05-11,MEDIUM
ACCT005220,CUST005873,NRO,2017-04-03,MEDIUM
ACCT005221,CUST005912,NRO,2019-07-20,MEDIUM
ACCT005222,CUST003353,NRE,2018-05-21,HIGH
ACCT005223,CUST000877,NRE,2018-10-04,MEDIUM
ACCT005224,CUST002084,NRO,2021-12-19,HIGH
ACCT005225,CUST005005,NRO,2021-04-27,HIGH
ACCT005226,CUST001605,CURRENT,2017-04-06,LOW
ACCT005227,CUST001537,NRE,2019-07-10,LOW
ACCT005228,CUST000990,SAVINGS,2020-03-10,HIGH
ACCT005229,CUST003219,NRO,2015-06-01,HIGH
ACCT005230,CUST001767,NRE,2020-06-04,MEDIUM
ACCT005231,CUST003745,CURRENT,2016-07-15,LOW
ACCT005232,CUST001562,NRO,2016-10-19,HIGH
ACCT005233,CUST005872,NRE,2019-12-17,MEDIUM
ACCT005234,CUST002769,NRO,2015-09-21,MEDIUM
ACCT005235,CUST000883,NRE,2021-05-01,MEDIUM
ACCT005236,CUST003396,CURRENT,2020-05-30,MEDIUM
ACCT005237,CUST000381,SAVINGS,2015-12-07,LOW
ACCT005238,CUST005188,NRO,2021-01-29,MEDIUM
ACCT005239,CUST005507,NRE,2018-10-10,HIGH
ACCT005240,CUST004824,SAVINGS,2021-12-19,MEDIUM
ACCT005241,CUST001010,CURRENT,2018-12-29,LOW
ACCT005242,CUST003691,NRO,2021-05-19,HIGH
ACCT005243,CUST003747,NRE,2022-01-14,LOW
ACCT005244,CUST005395,NRE,2019-04-09,MEDIUM
ACCT005245,CUST004828,NRE,2020-11-04,LOW
ACCT005246,CUST004131,SAVINGS,2021-05-17,LOW
ACCT005247,CUST001103,SAVINGS,2022-05-22,HIGH
ACCT005248,CUST004087,NRO,2017-10-16,MEDIUM
ACCT005249,CUST000036,SAVINGS,2017-06-08,LOW
ACCT005250,CUST004345,SAVINGS,2020-10-20,MEDIUM
ACCT005251,CUST000398,NRE,2015-09-16,MEDIUM
ACCT005252,CUST004533,CURRENT,2017-12-20,MEDIUM
ACCT005253,CUST003546,NRO,2016-04-27,LOW
ACCT005254,CUST004794,NRO,2022-05-30,HIGH
ACCT005255,CUST003957,SAVINGS,2020-07-05,HIGH
ACCT005256,CUST004165,CURRENT,2018-06-25,LOW
ACCT005257,CUST001452,NRO,2017-07-30,MEDIUM
ACCT005258,CUST005668,NRO,2020-02-03,HIGH
ACCT005259,CUST004740,CURRENT,2022-07-26,HIGH
ACCT005260,CUST001423,CURRENT,2015-08-10,MEDIUM
ACCT005261,CUST005985,SAVINGS,2016-01-15,HIGH
ACCT005262,CUST001052,NRE,2019-06-03,HIGH
ACCT005263,CUST000849,CURRENT,2017-05-10,LOW
ACCT005264,CUST003174,NRO,2020-07-13,HIGH
ACCT005265,CUST005387,SAVINGS,2022-03-10,HIGH
ACCT005266,CUST004920,SAVINGS,2019-07-26,LOW
ACCT005267,CUST004966,SAVINGS,2015-06-21,LOW
ACCT005268,CUST002637,NRO,2022-02-01,MEDIUM
ACCT005269,CUST004130,CURRENT,2022-08-30,MEDIUM
ACCT005270,CUST003152,SAVINGS,2022-11-11,MEDIUM
ACCT005271,CUST003430,CURRENT,2016-05-21,MEDIUM
ACCT005272,CUST004989,NRO,2020-01-21,LOW
ACCT005273,CUST005674,CURRENT,2018-09-19,LOW
ACCT005274,CUST002034,NRO,2022-07-18,MEDIUM
ACCT005275,CUST002242,NRE,2016-11-20,LOW
ACCT005276,CUST003260,CURRENT,2021-12-07,MEDIUM
ACCT005277,CUST002809,NRE,2018-01-14,MEDIUM
ACCT005278,CUST002410,NRE,2020-09-30,HIGH
ACCT005279,CUST003710,CURRENT,2022-01-05,MEDIUM
ACCT005280,CUST001093,CURRENT,2019-02-17,MEDIUM
ACCT005281,CUST001132,NRO,2016-10-02,LOW
ACCT005282,CUST003382,CURRENT,2016-09-18,MEDIUM
ACCT005283,CUST004936,SAVINGS,2017-01-15,LOW
ACCT005284,CUST005735,NRO,2018-01-22,LOW
ACCT005285,CUST004197,NRO,2022-06-12,MEDIUM
ACCT005286,CUST002449,NRE,2015-08-28,MEDIUM
ACCT005287,CUST005747,CURRENT,2022-01-01,HIGH
ACCT005288,CUST004488,CURRENT,2020-06-17,LOW
ACCT005289,CUST002572,NRE,2022-02-22,LOW
ACCT005290,CUST005832,NRO,2020-07-28,MEDIUM
ACCT005291,CUST004535,SAVINGS,2019-05-04,HIGH
ACCT005292,CUST005183,NRO,2017-02-20,HIGH
ACCT005293,CUST001781,NRE,2017-03-17,HIGH
ACCT005294,CUST001646,CURRENT,2016-11-03,LOW
ACCT005295,CUST001718,SAVINGS,2015-07-27,MEDIUM
ACCT005296,CUST005114,SAVINGS,2020-07-17,HIGH
ACCT005297,CUST005853,NRO,2017-01-22,LOW
ACCT005298,CUST002381,SAVINGS,2020-12-26,HIGH
ACCT005299,CUST005625,NRO,2017-12-23,MEDIUM
ACCT005300,CUST002829,CURRENT,2016-06-29,MEDIUM
ACCT005301,CUST005509,NRO,2015-02-20,MEDIUM
ACCT005302,CUST001087,NRE,2021-05-02,MEDIUM
ACCT005303,CUST005820,NRO,2022-06-01,MEDIUM
ACCT005304,CUST005326,CURRENT,2022-05-16,MEDIUM
ACCT005305,CUST001457,NRO,2017-11-03,MEDIUM
ACCT005306,CUST004128,NRO,2021-10-19,HIGH
ACCT005307,CUST004445,CURRENT,2016-02-15,LOW
ACCT005308,CUST005688,SAVINGS,2016-08-20,LOW
ACCT005309,CUST005218,NRE,2022-12-23,HIGH
ACCT005310,CUST002641,CURRENT,2019-09-02,HIGH
ACCT005311,CUST005820,NRO,2015-04-24,MEDIUM
ACCT005312,CUST000946,NRO,2019-02-17,MEDIUM
ACCT005313,CUST002886,SAVINGS,2016-04-30,LOW
ACCT005314,CUST004607,CURRENT,2017-03-11,MEDIUM
ACCT005315,CUST003936,CURRENT,2021-10-29,LOW
ACCT005316,CUST004775,CURRENT,2015-10-03,LOW
ACCT005317,CUST004675,CURRENT,2018-09-24,HIGH
ACCT005318,CUST005466,SAVINGS,2019-05-11,LOW
ACCT005319,CUST005818,SAVINGS,2019-10-07,HIGH
ACCT005320,CUST003420,NRO,2022-10-13,HIGH
ACCT005321,CUST005524,SAVINGS,2016-09-13,MEDIUM
ACCT005322,CUST004374,NRE,2017-08-24,HIGH
ACCT005323,CUST002343,SAVINGS,2022-08-04,HIGH
ACCT005324,CUST003461,NRO,2022-09-09,MEDIUM
ACCT005325,CUST000105,CURRENT,2021-06-20,HIGH
ACCT005326,CUST004283,CURRENT,2022-01-27,MEDIUM
ACCT005327,CUST000873,NRE,2016-08-10,MEDIUM
ACCT005328,CUST000208,NRE,2016-11-20,MEDIUM
ACCT005329,CUST003121,NRO,2019-09-10,HIGH
ACCT005330,CUST001191,NRE,2021-01-04,MEDIUM
ACCT005331,CUST000435,CURRENT,2019-08-15,HIGH
ACCT005332,CUST005491,SAVINGS,2017-12-17,LOW
ACCT005333,CUST000464,NRE,2016-05-01,MEDIUM
ACCT005334,CUST001638,NRO,2018-06-28,MEDIUM
ACCT005335,CUST002188,NRO,2018-02-15,MEDIUM
ACCT005336,CUST001319,NRE,2015-03-15,MEDIUM
ACCT005337,CUST002348,SAVINGS,2015-02-04,HIGH
ACCT005338,CUST005599,CURRENT,2015-03-28,LOW
ACCT005339,CUST002053,NRO,2017-08-19,LOW
ACCT005340,CUST001200,SAVINGS,2020-05-12,HIGH
ACCT005341,CUST000509,NRO,2020-06-15,LOW
ACCT005342,CUST005658,CURRENT,2017-04-13,HIGH
ACCT005343,CUST002418,NRE,2022-08-10,HIGH
ACCT005344,CUST001672,NRE,2015-06-21,LOW
ACCT005345,CUST004434,SAVINGS,2016-12-13,HIGH
ACCT005346,CUST000265,CURRENT,2019-06-07,LOW
ACCT005347,CUST002939,NRO,2020-08-16,MEDIUM
ACCT005348,CUST003708,NRE,2016-06-02,HIGH
ACCT005349,CUST000840,NRE,2016-06-15,HIGH
ACCT005350,CUST005048,NRE,2015-09-28,MEDIUM
ACCT005351,CUST005534,NRO,2022-06-22,MEDIUM
ACCT005352,CUST004603,NRO,2017-10-18,MEDIUM
ACCT005353,CUST001838,NRE,2019-07-29,HIGH
ACCT005354,CUST005302,NRE,2018-06-28,HIGH
ACCT005355,CUST004598,SAVINGS,2019-08-23,LOW
ACCT005356,CUST003186,NRO,2017-10-19,MEDIUM
ACCT005357,CUST001947,NRO,2017-01-01,MEDIUM
ACCT005358,CUST004186,SAVINGS,2018-01-13,LOW
ACCT005359,CUST005703,NRE,2017-10-13,MEDIUM
ACCT005360,CUST002357,NRE,2015-10-10,MEDIUM
ACCT005361,CUST005677,SAVINGS,2018-03-13,HIGH
ACCT005362,CUST005444,NRE,2019-11-28,MEDIUM
ACCT005363,CUST000385,CURRENT,2021-07-10,HIGH
ACCT005364,CUST003126,NRO,2018-03-22,LOW
ACCT005365,CUST003175,NRO,2017-12-22,MEDIUM
ACCT005366,CUST003413,CURRENT,2016-03-08,HIGH
ACCT005367,CUST005613,CURRENT,2020-05-20,HIGH
ACCT005368,CUST002562,NRO,2018-09-18,MEDIUM
ACCT005369,CUST004524,CURRENT,2018-08-15,HIGH
ACCT005370,CUST000441,NRE,2015-08-07,HIGH
ACCT005371,CUST000107,NRO,2018-08-31,LOW
ACCT005372,CUST002059,SAVINGS,2022-04-11,HIGH
ACCT005373,CUST001664,CURRENT,2022-12-27,MEDIUM
ACCT005374,CUST005084,NRO,2022-08-05,LOW
ACCT005375,CUST003630,NRE,2015-01-05,MEDIUM
ACCT005376,CUST001848,NRO,2015-01-08,MEDIUM
ACCT005377,CUST005192,SAVINGS,2021-05-14,HIGH
ACCT005378,CUST005773,NRO,2019-04-15,HIGH
ACCT005379,CUST005813,NRO,2018-06-23,MEDIUM
ACCT005380,CUST005306,CURRENT,2017-07-18,LOW
ACCT005381,CUST003013,CURRENT,2016-09-21,LOW
ACCT005382,CUST004821,CURRENT,2021-04-02,HIGH
ACCT005383,CUST004478,CURRENT,2018-01-13,MEDIUM
ACCT005384,CUST004943,CURRENT,2019-02-21,HIGH
ACCT005385,CUST001610,CURRENT,2018-12-29,LOW
ACCT005386,CUST005939,SAVINGS,2019-11-03,LOW
ACCT005387,CUST001586,CURRENT,2022-04-26,LOW
ACCT005388,CUST002410,NRO,2015-01-09,MEDIUM
ACCT005389,CUST003677,NRE,2017-07-17,LOW
ACCT005390,CUST001454,NRO,2021-08-14,HIGH
ACCT005391,CUST005593,CURRENT,2016-09-28,HIGH
ACCT005392,CUST000611,SAVINGS,2015-07-21,LOW
ACCT005393,CUST001532,CURRENT,2017-05-31,HIGH
ACCT005394,CUST001424,CURRENT,2018-08-02,MEDIUM
ACCT005395,CUST004210,NRE,2015-09-20,LOW
ACCT005396,CUST000978,NRO,2019-09-16,LOW
ACCT005397,CUST003091,NRE,2019-04-29,HIGH
ACCT005398,CUST000333,SAVINGS,2020-06-17,HIGH
ACCT005399,CUST003511,NRE,2019-01-22,LOW
ACCT005400,CUST002287,NRE,2021-10-25,HIGH
ACCT005401,CUST004560,NRO,2016-12-28,HIGH
ACCT005402,CUST002165,NRO,2015-03-28,HIGH
ACCT005403,CUST001066,SAVINGS,2016-08-30,MEDIUM
ACCT005404,CUST001319,NRE,2021-10-20,HIGH
ACCT005405,CUST004785,CURRENT,2020-04-29,HIGH
ACCT005406,CUST002090,NRO,2022-11-02,LOW
ACCT005407,CUST000047,NRO,2017-10-24,LOW
ACCT005408,CUST002708,SAVINGS,2018-12-12,MEDIUM
ACCT005409,CUST003821,CURRENT,2019-02-19,LOW
ACCT005410,CUST005814,CURRENT,2019-06-27,HIGH
ACCT005411,CUST001269,CURRENT,2016-06-10,HIGH
ACCT005412,CUST000328,NRO,2020-07-07,MEDIUM
ACCT005413,CUST001260,SAVINGS,2015-12-10,LOW
ACCT005414,CUST002643,SAVINGS,2019-06-18,HIGH
ACCT005415,CUST004890,CURRENT,2016-12-07,MEDIUM
ACCT005416,CUST000417,NRE,2021-01-19,HIGH
ACCT005417,CUST005124,NRE,2022-10-24,LOW
ACCT005418,CUST005044,NRO,2019-05-02,LOW
ACCT005419,CUST005423,SAVINGS,2018-08-02,MEDIUM
ACCT005420,CUST002468,NRE,2016-12-06,MEDIUM
ACCT005421,CUST004019,NRO,2018-09-13,LOW
ACCT005422,CUST004692,NRE,2015-12-04,HIGH
ACCT005423,CUST004507,SAVINGS,2015-10-03,LOW
ACCT005424,CUST002934,NRO,2017-07-29,LOW
ACCT005425,CUST000598,NRE,2022-12-20,HIGH
ACCT005426,CUST005798,NRO,2015-09-05,LOW
ACCT005427,CUST002604,NRO,2022-06-20,MEDIUM
ACCT005428,CUST004305,SAVINGS,2017-08-06,HIGH
ACCT005429,CUST001802,CURRENT,2016-06-11,HIGH
ACCT005430,CUST001507,NRO,2018-02-13,MEDIUM
ACCT005431,CUST004265,SAVINGS,2015-06-05,HIGH
ACCT005432,CUST000559,NRE,2021-12-14,HIGH
ACCT005433,CUST004139,NRO,2017-08-31,MEDIUM
ACCT005434,CUST001306,NRE,2021-01-28,MEDIUM
ACCT005435,CUST003408,CURRENT,2015-03-18,MEDIUM
ACCT005436,CUST004449,NRO,2018-10-05,LOW
ACCT005437,CUST004400,CURRENT,2017-04-13,HIGH
ACCT005438,CUST003305,NRE,2017-04-10,LOW
ACCT005439,CUST000754,NRE,2019-04-30,MEDIUM
ACCT005440,CUST002863,NRE,2016-04-02,LOW
ACCT005441,CUST001813,NRO,2022-07-23,LOW
ACCT005442,CUST001748,NRO,2019-04-17,MEDIUM
ACCT005443,CUST005435,CURRENT,2019-06-19,HIGH
ACCT005444,CUST002719,CURRENT,2019-11-20,LOW
ACCT005445,CUST002713,NRE,2016-05-02,HIGH
ACCT005446,CUST002956,SAVINGS,2015-09-28,LOW
ACCT005447,CUST002405,CURRENT,2020-05-03,MEDIUM
ACCT005448,CUST001790,CURRENT,2019-12-17,HIGH
ACCT005449,CUST005065,CURRENT,2019-08-22,LOW
ACCT005450,CUST004346,NRO,2018-10-20,MEDIUM
ACCT005451,CUST003891,NRO,2016-09-19,LOW
ACCT005452,CUST004599,CURRENT,2017-09-06,LOW
ACCT005453,CUST005320,CURRENT,2017-12-16,MEDIUM
ACCT005454,CUST000073,NRE,2017-02-08,LOW
ACCT005455,CUST000940,NRE,2022-07-07,LOW
ACCT005456,CUST005480,CURRENT,2022-06-07,HIGH
ACCT005457,CUST002835,NRO,2019-07-02,HIGH
ACCT005458,CUST003651,NRO,2016-12-04,LOW
ACCT005459,CUST001969,NRE,2022-06-13,LOW
ACCT005460,CUST005262,NRO,2017-06-20,LOW
ACCT005461,CUST005028,NRO,2018-06-10,LOW
ACCT005462,CUST005089,SAVINGS,2022-04-12,HIGH
ACCT005463,CUST001998,CURRENT,2018-05-01,MEDIUM
ACCT005464,CUST000327,NRE,2018-06-28,HIGH
ACCT005465,CUST005592,CURRENT,2017-01-23,HIGH
ACCT005466,CUST002630,SAVINGS,2017-02-04,MEDIUM
ACCT005467,CUST003125,NRE,2018-04-18,MEDIUM
ACCT005468,CUST000929,SAVINGS,2016-02-16,HIGH
ACCT005469,CUST003162,NRO,2018-03-20,HIGH
ACCT005470,CUST002102,SAVINGS,2020-06-09,MEDIUM
ACCT005471,CUST004426,NRO,2015-04-17,MEDIUM
ACCT005472,CUST005931,SAVINGS,2016-09-01,HIGH
ACCT005473,CUST002317,CURRENT,2017-06-24,HIGH
ACCT005474,CUST000203,CURRENT,2021-07-20,HIGH
ACCT005475,CUST004235,SAVINGS,2018-09-10,HIGH
ACCT005476,CUST003072,SAVINGS,2021-08-30,LOW
ACCT005477,CUST004214,NRE,2021-04-17,MEDIUM
ACCT005478,CUST004168,NRO,2017-04-09,HIGH
ACCT005479,CUST003651,SAVINGS,2018-04-14,MEDIUM
ACCT005480,CUST003988,CURRENT,2015-06-09,HIGH
ACCT005481,CUST000360,SAVINGS,2018-09-09,HIGH
ACCT005482,CUST002429,SAVINGS,2016-04-04,LOW
ACCT005483,CUST005338,SAVINGS,2019-10-07,HIGH
ACCT005484,CUST001578,SAVINGS,2016-10-23,HIGH
ACCT005485,CUST002625,CURRENT,2018-09-17,LOW
ACCT005486,CUST004210,SAVINGS,2015-02-15,LOW
ACCT005487,CUST000675,CURRENT,2021-11-04,HIGH
ACCT005488,CUST000787,SAVINGS,2019-10-08,HIGH
ACCT005489,CUST001372,NRO,2016-05-14,HIGH
ACCT005490,CUST004408,NRO,2020-05-28,MEDIUM
ACCT005491,CUST004369,CURRENT,2020-02-28,LOW
ACCT005492,CUST000061,CURRENT,2015-12-31,HIGH
ACCT005493,CUST005136,SAVINGS,2020-06-08,LOW
ACCT005494,CUST000537,CURRENT,2018-06-01,MEDIUM
ACCT005495,CUST001727,NRO,2018-01-02,MEDIUM
ACCT005496,CUST005492,NRE,2016-11-20,HIGH
ACCT005497,CUST005157,CURRENT,2019-01-07,HIGH
ACCT005498,CUST001747,CURRENT,2021-04-26,MEDIUM
ACCT005499,CUST005615,NRO,2020-01-28,HIGH
ACCT005500,CUST003476,NRO,2020-09-18,HIGH
ACCT005501,CUST000852,CURRENT,2017-07-18,MEDIUM
ACCT005502,CUST001685,CURRENT,2020-03-23,LOW
ACCT005503,CUST004406,NRE,2022-08-05,LOW
ACCT005504,CUST005757,SAVINGS,2022-08-08,HIGH
ACCT005505,CUST003566,NRE,2022-06-03,MEDIUM
ACCT005506,CUST005297,NRE,2020-02-28,HIGH
ACCT005507,CUST000591,CURRENT,2019-08-27,MEDIUM
ACCT005508,CUST005621,CURRENT,2019-09-19,LOW
ACCT005509,CUST001260,SAVINGS,2021-07-22,LOW
ACCT005510,CUST000195,NRE,2021-04-14,MEDIUM
ACCT005511,CUST003762,NRO,2021-03-08,LOW
ACCT005512,CUST005873,NRE,2020-03-25,HIGH
ACCT005513,CUST002718,NRE,2021-08-28,LOW
ACCT005514,CUST000311,SAVINGS,2016-01-21,MEDIUM
ACCT005515,CUST000717,NRE,2021-05-21,HIGH
ACCT005516,CUST000601,NRE,2018-03-18,LOW
ACCT005517,CUST000445,NRO,2022-06-21,HIGH
ACCT005518,CUST001459,SAVINGS,2021-12-19,MEDIUM
ACCT005519,CUST002064,SAVINGS,2021-09-08,HIGH
ACCT005520,CUST004572,SAVINGS,2016-04-28,HIGH
ACCT005521,CUST000578,SAVINGS,2015-10-28,HIGH
ACCT005522,CUST004711,SAVINGS,2019-07-14,LOW
ACCT005523,CUST001865,NRE,2015-04-22,MEDIUM
ACCT005524,CUST002119,CURRENT,2019-10-30,MEDIUM
ACCT005525,CUST003340,CURRENT,2015-07-25,HIGH
ACCT005526,CUST003179,SAVINGS,2015-01-14,LOW
ACCT005527,CUST003696,NRO,2020-09-16,LOW
ACCT005528,CUST005163,NRE,2020-10-28,MEDIUM
ACCT005529,CUST003314,CURRENT,2019-03-20,MEDIUM
ACCT005530,CUST003548,CURRENT,2022-01-02,LOW
ACCT005531,CUST002592,NRO,2015-11-05,MEDIUM
ACCT005532,CUST000139,SAVINGS,2020-01-17,HIGH
ACCT005533,CUST003191,NRO,2015-08-12,HIGH
ACCT005534,CUST005516,NRE,2017-01-28,HIGH
ACCT005535,CUST000970,CURRENT,2016-06-28,LOW
ACCT005536,CUST004382,CURRENT,2016-05-13,MEDIUM
ACCT005537,CUST000049,NRE,2017-05-29,LOW
ACCT005538,CUST005255,SAVINGS,2017-02-15,MEDIUM
ACCT005539,CUST005901,CURRENT,2021-01-13,MEDIUM
ACCT005540,CUST005066,NRO,2018-09-20,HIGH
ACCT005541,CUST000519,CURRENT,2015-11-05,LOW
ACCT005542,CUST004798,NRE,2015-07-14,LOW
ACCT005543,CUST000373,NRO,2021-11-08,MEDIUM
ACCT005544,CUST005742,NRE,2015-11-20,HIGH
ACCT005545,CUST000595,CURRENT,2015-03-12,MEDIUM
ACCT005546,CUST002931,NRO,2020-02-04,LOW
ACCT005547,CUST004120,CURRENT,2016-12-07,HIGH
ACCT005548,CUST000870,NRE,2016-12-08,HIGH
ACCT005549,CUST002375,NRE,2021-03-08,MEDIUM
ACCT005550,CUST005619,CURRENT,2020-08-18,LOW
ACCT005551,CUST002469,NRE,2018-10-08,MEDIUM
ACCT005552,CUST004969,SAVINGS,2022-11-07,LOW
ACCT005553,CUST000709,NRE,2015-04-13,MEDIUM
ACCT005554,CUST002307,CURRENT,2020-02-03,HIGH
ACCT005555,CUST003586,CURRENT,2018-10-18,HIGH
ACCT005556,CUST003125,NRE,2020-10-31,MEDIUM
ACCT005557,CUST003237,SAVINGS,2022-02-22,MEDIUM
ACCT005558,CUST005413,NRO,2020-08-07,MEDIUM
ACCT005559,CUST000253,NRO,2019-12-28,LOW
ACCT005560,CUST003883,CURRENT,2022-07-06,LOW
ACCT005561,CUST001281,CURRENT,2019-08-15,HIGH
ACCT005562,CUST004371,NRE,2015-11-20,HIGH
ACCT005563,CUST001802,NRE,2022-06-20,MEDIUM
ACCT005564,CUST001118,NRE,2019-08-28,HIGH
ACCT005565,CUST003204,NRE,2019-03-13,LOW
ACCT005566,CUST004471,CURRENT,2022-10-23,MEDIUM
ACCT005567,CUST002417,NRO,2017-03-10,HIGH
ACCT005568,CUST005195,CURRENT,2018-07-04,HIGH
ACCT005569,CUST001181,SAVINGS,2016-04-02,HIGH
ACCT005570,CUST002442,SAVINGS,2021-04-19,LOW
ACCT005571,CUST005549,NRO,2016-11-05,HIGH
ACCT005572,CUST005975,SAVINGS,2022-08-09,LOW
ACCT005573,CUST005308,NRE,2016-05-24,HIGH
ACCT005574,CUST003057,SAVINGS,2017-10-20,MEDIUM
ACCT005575,CUST000092,CURRENT,2019-03-28,HIGH
ACCT005576,CUST004535,CURRENT,2015-08-08,LOW
ACCT005577,CUST004548,CURRENT,2021-11-28,MEDIUM
ACCT005578,CUST001159,CURRENT,2020-03-23,HIGH
ACCT005579,CUST001010,CURRENT,2018-04-07,MEDIUM
ACCT005580,CUST000343,NRO,2018-04-08,HIGH
ACCT005581,CUST000042,NRO,2017-09-22,LOW
ACCT005582,CUST004692,CURRENT,2015-02-09,LOW
ACCT005583,CUST004888,NRE,2015-02-26,MEDIUM
ACCT005584,CUST003229,NRO,2016-08-08,LOW
ACCT005585,CUST004401,NRE,2017-11-25,HIGH
ACCT005586,CUST004486,NRO,2018-10-26,HIGH
ACCT005587,CUST000698,SAVINGS,2017-04-02,LOW
ACCT005588,CUST002497,NRO,2019-10-20,HIGH
